id,Label,Number_Points,X,Y
5212,5212,1,0.736270,0.058291
5213,5213,1,0.178222,0.225434
5214,5214,1,0.171663,0.364532
5215,5215,1,0.340955,0.394861
5216,5216,1,0.331847,0.234754
5217,5217,1,0.608374,0.253062
5218,5218,1,0.125655,0.488286
5219,5219,1,0.643607,0.197096
5220,5220,1,0.114615,0.117240
5221,5221,1,0.310764,0.389583
5222,5222,1,0.151112,0.278687
5223,5223,1,0.293379,0.207617
5224,5224,1,0.833527,0.205855
5225,5225,1,0.169749,0.059315
5226,5226,1,0.300149,0.169438
5227,5227,1,0.433612,0.314212
5228,5228,1,0.715478,0.186847
5229,5229,1,0.237195,0.195676
5230,5230,1,0.332359,0.259244
5231,5231,1,0.321668,0.232767
5232,5232,1,0.591411,0.069687
5233,5233,1,0.298903,0.147720
5234,5234,1,0.816939,0.238727
5235,5235,1,0.339575,0.290158
5236,5236,1,0.895804,0.332538
5237,5237,1,0.639851,0.388102
5238,5238,1,0.808789,0.173744
5239,5239,1,0.927735,0.209024
5240,5240,1,0.582620,0.206297
5241,5241,2,0.507149,0.404385
5242,5242,1,0.724629,0.041134
5243,5243,1,0.910099,0.252615
5244,5244,1,0.879192,0.116014
5245,5245,2,0.813413,0.334810
5246,5246,1,0.733863,0.284203
5247,5247,1,0.885955,0.312871
5248,5248,1,0.312914,0.261133
5249,5249,2,0.199481,0.366647
5250,5250,1,0.932957,0.425395
5251,5251,1,0.523272,0.413056
5252,5252,1,0.823420,0.235442
5253,5253,1,0.342340,0.121529
5254,5254,1,0.249396,0.409200
5255,5255,1,0.815653,0.194018
5256,5256,1,0.832891,0.143986
5257,5257,1,0.552115,0.278118
5258,5258,2,0.248142,0.358976
5259,5259,2,0.573110,0.421700
5260,5260,1,0.331819,0.226605
5261,5261,2,0.286673,0.314732
5262,5262,1,0.545639,0.110864
5263,5263,1,0.533283,0.397065
5264,5264,1,0.237666,0.304992
5265,5265,1,0.193636,0.072885
5266,5266,1,0.886064,0.090056
5267,5267,1,0.190059,0.096863
5268,5268,1,0.595350,0.247802
5269,5269,1,0.544361,0.322490
5270,5270,1,0.590629,0.370626
5271,5271,1,0.845925,0.309767
5272,5272,1,0.661888,0.068724
5273,5273,1,0.651240,0.276751
5274,5274,1,0.249478,0.107832
5275,5275,1,0.729481,0.384259
5276,5276,1,0.274815,0.418912
5277,5277,1,0.544816,0.417165
5278,5278,1,0.631006,0.076446
5279,5279,1,0.091195,0.058789
5280,5280,1,0.854915,0.291796
5281,5281,1,0.674984,0.389657
5282,5282,1,0.202361,0.306981
5283,5283,1,0.078776,0.298819
5284,5284,1,0.506471,0.058768
5285,5285,1,0.099947,0.096556
5286,5286,1,0.744447,0.056652
5287,5287,1,0.869655,0.140987
5288,5288,1,0.295054,0.404904
5289,5289,1,0.297249,0.263550
5290,5290,1,0.781013,0.273356
5291,5291,1,0.282327,0.225872
5292,5292,1,0.227088,0.306233
5293,5293,1,0.237938,0.072920
5294,5294,1,0.281283,0.170583
5295,5295,1,0.860422,0.304511
5296,5296,1,0.470340,0.060604
5297,5297,1,0.783385,0.401827
5298,5298,1,0.891569,0.291887
5299,5299,1,0.762006,0.229066
5300,5300,1,0.280209,0.191056
5301,5301,1,0.693340,0.387944
5302,5302,1,0.127085,0.234879
5303,5303,1,0.822136,0.265439
5304,5304,1,0.772494,0.095756
5305,5305,1,0.592596,0.419297
5306,5306,2,0.874863,0.372439
5307,5307,1,0.554855,0.138984
5308,5308,1,0.810090,0.162319
5309,5309,1,0.865874,0.206404
5310,5310,1,0.195414,0.382011
5311,5311,1,0.604532,0.158800
5312,5312,1,0.548764,0.276343
5313,5313,2,0.612942,0.209280
5314,5314,1,0.220013,0.229436
5315,5315,1,0.089796,0.412521
5316,5316,2,0.552417,0.310505
5317,5317,1,0.777966,0.245748
5318,5318,1,0.469511,0.075760
5319,5319,1,0.590904,0.415968
5320,5320,1,0.372479,0.416157
5321,5321,1,0.541768,0.376569
5322,5322,1,0.596717,0.061618
5323,5323,1,0.532297,0.312832
5324,5324,1,0.885297,0.104671
5325,5325,1,0.424401,0.175885
5326,5326,1,0.607673,0.235091
5327,5327,1,0.560856,0.092679
5328,5328,1,0.600530,0.395835
5329,5329,1,0.401925,0.190260
5330,5330,1,0.280642,0.359222
5331,5331,1,0.213514,0.348198
5332,5332,1,0.781399,0.076169
5333,5333,2,0.075927,0.121575
5334,5334,1,0.106422,0.154220
5335,5335,1,0.919458,0.223920
5336,5336,1,0.820850,0.329767
5337,5337,1,0.247208,0.197486
5338,5338,1,0.516297,0.102318
5339,5339,1,0.351669,0.298403
5340,5340,1,0.317476,0.243297
5341,5341,1,0.874283,0.194546
5342,5342,1,0.818580,0.116323
5343,5343,1,0.348736,0.380026
5344,5344,1,0.296621,0.386121
5345,5345,1,0.399398,0.062927
5346,5346,1,0.708609,0.166551
5347,5347,1,0.846002,0.418681
5348,5348,1,0.221529,0.058366
5349,5349,1,0.183553,0.354264
5350,5350,1,0.805120,0.302895
5351,5351,1,0.634720,0.260567
5352,5352,1,0.430885,0.169142
5353,5353,1,0.473942,0.272470
5354,5354,1,0.327740,0.051441
5355,5355,1,0.337361,0.204088
5356,5356,3,0.312540,0.184760
5357,5357,1,0.785045,0.158869
5358,5358,1,0.321588,0.133735
5359,5359,1,0.554679,0.166458
5360,5360,1,0.146016,0.282201
5361,5361,1,0.526436,0.052280
5362,5362,1,0.522412,0.373503
5363,5363,1,0.096238,0.153251
5364,5364,1,0.806465,0.085813
5365,5365,1,0.851800,0.111770
5366,5366,1,0.794545,0.189406
5367,5367,1,0.818187,0.297022
5368,5368,1,0.805911,0.059735
5369,5369,1,0.335008,0.378134
5370,5370,1,0.586519,0.422677
5371,5371,1,0.548064,0.117094
5372,5372,1,0.653046,0.050906
5373,5373,1,0.183925,0.245326
5374,5374,1,0.218062,0.328096
5375,5375,1,0.226002,0.313596
5376,5376,1,0.571422,0.178083
5377,5377,1,0.598673,0.209420
5378,5378,1,0.207821,0.073719
5379,5379,1,0.247783,0.370193
5380,5380,1,0.769086,0.218021
5381,5381,1,0.598650,0.274280
5382,5382,1,0.829361,0.174435
5383,5383,1,0.409224,0.411885
5384,5384,1,0.822581,0.305896
5385,5385,1,0.498660,0.104944
5386,5386,1,0.627003,0.294804
5387,5387,2,0.218724,0.241500
5388,5388,1,0.602208,0.065115
5389,5389,1,0.203772,0.185794
5390,5390,1,0.795353,0.136109
5391,5391,1,0.343262,0.056570
5392,5392,1,0.732917,0.299928
5393,5393,1,0.860526,0.298628
5394,5394,1,0.212562,0.319569
5395,5395,1,0.787335,0.217145
5396,5396,1,0.076887,0.188050
5397,5397,2,0.337902,0.275851
5398,5398,1,0.696780,0.390748
5399,5399,1,0.872834,0.134642
5400,5400,1,0.631222,0.264297
5401,5401,2,0.821153,0.131893
5402,5402,1,0.315998,0.219609
5403,5403,1,0.110588,0.225254
5404,5404,1,0.651567,0.281963
5405,5405,1,0.861077,0.247760
5406,5406,1,0.282291,0.277117
5407,5407,1,0.135968,0.051759
5408,5408,1,0.826355,0.213599
5409,5409,1,0.725321,0.248481
5410,5410,1,0.771671,0.214604
5411,5411,1,0.197382,0.474497
5412,5412,1,0.473371,0.089591
5413,5413,1,0.335425,0.066601
5414,5414,1,0.495981,0.110490
5415,5415,1,0.806556,0.116152
5416,5416,1,0.652958,0.182928
5417,5417,1,0.542941,0.101914
5418,5418,1,0.233596,0.154912
5419,5419,1,0.640807,0.307462
5420,5420,1,0.307965,0.172446
5421,5421,1,0.531094,0.305843
5422,5422,1,0.650604,0.250037
5423,5423,1,0.389141,0.181366
5424,5424,1,0.525340,0.190086
5425,5425,1,0.449835,0.058002
5426,5426,1,0.433800,0.085917
5427,5427,1,0.703720,0.208570
5428,5428,1,0.537946,0.066292
5429,5429,1,0.384192,0.375278
5430,5430,1,0.651369,0.295486
5431,5431,1,0.604767,0.069016
5432,5432,1,0.922168,0.278305
5433,5433,1,0.189022,0.077990
5434,5434,1,0.513361,0.422489
5435,5435,1,0.544537,0.245888
5436,5436,1,0.800179,0.157904
5437,5437,1,0.295949,0.305957
5438,5438,1,0.423196,0.306057
5439,5439,1,0.392805,0.226399
5440,5440,1,0.560051,0.394589
5441,5441,1,0.262625,0.111768
5442,5442,1,0.280765,0.415879
5443,5443,1,0.726177,0.065062
5444,5444,1,0.411192,0.256312
5445,5445,1,0.402003,0.244227
5446,5446,2,0.821480,0.162136
5447,5447,1,0.383765,0.409318
5448,5448,1,0.853812,0.330658
5449,5449,1,0.017618,0.358634
5450,5450,1,0.407149,0.162768
5451,5451,1,0.273503,0.081728
5452,5452,1,0.531460,0.276698
5453,5453,1,0.860107,0.186471
5454,5454,1,0.587629,0.406307
5455,5455,1,0.548855,0.377688
5456,5456,1,0.664073,0.064105
5457,5457,1,0.269698,0.359722
5458,5458,1,0.558764,0.397585
5459,5459,1,0.554257,0.130625
5460,5460,1,0.185538,0.068802
5461,5461,1,0.811804,0.331308
5462,5462,1,0.510831,0.163094
5463,5463,1,0.861909,0.151773
5464,5464,1,0.312764,0.191291
5465,5465,1,0.223125,0.361922
5466,5466,1,0.302492,0.179024
5467,5467,2,0.099005,0.206334
5468,5468,1,0.969941,0.328811
5469,5469,1,0.198859,0.155027
5470,5470,1,0.138847,0.176195
5471,5471,1,0.602928,0.174471
5472,5472,1,0.437305,0.289879
5473,5473,2,0.081522,0.104137
5474,5474,1,0.504334,0.095954
5475,5475,1,0.832452,0.058786
5476,5476,1,0.810770,0.212173
5477,5477,1,0.741066,0.095091
5478,5478,1,0.773872,0.193756
5479,5479,1,0.863776,0.259706
5480,5480,1,0.158128,0.068471
5481,5481,1,0.297129,0.288423
5482,5482,1,0.410243,0.366816
5483,5483,1,0.495372,0.232334
5484,5484,2,0.201388,0.261573
5485,5485,1,0.794318,0.112019
5486,5486,1,0.075147,0.080165
5487,5487,1,0.316963,0.220859
5488,5488,1,0.330636,0.358109
5489,5489,1,0.420288,0.308417
5490,5490,1,0.619692,0.379778
5491,5491,1,0.232647,0.322976
5492,5492,1,0.852433,0.343859
5493,5493,1,0.618995,0.185807
5494,5494,1,0.511968,0.432931
5495,5495,2,0.300970,0.158212
5496,5496,1,0.739951,0.335466
5497,5497,1,0.849527,0.124377
5498,5498,2,0.101548,0.126132
5499,5499,1,0.615439,0.315311
5500,5500,2,0.860303,0.090752
5501,5501,1,0.168222,0.095551
5502,5502,1,0.528248,0.220369
5503,5503,1,0.342943,0.197709
5504,5504,1,0.416744,0.199026
5505,5505,1,0.608500,0.102891
5506,5506,1,0.447434,0.087685
5507,5507,1,0.644665,0.053593
5508,5508,1,0.807347,0.096645
5509,5509,1,0.303486,0.403858
5510,5510,1,0.116385,0.279853
5511,5511,1,0.821283,0.338628
5512,5512,1,0.750396,0.094110
5513,5513,1,0.085125,0.054449
5514,5514,1,0.431439,0.161767
5515,5515,1,0.353609,0.410891
5516,5516,1,0.215685,0.204243
5517,5517,1,0.596374,0.394117
5518,5518,1,0.307118,0.133185
5519,5519,1,0.792026,0.160711
5520,5520,1,0.638863,0.191198
5521,5521,1,0.597444,0.253227
5522,5522,1,0.550471,0.219391
5523,5523,1,0.828482,0.111810
5524,5524,1,0.505091,0.384850
5525,5525,2,0.600800,0.207121
5526,5526,1,0.047511,0.170490
5527,5527,1,0.281965,0.055633
5528,5528,1,0.425898,0.319401
5529,5529,1,0.892762,0.134808
5530,5530,1,0.422803,0.366081
5531,5531,1,0.668457,0.242732
5532,5532,1,0.485901,0.064246
5533,5533,1,0.785308,0.108952
5534,5534,1,0.084161,0.129067
5535,5535,1,0.632390,0.271238
5536,5536,1,0.051855,0.018888
5537,5537,1,0.808158,0.235733
5538,5538,1,0.600928,0.235439
5539,5539,1,0.089142,0.252955
5540,5540,1,0.810895,0.094288
5541,5541,1,0.641077,0.080048
5542,5542,1,0.836021,0.288455
5543,5543,2,0.828685,0.301516
5544,5544,1,0.751957,0.051420
5545,5545,1,0.316634,0.116791
5546,5546,1,0.101463,0.446340
5547,5547,1,0.150794,0.437367
5548,5548,1,0.479827,0.055396
5549,5549,1,0.767275,0.354617
5550,5550,1,0.808220,0.229446
5551,5551,1,0.876804,0.340056
5552,5552,1,0.606776,0.180965
5553,5553,2,0.218212,0.210654
5554,5554,1,0.867807,0.268489
5555,5555,1,0.953262,0.114385
5556,5556,1,0.739096,0.333379
5557,5557,1,0.202054,0.303752
5558,5558,1,0.210292,0.326133
5559,5559,1,0.788789,0.233621
5560,5560,1,0.236704,0.219430
5561,5561,1,0.022364,0.386665
5562,5562,1,0.820653,0.145358
5563,5563,1,0.730053,0.272208
5564,5564,2,0.813434,0.113121
5565,5565,1,0.207569,0.076163
5566,5566,1,0.128075,0.089831
5567,5567,1,0.270657,0.059073
5568,5568,1,0.312356,0.086700
5569,5569,1,0.650998,0.232272
5570,5570,1,0.750425,0.383169
5571,5571,1,0.183289,0.279933
5572,5572,1,0.119313,0.252251
5573,5573,1,0.614597,0.061712
5574,5574,1,0.803026,0.143665
5575,5575,1,0.240390,0.239152
5576,5576,1,0.216591,0.060911
5577,5577,1,0.063415,0.317738
5578,5578,1,0.783765,0.238486
5579,5579,1,0.538534,0.197238
5580,5580,1,0.845770,0.412668
5581,5581,1,0.419006,0.186840
5582,5582,1,0.281736,0.369203
5583,5583,1,0.814687,0.142597
5584,5584,1,0.505198,0.397142
5585,5585,1,0.875858,0.367503
5586,5586,1,0.532805,0.289788
5587,5587,1,0.240182,0.257291
5588,5588,1,0.878125,0.171334
5589,5589,1,0.337850,0.191858
5590,5590,1,0.226649,0.195367
5591,5591,1,0.328184,0.380716
5592,5592,1,0.185521,0.174746
5593,5593,1,0.139069,0.270636
5594,5594,1,0.548013,0.362805
5595,5595,1,0.457706,0.100431
5596,5596,1,0.127323,0.193276
5597,5597,1,0.626839,0.344446
5598,5598,1,0.397607,0.409824
5599,5599,1,0.560545,0.041514
5600,5600,1,0.338268,0.164163
5601,5601,1,0.220412,0.192973
5602,5602,1,0.666735,0.415414
5603,5603,1,0.176188,0.088125
5604,5604,1,0.314056,0.217545
5605,5605,2,0.108930,0.195483
5606,5606,1,0.489478,0.048278
5607,5607,1,0.241939,0.077388
5608,5608,1,0.774912,0.112208
5609,5609,1,0.187075,0.227620
5610,5610,1,0.334526,0.369442
5611,5611,1,0.935465,0.078343
5612,5612,1,0.622583,0.160621
5613,5613,1,0.451054,0.046326
5614,5614,1,0.118208,0.458134
5615,5615,1,0.503187,0.316045
5616,5616,1,0.814203,0.163770
5617,5617,1,0.530783,0.400934
5618,5618,1,0.825594,0.312508
5619,5619,1,0.117597,0.185318
5620,5620,1,0.431452,0.065006
5621,5621,1,0.419634,0.043998
5622,5622,1,0.130377,0.073853
5623,5623,1,0.359966,0.388597
5624,5624,1,0.040823,0.146466
5625,5625,1,0.724711,0.237808
5626,5626,1,0.222649,0.089751
5627,5627,1,0.215083,0.251513
5628,5628,1,0.089589,0.228741
5629,5629,1,0.823292,0.109334
5630,5630,1,0.598008,0.328236
5631,5631,2,0.160919,0.055618
5632,5632,1,0.342593,0.136668
5633,5633,1,0.219470,0.411280
5634,5634,1,0.315121,0.105749
5635,5635,1,0.287941,0.300909
5636,5636,1,0.321835,0.159816
5637,5637,1,0.798029,0.301815
5638,5638,1,0.109757,0.095037
5639,5639,1,0.542396,0.310212
5640,5640,1,0.372545,0.141899
5641,5641,2,0.754650,0.384911
5642,5642,1,0.827994,0.315150
5643,5643,2,0.541923,0.402338
5644,5644,1,0.566679,0.387086
5645,5645,1,0.865353,0.139141
5646,5646,2,0.836440,0.281396
5647,5647,1,0.573209,0.050733
5648,5648,1,0.632842,0.110369
5649,5649,1,0.857187,0.131380
5650,5650,1,0.087240,0.222786
5651,5651,1,0.579166,0.324701
5652,5652,1,0.551887,0.125331
5653,5653,1,0.536246,0.143414
5654,5654,1,0.292447,0.240073
5655,5655,2,0.226377,0.292850
5656,5656,1,0.447118,0.064799
5657,5657,1,0.580819,0.208839
5658,5658,1,0.406377,0.386858
5659,5659,1,0.499109,0.364529
5660,5660,1,0.560359,0.169043
5661,5661,1,0.332195,0.363930
5662,5662,1,0.976636,0.019995
5663,5663,1,0.338256,0.398204
5664,5664,1,0.188966,0.189249
5665,5665,1,0.882947,0.099427
5666,5666,1,0.664136,0.372254
5667,5667,1,0.741858,0.330166
5668,5668,1,0.190704,0.153872
5669,5669,1,0.191503,0.066367
5670,5670,1,0.580275,0.380936
5671,5671,1,0.188510,0.307417
5672,5672,1,0.815639,0.306786
5673,5673,1,0.439661,0.316099
5674,5674,1,0.079244,0.219962
5675,5675,1,0.442935,0.072470
5676,5676,1,0.719286,0.225211
5677,5677,1,0.445414,0.307425
5678,5678,1,0.699998,0.375281
5679,5679,2,0.407361,0.338234
5680,5680,1,0.487206,0.105008
5681,5681,1,0.083843,0.202526
5682,5682,1,0.769628,0.067754
5683,5683,1,0.168784,0.111754
5684,5684,1,0.017387,0.060131
5685,5685,1,0.308481,0.293083
5686,5686,1,0.068038,0.154974
5687,5687,1,0.914610,0.153005
5688,5688,1,0.416173,0.344658
5689,5689,1,0.230644,0.331195
5690,5690,1,0.846601,0.337058
5691,5691,1,0.183896,0.266000
5692,5692,1,0.401026,0.366053
5693,5693,1,0.389403,0.388952
5694,5694,1,0.237457,0.270915
5695,5695,1,0.647671,0.119819
5696,5696,1,0.395954,0.341653
5697,5697,1,0.669950,0.398021
5698,5698,1,0.186922,0.281698
5699,5699,1,0.066192,0.335260
5700,5700,1,0.196388,0.092858
5701,5701,1,0.444203,0.051283
5702,5702,1,0.887240,0.179201
5703,5703,1,0.188388,0.183455
5704,5704,1,0.319804,0.172212
5705,5705,1,0.785679,0.087289
5706,5706,1,0.505121,0.276657
5707,5707,1,0.775773,0.069227
5708,5708,1,0.152182,0.078888
5709,5709,1,0.319760,0.045487
5710,5710,1,0.351425,0.085045
5711,5711,1,0.565714,0.300006
5712,5712,1,0.608960,0.400524
5713,5713,1,0.338521,0.065919
5714,5714,1,0.308559,0.240128
5715,5715,1,0.507695,0.150570
5716,5716,1,0.400601,0.258516
5717,5717,1,0.427800,0.186069
5718,5718,1,0.548904,0.321278
5719,5719,1,0.797312,0.150243
5720,5720,1,0.879334,0.383837
5721,5721,1,0.522142,0.189783
5722,5722,1,0.089417,0.189107
5723,5723,1,0.330308,0.316867
5724,5724,1,0.249695,0.362003
5725,5725,1,0.064046,0.228388
5726,5726,1,0.526300,0.379093
5727,5727,1,0.397067,0.188532
5728,5728,1,0.417895,0.402003
5729,5729,1,0.110129,0.270874
5730,5730,2,0.423657,0.315869
5731,5731,1,0.240422,0.418200
5732,5732,1,0.202532,0.344827
5733,5733,1,0.853891,0.289193
5734,5734,1,0.152181,0.102744
5735,5735,1,0.674620,0.416278
5736,5736,1,0.095331,0.256478
5737,5737,1,0.443859,0.200538
5738,5738,1,0.645067,0.248682
5739,5739,1,0.342698,0.393819
5740,5740,1,0.899586,0.365340
5741,5741,1,0.609562,0.381160
5742,5742,1,0.384240,0.371762
5743,5743,1,0.509764,0.063056
5744,5744,1,0.311316,0.108890
5745,5745,1,0.790121,0.097490
5746,5746,1,0.804244,0.308942
5747,5747,1,0.340970,0.385097
5748,5748,1,0.419347,0.325965
5749,5749,1,0.602120,0.159888
5750,5750,1,0.475946,0.087589
5751,5751,1,0.580395,0.297224
5752,5752,1,0.602831,0.078727
5753,5753,1,0.949644,0.023502
5754,5754,1,0.407674,0.087537
5755,5755,2,0.117946,0.075737
5756,5756,2,0.695206,0.369633
5757,5757,1,0.502075,0.389882
5758,5758,1,0.300796,0.311489
5759,5759,1,0.410906,0.287150
5760,5760,1,0.548891,0.370484
5761,5761,2,0.310332,0.078565
5762,5762,1,0.503446,0.207457
5763,5763,2,0.126745,0.070208
5764,5764,1,0.209708,0.166510
5765,5765,1,0.384137,0.161005
5766,5766,2,0.401613,0.053913
5767,5767,1,0.448081,0.207816
5768,5768,1,0.766837,0.240385
5769,5769,1,0.844355,0.286243
5770,5770,1,0.074788,0.320714
5771,5771,1,0.428644,0.226899
5772,5772,1,0.595559,0.390899
5773,5773,1,0.884319,0.182524
5774,5774,1,0.734375,0.382778
5775,5775,1,0.024752,0.029494
5776,5776,1,0.555085,0.117492
5777,5777,1,0.201540,0.103409
5778,5778,1,0.640781,0.313508
5779,5779,1,0.782749,0.053805
5780,5780,1,0.529823,0.068800
5781,5781,1,0.326751,0.054851
5782,5782,1,0.653847,0.164962
5783,5783,1,0.009717,0.112442
5784,5784,1,0.802137,0.192099
5785,5785,1,0.757935,0.271265
5786,5786,1,0.863984,0.236808
5787,5787,1,0.401997,0.198573
5788,5788,1,0.327505,0.139115
5789,5789,1,0.110067,0.266775
5790,5790,1,0.495767,0.035433
5791,5791,1,0.901671,0.330917
5792,5792,1,0.793513,0.196748
5793,5793,1,0.152821,0.420976
5794,5794,1,0.321339,0.240259
5795,5795,1,0.880696,0.082489
5796,5796,1,0.313104,0.146348
5797,5797,1,0.192359,0.060848
5798,5798,1,0.556343,0.271688
5799,5799,1,0.194923,0.080741
5800,5800,1,0.311045,0.233463
5801,5801,1,0.604256,0.223260
5802,5802,1,0.896502,0.378216
5803,5803,1,0.347952,0.082337
5804,5804,1,0.857613,0.382275
5805,5805,1,0.757824,0.228246
5806,5806,1,0.112457,0.320249
5807,5807,1,0.810717,0.050692
5808,5808,1,0.355840,0.382096
5809,5809,1,0.621842,0.275439
5810,5810,1,0.644794,0.426474
5811,5811,1,0.764069,0.106471
5812,5812,1,0.189196,0.217224
5813,5813,1,0.077022,0.277599
5814,5814,1,0.586919,0.083565
5815,5815,1,0.532131,0.166431
5816,5816,1,0.087880,0.198954
5817,5817,1,0.500034,0.045577
5818,5818,1,0.388300,0.055043
5819,5819,1,0.102524,0.130486
5820,5820,1,0.433018,0.158623
5821,5821,1,0.744024,0.348596
5822,5822,1,0.634208,0.184979
5823,5823,1,0.905377,0.348066
5824,5824,1,0.403361,0.369002
5825,5825,1,0.403794,0.187690
5826,5826,1,0.607169,0.306099
5827,5827,2,0.292260,0.317538
5828,5828,2,0.481145,0.057902
5829,5829,2,0.798778,0.169856
5830,5830,1,0.531013,0.161596
5831,5831,1,0.760978,0.192173
5832,5832,1,0.812040,0.049185
5833,5833,1,0.176535,0.226581
5834,5834,1,0.670538,0.367559
5835,5835,1,0.447305,0.370754
5836,5836,1,0.219382,0.116313
5837,5837,1,0.320949,0.323399
5838,5838,1,0.855388,0.061407
5839,5839,1,0.630005,0.216589
5840,5840,1,0.490193,0.096927
5841,5841,2,0.237855,0.365082
5842,5842,1,0.182021,0.254669
5843,5843,1,0.295562,0.186823
5844,5844,1,0.851901,0.294471
5845,5845,1,0.236826,0.093316
5846,5846,1,0.194113,0.362530
5847,5847,1,0.291318,0.303669
5848,5848,1,0.842395,0.199893
5849,5849,1,0.190676,0.040839
5850,5850,1,0.313597,0.316607
5851,5851,1,0.611789,0.475807
5852,5852,1,0.636081,0.105877
5853,5853,1,0.561936,0.309704
5854,5854,1,0.914837,0.195220
5855,5855,1,0.667050,0.447896
5856,5856,1,0.777692,0.057113
5857,5857,1,0.331550,0.086716
5858,5858,1,0.286986,0.220500
5859,5859,1,0.140669,0.051851
5860,5860,1,0.795329,0.177904
5861,5861,1,0.512794,0.154968
5862,5862,1,0.538051,0.182986
5863,5863,1,0.658730,0.372136
5864,5864,1,0.380759,0.342858
5865,5865,1,0.418744,0.231291
5866,5866,1,0.424021,0.161752
5867,5867,1,0.593452,0.090658
5868,5868,1,0.184851,0.056781
5869,5869,1,0.452219,0.045173
5870,5870,1,0.132042,0.359874
5871,5871,1,0.608225,0.324188
5872,5872,1,0.512053,0.072133
5873,5873,1,0.091519,0.065321
5874,5874,2,0.406444,0.394968
5875,5875,1,0.876986,0.202601
5876,5876,1,0.424043,0.343647
5877,5877,1,0.220353,0.235629
5878,5878,1,0.215105,0.153893
5879,5879,1,0.573043,0.244578
5880,5880,1,0.099911,0.071893
5881,5881,1,0.986578,0.162669
5882,5882,1,0.234943,0.105190
5883,5883,1,0.278617,0.082671
5884,5884,1,0.879249,0.380367
5885,5885,2,0.598133,0.226409
5886,5886,1,0.834907,0.305594
5887,5887,1,0.713284,0.427264
5888,5888,1,0.286885,0.219575
5889,5889,1,0.122783,0.272040
5890,5890,1,0.571981,0.288887
5891,5891,1,0.279556,0.363201
5892,5892,1,0.849278,0.370189
5893,5893,1,0.432118,0.096093
5894,5894,1,0.883489,0.191225
5895,5895,1,0.809161,0.183195
5896,5896,1,0.123955,0.116936
5897,5897,1,0.337794,0.366923
5898,5898,1,0.413038,0.222083
5899,5899,1,0.817094,0.233752
5900,5900,1,0.676898,0.371746
5901,5901,1,0.498188,0.206216
5902,5902,1,0.729962,0.085070
5903,5903,1,0.504232,0.226018
5904,5904,1,0.326465,0.146677
5905,5905,1,0.871859,0.178558
5906,5906,1,0.322855,0.464888
5907,5907,1,0.624086,0.164149
5908,5908,1,0.175099,0.449412
5909,5909,1,0.640081,0.288722
5910,5910,1,0.415535,0.283928
5911,5911,1,0.793016,0.316236
5912,5912,1,0.660251,0.443498
5913,5913,1,0.846142,0.257224
5914,5914,1,0.599302,0.169823
5915,5915,1,0.578813,0.411404
5916,5916,1,0.540725,0.092738
5917,5917,1,0.260027,0.373051
5918,5918,1,0.621046,0.239054
5919,5919,1,0.557423,0.139048
5920,5920,1,0.419064,0.407831
5921,5921,1,0.111280,0.265704
5922,5922,1,0.511927,0.183160
5923,5923,1,0.333383,0.266558
5924,5924,1,0.239869,0.286719
5925,5925,1,0.054534,0.205816
5926,5926,1,0.477989,0.460797
5927,5927,1,0.228716,0.218425
5928,5928,1,0.876981,0.358115
5929,5929,1,0.339808,0.370827
5930,5930,1,0.128187,0.097048
5931,5931,1,0.871660,0.071725
5932,5932,1,0.750597,0.237094
5933,5933,1,0.430789,0.377182
5934,5934,1,0.616767,0.146498
5935,5935,1,0.214586,0.087629
5936,5936,1,0.610249,0.239791
5937,5937,1,0.206091,0.247850
5938,5938,1,0.771324,0.268131
5939,5939,1,0.829551,0.145853
5940,5940,1,0.498550,0.441340
5941,5941,1,0.403617,0.217134
5942,5942,1,0.316573,0.212567
5943,5943,1,0.076013,0.014756
5944,5944,1,0.325527,0.275495
5945,5945,1,0.675998,0.427342
5946,5946,1,0.280030,0.385026
5947,5947,1,0.592022,0.092882
5948,5948,1,0.394580,0.220030
5949,5949,1,0.551214,0.285950
5950,5950,2,0.263784,0.376522
5951,5951,1,0.901644,0.206995
5952,5952,1,0.180784,0.283708
5953,5953,1,0.796407,0.163016
5954,5954,1,0.551859,0.200286
5955,5955,1,0.894315,0.319788
5956,5956,1,0.879449,0.136399
5957,5957,2,0.664196,0.403711
5958,5958,1,0.526302,0.137104
5959,5959,1,0.125051,0.093158
5960,5960,1,0.650775,0.301214
5961,5961,1,0.596727,0.379545
5962,5962,1,0.148954,0.114273
5963,5963,1,0.409952,0.042050
5964,5964,1,0.835133,0.179395
5965,5965,1,0.376649,0.331658
5966,5966,1,0.634345,0.095811
5967,5967,1,0.410176,0.306329
5968,5968,1,0.604981,0.048840
5969,5969,1,0.416960,0.215645
5970,5970,1,0.500500,0.368188
5971,5971,1,0.777414,0.164363
5972,5972,1,0.645989,0.414946
5973,5973,1,0.182331,0.339513
5974,5974,1,0.602120,0.239455
5975,5975,1,0.076594,0.215236
5976,5976,1,0.116907,0.310350
5977,5977,1,0.226008,0.356510
5978,5978,1,0.090526,0.163583
5979,5979,1,0.211334,0.090558
5980,5980,1,0.678834,0.476171
5981,5981,1,0.290688,0.355693
5982,5982,1,0.318891,0.121717
5983,5983,1,0.448518,0.379818
5984,5984,1,0.129794,0.084573
5985,5985,1,0.634011,0.089573
5986,5986,1,0.628626,0.368522
5987,5987,1,0.768235,0.074016
