x,x,cell-id,label-gC,label-GT
0.579246,0.287599,758,4,4
0.579823,0.285647,758,4,4
0.580174,0.213677,762,4,4
0.580395,0.297224,763,4,4
0.580609,0.225158,764,4,4
0.580623,0.31747,765,4,4
0.580819,0.208839,762,4,4
0.581529,0.2857,763,4,4
0.581601,0.328704,766,4,4
0.581668,0.287053,763,4,4
0.582065,0.315399,765,4,4
0.58262,0.206297,762,4,4
0.583495,0.303024,765,4,4
0.584094,0.302843,765,4,4
0.584157,0.284147,763,4,4
0.584311,0.325728,766,4,4
0.58543,0.195457,767,4,4
0.585527,0.32522,766,4,4
0.585807,0.317348,765,4,4
0.586069,0.211567,762,4,4
0.586623,0.32084,766,4,4
0.587572,0.292224,763,4,4
0.587629,0.186174,767,4,4
0.587927,0.194435,767,4,4
0.588024,0.165685,768,4,4
0.588048,0.183535,767,4,4
0.588342,0.183034,767,4,4
0.588669,0.29351,763,4,4
0.588716,0.181319,767,4,4
0.588994,0.282502,763,4,4
0.589086,0.270701,769,4,4
0.589669,0.171677,768,4,4
0.589673,0.191265,767,4,4
0.590599,0.322797,766,4,4
0.591214,0.140652,770,4,4
0.591304,0.301979,765,4,4
0.591351,0.322471,766,4,4
0.591604,0.253671,771,4,4
0.591716,0.227006,764,4,4
0.591756,0.269128,769,4,4
0.591864,0.159856,770,4,4
0.591887,0.221773,764,4,4
0.591922,0.184045,767,4,4
0.592024,0.177442,768,4,4
0.592123,0.297161,763,4,4
0.592419,0.196042,767,4,4
0.59243,0.254446,771,4,4
0.592462,0.3133,765,4,4
0.592546,0.245123,771,4,4
0.592613,0.170704,768,4,4
0.593121,0.317623,765,4,4
0.593297,0.171527,768,4,4
0.593339,0.252516,771,4,4
0.59338,0.164351,768,4,4
0.593452,0.198952,767,4,4
0.59355,0.303171,765,4,4
0.593617,0.247602,771,4,4
0.593634,0.159575,770,4,4
0.593703,0.180296,767,4,4
0.593791,0.265938,769,4,4
0.594067,0.229139,764,4,4
0.594118,0.300204,765,4,4
0.594236,0.18499,767,4,4
0.594332,0.322466,766,4,4
0.594853,0.265805,769,4,4
0.594909,0.309554,765,4,4
0.595254,0.209722,762,4,4
0.595342,0.25023,771,4,4
0.59535,0.247802,771,4,4
0.59611,0.211634,762,4,4
0.596455,0.282204,763,4,4
0.596952,0.163385,768,4,4
0.59699,0.191863,767,4,4
0.597123,0.154511,770,4,4
0.59715,0.159351,770,4,4
0.597409,0.226123,764,4,4
0.597444,0.253227,771,4,4
0.597465,0.331502,766,4,4
0.597492,0.23318,764,4,4
0.598008,0.328236,766,4,4
0.598067,0.220605,764,4,4
0.598174,0.197875,767,4,4
0.598288,0.161243,768,4,4
0.598471,0.172228,768,4,4
0.598634,0.294514,763,4,4
0.59865,0.27428,769,4,4
0.598673,0.20942,762,4,4
0.598733,0.159038,770,4,4
0.598796,0.298845,763,4,4
0.598797,0.185856,767,4,4
0.598802,0.15262,770,4,4
0.598856,0.226695,764,4,4
0.598965,0.236757,764,4,4
0.599206,0.142888,770,4,4
0.599302,0.169823,768,4,4
0.599398,0.208224,762,4,4
0.599607,0.194069,767,4,4
0.599733,0.14412,770,4,4
0.599749,0.204843,762,4,4
0.60007,0.197954,772,4,4
0.600145,0.205741,773,4,4
0.600259,0.253524,774,4,4
0.600906,0.298054,775,4,4
0.600911,0.225593,776,4,4
0.600928,0.235439,776,4,4
0.600958,0.303724,777,4,4
0.601455,0.208502,773,4,4
0.601725,0.282831,775,4,4
0.601856,0.261307,778,4,4
0.602005,0.251588,774,4,4
0.60201,0.321398,779,4,4
0.60212,0.159888,780,4,4
0.60212,0.239455,776,4,4
0.602208,0.299401,775,4,4
0.602591,0.136441,781,4,4
0.602626,0.189391,772,4,4
0.602741,0.215481,773,4,4
0.602869,0.260813,778,4,4
0.602928,0.174471,782,4,4
0.603152,0.23043,776,4,4
0.60357,0.252487,774,4,4
0.603824,0.172922,782,4,4
0.60384,0.170797,782,4,4
0.603995,0.205519,773,4,4
0.604037,0.251351,774,4,4
0.604107,0.313224,777,4,4
0.604201,0.26849,778,4,4
0.604243,0.25073,774,4,4
0.604256,0.22326,776,4,4
0.604272,0.18895,772,4,4
0.60428,0.289621,775,4,4
0.60443,0.13731,781,4,4
0.60446,0.194842,772,4,4
0.604502,0.308861,777,4,4
0.604532,0.1588,780,4,4
0.604669,0.235232,776,4,4
0.604743,0.311639,777,4,4
0.605045,0.290773,775,4,4
0.605065,0.285738,775,4,4
0.605339,0.193952,772,4,4
0.605431,0.331613,779,4,4
0.605578,0.183821,772,4,4
0.605709,0.127228,781,4,-1
0.605754,0.204514,773,4,4
0.606391,0.167075,782,4,4
0.60645,0.245359,774,4,4
0.606636,0.227316,776,4,4
0.606639,0.274752,778,4,4
0.606712,0.231414,776,4,4
0.606776,0.180965,772,4,4
0.607169,0.306099,777,4,4
0.607419,0.19262,772,4,4
0.607673,0.235091,776,4,4
0.607861,0.245375,774,4,4
0.608003,0.140173,780,4,4
0.608102,0.133644,781,4,4
0.608225,0.324188,779,4,4
0.608361,0.186682,772,4,4
0.608374,0.253062,774,4,4
0.608808,0.156192,780,4,4
0.608949,0.131545,781,4,4
0.608997,0.243174,774,4,4
0.60905,0.150505,780,4,4
0.609244,0.322043,779,4,4
0.609442,0.316268,777,4,4
0.609815,0.225625,776,4,4
0.610089,0.1413,780,4,4
0.610158,0.140593,780,4,4
0.610188,0.141704,780,4,4
0.610249,0.239791,776,4,4
0.610278,0.248735,774,4,4
0.610411,0.327192,779,4,4
0.610425,0.327375,779,4,4
0.610535,0.182412,772,4,4
0.610559,0.276613,778,4,4
0.610843,0.294492,775,4,4
0.610979,0.132013,781,4,4
0.611074,0.21524,773,4,4
0.611323,0.249556,774,4,4
0.611518,0.289901,775,4,4
0.6118,0.20873,773,4,4
0.611858,0.187685,772,4,4
0.611962,0.308315,777,4,4
0.611963,0.207534,773,4,4
0.61211,0.21372,773,4,4
0.612225,0.27216,778,4,4
0.612294,0.249682,774,4,4
0.612454,0.123885,781,4,-1
0.612639,0.277989,778,4,4
0.612644,0.228669,776,4,4
0.612692,0.187899,772,4,4
0.612919,0.281241,775,4,4
0.612938,0.311141,777,4,4
0.612974,0.290804,775,4,4
0.613137,0.260115,778,4,4
0.613161,0.161558,782,4,4
0.613174,0.313486,777,4,4
0.613428,0.169813,782,4,4
0.613479,0.215302,773,4,4
0.613712,0.320901,779,4,4
0.613791,0.192879,772,4,4
0.614085,0.209829,773,4,4
0.614104,0.145521,780,4,4
0.614415,0.172353,782,4,4
0.614968,0.274927,778,4,4
0.615029,0.32008,779,4,4
0.61503,0.211613,773,4,4
0.615289,0.254617,774,4,4
0.615415,0.204155,773,4,4
0.615438,0.321704,779,4,4
0.615439,0.315311,777,4,4
0.615727,0.218775,773,4,4
0.615931,0.326454,779,4,4
0.615947,0.141728,780,4,4
0.616085,0.195962,772,4,4
0.616089,0.321468,779,4,4
0.616113,0.14077,780,4,4
0.616375,0.149657,780,4,4
0.616548,0.264427,778,4,4
0.616607,0.203321,773,4,4
0.616767,0.146498,780,4,4
0.616775,0.281641,775,4,4
0.616826,0.260904,778,4,4
0.617204,0.210976,773,4,4
0.617241,0.328626,779,4,4
0.617334,0.175291,782,4,4
0.617548,0.26839,778,4,4
0.617796,0.209312,773,4,4
0.617925,0.301772,777,4,4
0.61828,0.260358,778,4,4
0.618297,0.27499,778,4,4
0.618364,0.242112,774,4,4
0.618442,0.174719,782,4,4
0.618458,0.313021,777,4,4
0.61849,0.229228,776,4,4
0.618585,0.185026,772,4,4
0.618867,0.153505,780,4,4
0.618906,0.175091,782,4,4
0.618995,0.185807,772,4,4
0.619034,0.14608,780,4,4
0.619053,0.129236,781,4,-1
0.619196,0.242481,774,4,4
0.619228,0.14653,780,4,4
0.619372,0.148366,780,4,4
0.619486,0.143957,780,4,4
0.619522,0.225085,776,4,4
0.61958,0.155732,780,4,4
0.620168,0.280104,783,4,4
0.620211,0.318018,784,4,4
0.620513,0.14208,785,4,4
0.620518,0.304714,784,4,4
0.620564,0.330246,786,4,4
0.620816,0.299578,783,4,4
0.620883,0.218548,787,4,4
0.620944,0.303962,784,4,4
0.621046,0.239054,788,4,4
0.621075,0.196061,789,4,4
0.621094,0.199474,789,4,4
0.621144,0.20826,787,4,4
0.621288,0.213088,787,4,4
0.621364,0.221222,788,4,4
0.621494,0.177898,790,4,4
0.621562,0.153869,785,4,4
0.621633,0.308444,784,4,4
0.621666,0.251637,791,4,4
0.621842,0.275439,340,4,4
0.621903,0.143955,785,4,4
0.622171,0.253698,791,4,4
0.622419,0.255169,791,4,4
0.622551,0.153406,785,4,4
0.622572,0.25138,791,4,4
0.622583,0.160621,790,4,4
0.622591,0.231912,788,4,4
0.622756,0.31805,784,4,4
0.622784,0.182419,789,4,4
0.622789,0.265542,340,4,4
0.622856,0.278051,340,4,4
0.622899,0.279955,340,4,4
0.622915,0.285157,783,4,4
0.623061,0.213644,787,4,4
0.623107,0.295489,783,4,4
0.623331,0.199786,789,4,4
0.623396,0.175685,790,4,4
0.623821,0.180409,789,4,4
0.623989,0.278216,340,4,4
0.624086,0.164149,790,4,4
0.624137,0.175401,790,4,4
0.624288,0.239749,788,4,4
0.624641,0.232177,788,4,4
0.624781,0.218484,787,4,4
0.624914,0.153168,785,4,4
0.625109,0.255978,791,4,4
0.625792,0.253738,791,4,4
0.625792,0.293946,783,4,4
0.625794,0.308716,784,4,4
0.625946,0.331502,786,4,4
0.625976,0.324035,786,4,4
0.626053,0.229554,788,4,4
0.626171,0.204367,787,4,4
0.626176,0.141395,785,4,4
0.626334,0.302861,784,4,4
0.626356,0.286157,783,4,4
0.626633,0.290872,783,4,4
0.626658,0.244954,791,4,4
0.62674,0.188441,789,4,4
0.626842,0.185099,789,4,4
0.626914,0.288128,783,4,4
0.626947,0.228449,788,4,4
0.627003,0.294804,783,4,4
0.627061,0.286088,783,4,4
0.62727,0.280107,783,4,4
0.627275,0.163736,790,4,4
0.627326,0.200198,787,4,4
0.627423,0.159971,785,4,4
0.627431,0.231701,788,4,4
0.627526,0.153069,785,4,4
0.6278,0.326216,786,4,4
0.62788,0.257059,791,4,4
0.628589,0.303366,784,4,4
0.628602,0.234022,788,4,4
0.629342,0.299184,783,4,4
0.629369,0.155516,785,4,4
0.630005,0.216589,787,4,4
0.630377,0.221703,788,4,4
0.630775,0.286449,783,4,4
0.630815,0.220859,788,4,4
0.630922,0.187554,789,4,4
0.631222,0.264297,340,4,4
0.63127,0.145037,785,4,4
0.631296,0.314923,784,4,4
0.631307,0.147674,785,4,4
0.631324,0.290455,783,4,4
0.631497,0.244134,791,4,4
0.631938,0.305185,784,4,4
0.632042,0.209717,787,4,4
0.632109,0.26792,340,4,4
0.632212,0.318994,784,4,4
0.632324,0.272871,340,4,4
0.63239,0.271238,340,4,4
0.632486,0.186034,789,4,4
0.632581,0.168404,790,4,4
0.632727,0.239286,788,4,4
0.632875,0.312302,784,4,4
0.632896,0.33178,786,4,4
0.632997,0.224535,788,4,4
0.63335,0.327791,786,4,4
0.633455,0.227379,788,4,4
0.634046,0.275939,340,4,4
0.634102,0.305708,784,4,4
0.63412,0.217329,787,4,4
0.634208,0.184979,789,4,4
0.634289,0.213914,787,4,4
0.634398,0.324086,786,4,4
0.63447,0.309085,784,4,4
0.634556,0.233206,788,4,4
0.63472,0.260567,340,4,4
0.634748,0.294586,783,4,4
0.635137,0.169345,790,4,4
0.635206,0.277375,340,4,4
0.635351,0.167283,790,4,4
0.635387,0.296046,783,4,4
0.635465,0.216856,787,4,4
0.635535,0.310637,784,4,4
0.635561,0.270026,340,4,4
0.635858,0.212222,787,4,4
0.636078,0.314206,784,4,4
0.636185,0.308888,784,4,4
0.636427,0.189331,789,4,4
0.636636,0.240347,791,4,4
0.636746,0.298155,783,4,4
0.636896,0.312716,784,4,4
0.636914,0.163062,790,4,4
0.636938,0.197732,789,4,4
0.637091,0.14574,785,4,4
0.637278,0.317433,784,4,4
0.637636,0.233615,788,4,4
0.637649,0.30816,784,4,4
0.637692,0.30199,784,4,4
0.637866,0.259208,791,4,4
0.638077,0.33047,786,4,4
0.638545,0.244925,791,4,4
0.638621,0.241695,791,4,4
0.638863,0.191198,789,4,4
0.638946,0.143446,785,4,4
0.639022,0.271105,340,4,4
0.639027,0.306067,784,4,4
0.639847,0.164209,790,4,4
0.640005,0.272455,792,4,4
0.640035,0.283647,793,4,4
0.640081,0.288722,793,4,4
0.640117,0.21335,794,4,4
0.640118,0.201879,794,4,4
0.640204,0.170331,795,4,4
0.640251,0.208113,794,4,4
0.640326,0.162704,795,4,4
0.640343,0.273652,792,4,4
0.640565,0.280308,793,4,4
0.640696,0.170665,795,4,4
0.64078,0.165407,795,4,4
0.640781,0.313508,796,4,4
0.640807,0.307462,796,4,4
0.640875,0.139227,797,-1,4
0.640982,0.326652,798,4,4
0.641107,0.193331,799,4,4
0.641165,0.270201,792,4,4
0.641548,0.139679,797,-1,4
0.641666,0.28155,793,4,4
0.641802,0.3107,796,4,4
0.64199,0.254034,800,4,4
0.642206,0.215955,794,4,4
0.642275,0.18138,799,4,4
0.642591,0.293323,793,4,4
0.642867,0.217965,794,4,4
0.643232,0.330173,798,4,4
0.643371,0.25615,800,4,4
0.643607,0.197096,799,4,4
0.643689,0.315382,796,4,4
0.643689,0.326516,798,4,4
0.64373,0.30526,796,4,4
0.643829,0.19124,799,4,4
0.643875,0.170422,795,4,4
0.644018,0.199641,799,4,4
0.644133,0.16676,795,4,4
0.644171,0.277246,792,4,4
0.644356,0.17345,795,4,4
0.644837,0.339377,798,4,4
0.644947,0.157569,801,4,4
0.644963,0.172538,795,4,4
0.645066,0.139917,797,-1,4
0.645067,0.248682,800,4,4
0.645425,0.204757,794,4,4
0.645602,0.173267,795,4,4
0.645607,0.326762,798,4,4
0.645617,0.313403,796,4,4
0.645641,0.183169,799,4,4
0.645674,0.322042,798,4,4
0.646077,0.297639,793,4,4
0.646163,0.226262,802,4,4
0.646296,0.302554,796,4,4
0.646304,0.283096,793,4,4
0.646577,0.326201,798,4,4
0.646764,0.303569,796,4,4
0.646765,0.329043,798,4,4
0.646947,0.187399,799,4,4
0.647281,0.212185,794,4,4
0.647321,0.277181,792,4,4
0.647601,0.240158,800,4,4
0.647639,0.213016,794,4,4
0.647861,0.145371,801,4,4
0.64789,0.153244,801,4,4
0.648153,0.220885,802,4,4
0.648762,0.282746,793,4,4
0.649037,0.289522,793,4,4
0.649075,0.306636,796,4,4
0.649077,0.284986,793,4,4
0.649137,0.20172,794,4,4
0.649557,0.188882,799,4,4
0.649735,0.225179,802,4,4
0.649847,0.193019,799,4,4
0.650013,0.265395,792,4,4
0.650074,0.210043,794,4,4
0.650102,0.272166,792,4,4
0.650219,0.140118,801,4,4
0.650284,0.24811,800,4,4
0.650324,0.209631,794,4,4
0.650438,0.178848,795,4,4
0.650465,0.205265,794,4,4
0.650473,0.155128,801,4,4
0.650604,0.250037,800,4,4
0.650626,0.221732,802,4,4
0.650684,0.205866,794,4,4
0.650759,0.18305,799,4,4
0.650775,0.301214,796,4,4
0.650931,0.315495,796,4,4
0.650947,0.286085,793,4,4
0.650998,0.232272,802,4,4
0.651021,0.306821,796,4,4
0.651026,0.215995,794,4,4
0.651211,0.240195,800,4,4
0.65124,0.276751,792,4,4
0.651369,0.295486,793,4,4
0.651382,0.212925,794,4,4
0.651567,0.281963,793,4,4
0.651623,0.23924,802,4,4
0.651773,0.197752,799,4,4
0.652233,0.21166,794,4,4
0.652324,0.217807,794,4,4
0.652487,0.272716,792,4,4
0.652519,0.151583,801,4,4
0.652756,0.150236,801,4,4
0.652821,0.147433,801,4,4
0.652885,0.261791,792,4,4
0.652958,0.182928,799,4,4
0.653032,0.326738,798,4,4
0.653038,0.246323,800,4,4
0.653203,0.323212,798,4,4
0.653374,0.190134,799,4,4
0.653457,0.247281,800,4,4
0.653581,0.235537,802,4,4
0.653677,0.256326,800,4,4
0.6537,0.140915,801,4,4
0.653847,0.164962,795,4,4
0.654465,0.288454,793,4,4
0.65469,0.289046,793,4,4
0.655038,0.311442,796,4,4
0.655184,0.168335,795,4,4
0.655637,0.291534,793,4,4
0.655741,0.292169,793,4,4
0.655759,0.268046,792,4,4
0.655989,0.289216,793,4,4
0.656324,0.265495,792,4,4
0.656358,0.270796,792,4,4
0.656364,0.279212,792,4,4
0.656383,0.264379,792,4,4
0.656407,0.195872,799,4,4
0.657465,0.313431,796,4,4
0.658016,0.235711,802,4,4
0.658728,0.323682,798,4,4
0.701064,0.097741,803,5,-1
0.713029,0.084946,803,5,5
0.714027,0.084268,803,5,5
0.714203,0.097765,803,5,-1
0.714209,0.09808,803,5,-1
0.715848,0.088631,803,5,5
0.719109,0.081811,803,5,5
0.720011,0.099666,804,5,5
0.720623,0.071304,805,5,5
0.721195,0.081035,804,5,5
0.721808,0.092179,804,5,5
0.721899,0.101061,806,5,5
0.723105,0.088251,804,5,5
0.7235,0.079681,805,5,5
0.723637,0.106176,806,5,5
0.724294,0.099102,804,5,5
0.724629,0.041134,807,5,-1
0.724629,0.079078,805,5,5
0.724764,0.085105,804,5,5
0.724775,0.087725,804,5,5
0.724842,0.105494,806,5,5
0.724859,0.101369,806,5,5
0.725589,0.077597,805,5,5
0.726177,0.065062,805,5,5
0.726382,0.073982,805,5,5
0.726618,0.087591,804,5,5
0.726658,0.079927,805,5,5
0.726684,0.091155,804,5,5
0.729316,0.074267,805,5,5
0.729503,0.093101,804,5,5
0.729642,0.087042,804,5,5
0.729677,0.080695,804,5,5
0.729891,0.101097,806,5,5
0.729962,0.08507,804,5,5
0.730145,0.116805,806,5,-1
0.730407,0.106062,806,5,5
0.730631,0.07173,805,5,5
0.730682,0.059248,807,5,5
0.731891,0.07646,805,5,5
0.732903,0.081776,804,5,5
0.732938,0.059308,807,5,5
0.733304,0.076728,805,5,5
0.734101,0.078919,805,5,5
0.734136,0.069709,805,5,5
0.73627,0.058291,807,5,5
0.736377,0.070011,805,5,5
0.736863,0.11022,806,5,5
0.737168,0.101383,806,5,5
0.737173,0.065343,805,5,5
0.737396,0.093773,804,5,5
0.737524,0.064053,805,5,5
0.738043,0.058583,807,5,5
0.73812,0.074104,805,5,5
0.738273,0.106565,806,5,5
0.738546,0.07565,805,5,5
0.73876,0.063534,805,5,5
0.738979,0.083002,804,5,5
0.740163,0.067863,808,5,5
0.740553,0.068733,808,5,5
0.740657,0.226353,809,5,5
0.740674,0.082922,810,5,5
0.740703,0.101832,811,5,5
0.741066,0.095091,810,5,5
0.741184,0.099412,810,5,5
0.741524,0.093869,810,5,5
0.74195,0.102236,811,5,5
0.741954,0.08651,810,5,5
0.7443,0.270692,812,5,5
0.744447,0.056652,813,5,5
0.744711,0.096105,810,5,5
0.744815,0.092519,810,5,5
0.745118,0.075494,808,5,5
0.745581,0.071305,808,5,5
0.745775,0.088987,810,5,5
0.746072,0.072085,808,5,5
0.746326,0.263417,812,5,5
0.746353,0.10293,811,5,5
0.746502,0.073581,808,5,5
0.746818,0.10154,811,5,5
0.747581,0.054081,813,5,5
0.747604,0.105236,811,5,5
0.748661,0.210343,814,5,5
0.748775,0.10849,811,5,5
0.748853,0.066495,808,5,5
0.748877,0.089003,810,5,5
0.749115,0.226438,809,5,5
0.749225,0.072613,808,5,5
0.749375,0.085907,810,5,5
0.749474,0.058885,813,5,5
0.749567,0.095323,810,5,5
0.750214,0.072695,808,5,5
0.750339,0.100717,811,5,5
0.750396,0.09411,810,5,5
0.750597,0.237094,809,5,5
0.751312,0.098909,810,5,5
0.751393,0.275037,812,5,5
0.751577,0.23222,809,5,5
0.751583,0.087404,810,5,5
0.751687,0.233701,809,5,5
0.751743,0.108748,811,5,5
0.751957,0.05142,813,5,5
0.752326,0.238318,809,5,5
0.752487,0.104872,811,5,5
0.752516,0.070335,808,5,5
0.753168,0.092837,810,5,5
0.753412,0.261594,812,5,5
0.753564,0.108946,811,5,5
0.753835,0.21162,814,5,5
0.75389,0.07307,808,5,5
0.753958,0.062981,808,5,5
0.754075,0.218238,814,5,5
0.754318,0.058971,813,5,5
0.754613,0.066696,808,5,5
0.754645,0.075848,808,5,5
0.754786,0.082893,810,5,5
0.75495,0.0728,808,5,5
0.755131,0.091395,810,5,5
0.755254,0.213061,814,5,5
0.755396,0.223066,809,5,5
0.75555,0.262789,812,5,5
0.755698,0.066917,808,5,5
0.755807,0.25697,815,5,5
0.756022,0.223225,809,5,5
0.75611,0.094497,810,5,5
0.756545,0.088267,810,5,5
0.75661,0.216665,814,5,5
0.756615,0.052157,813,5,5
0.75677,0.066936,808,5,5
0.756987,0.257463,815,5,5
0.757387,0.218746,814,5,5
0.757788,0.074998,808,5,5
0.757812,0.224024,809,5,5
0.757824,0.228246,809,5,5
0.757827,0.095925,810,5,5
0.757935,0.271265,812,5,5
0.75801,0.084019,810,5,5
0.758075,0.076262,808,5,5
0.758264,0.070827,808,5,5
0.758433,0.117083,811,5,-1
0.758446,0.246051,815,5,5
0.758481,0.073588,808,5,5
0.758786,0.220029,809,5,5
0.759018,0.242343,815,5,5
0.759179,0.092692,810,5,5
0.759473,0.081645,810,5,5
0.75953,0.237811,809,5,5
0.75999,0.237511,809,5,5
0.760077,0.241839,816,5,5
0.760123,0.063519,817,5,5
0.760204,0.217457,818,5,5
0.760417,0.21855,818,5,5
0.760772,0.061903,817,5,5
0.760978,0.192173,819,5,5
0.761059,0.07089,817,5,5
0.761097,0.242578,816,5,5
0.761188,0.087613,820,5,5
0.761259,0.198206,819,5,5
0.761575,0.081034,820,5,5
0.761685,0.05701,821,5,5
0.761687,0.276871,822,5,5
0.762006,0.229066,823,5,5
0.762342,0.247909,816,5,5
0.762353,0.252003,816,5,5
0.762545,0.227938,823,5,5
0.762671,0.095778,820,5,5
0.762693,0.219458,818,5,5
0.762704,0.067788,817,5,5
0.762976,0.196577,819,5,5
0.763029,0.272593,822,5,5
0.76319,0.228334,823,5,5
0.76324,0.085316,820,5,5
0.763249,0.060725,817,5,5
0.763249,0.263962,822,5,5
0.763371,0.276181,822,5,5
0.76339,0.260623,822,5,5
0.763845,0.07381,817,5,5
0.763979,0.10349,824,5,5
0.764069,0.106471,824,5,5
0.764083,0.199131,819,5,5
0.764184,0.095711,820,5,5
0.764224,0.272248,822,5,5
0.764276,0.095403,820,5,5
0.764278,0.186409,819,5,5
0.76435,0.096182,820,5,5
0.76445,0.10546,824,5,5
0.764502,0.061484,817,5,5
0.76451,0.09231,820,5,5
0.764634,0.062411,817,5,5
0.764891,0.219757,818,5,5
0.764935,0.093799,820,5,5
0.764968,0.236962,823,5,5
0.765227,0.090462,820,5,5
0.765289,0.196829,819,5,5
0.765292,0.183997,819,5,5
0.765387,0.280561,825,5,5
0.76584,0.185078,819,5,5
0.765966,0.105476,824,5,5
0.765982,0.248819,816,5,5
0.766283,0.082572,820,5,5
0.766706,0.112778,824,5,5
0.766837,0.240385,816,5,5
0.767048,0.079367,817,5,5
0.767268,0.265367,822,5,5
0.767286,0.198131,819,5,5
0.767305,0.215398,818,5,5
0.767458,0.061161,817,5,5
0.767524,0.222896,823,5,5
0.767725,0.083843,820,5,5
0.767803,0.216196,818,5,5
0.767827,0.235251,823,5,5
0.767843,0.261152,822,5,5
0.767936,0.20676,818,5,5
0.768016,0.112134,824,5,5
0.768073,0.270188,822,5,5
0.76812,0.296934,825,5,5
0.768208,0.191214,819,5,5
0.768235,0.074016,817,5,5
0.768252,0.184465,819,5,5
0.768478,0.106062,824,5,5
0.76872,0.099736,820,5,5
0.769019,0.286621,825,5,5
0.769086,0.218021,818,5,5
0.769105,0.081657,820,5,5
0.769179,0.244989,816,5,5
0.769212,0.104818,824,5,5
0.769313,0.190395,819,5,5
0.769585,0.056324,821,5,5
0.769628,0.067754,817,5,5
0.769874,0.10811,824,5,5
0.769923,0.21454,818,5,5
0.770414,0.233885,823,5,5
0.770495,0.245845,816,5,5
0.77066,0.072665,817,5,5
0.770942,0.201875,818,5,5
0.77115,0.069123,817,5,5
0.771324,0.268131,822,5,5
0.771366,0.189657,819,5,5
0.771671,0.214604,818,5,5
0.772053,0.21201,818,5,5
0.772097,0.239826,823,5,5
0.772482,0.217783,818,5,5
0.772494,0.095756,820,5,5
0.772535,0.257821,816,5,5
0.772551,0.268019,822,5,5
0.772645,0.222543,823,5,5
0.772741,0.208147,818,5,5
0.772958,0.076604,817,5,5
0.773024,0.056808,821,5,5
0.773479,0.209556,818,5,5
0.773572,0.072832,817,5,5
0.773872,0.193756,819,5,5
0.774125,0.179708,826,5,5
0.774375,0.268288,822,5,5
0.774452,0.195439,819,5,5
0.774562,0.235299,823,5,5
0.774912,0.112208,824,5,5
0.774922,0.193558,819,5,5
0.775195,0.108155,824,5,5
0.775312,0.272859,822,5,5
0.775538,0.210578,818,5,5
0.775773,0.069227,817,5,5
0.775896,0.256069,816,5,5
0.776038,0.099634,820,5,5
0.776062,0.088115,820,5,5
0.776096,0.269166,822,5,5
0.776115,0.203974,818,5,5
0.776171,0.267712,822,5,5
0.776228,0.210746,818,5,5
0.776272,0.289494,825,5,5
0.776786,0.291719,825,5,5
0.776955,0.091594,820,5,5
0.776976,0.164185,826,5,5
0.777026,0.064815,817,5,5
0.777244,0.068131,817,5,5
0.777401,0.168869,826,5,5
0.777414,0.164363,826,5,5
0.777692,0.057113,821,5,5
0.77784,0.090573,820,5,5
0.777966,0.245748,816,5,5
0.77797,0.113016,824,5,5
0.778121,0.294235,825,5,5
0.778228,0.180321,819,5,5
0.778347,0.253896,816,5,5
0.778559,0.068112,817,5,5
0.778893,0.204508,818,5,5
0.778935,0.205436,818,5,5
0.778938,0.269431,822,5,5
0.779235,0.297612,825,5,5
0.779351,0.06197,817,5,5
0.779641,0.280224,825,5,5
0.779655,0.215911,818,5,5
0.779746,0.18715,819,5,5
0.779796,0.051668,821,5,5
0.780037,0.073698,827,5,5
0.780104,0.12204,828,5,5
0.780232,0.062511,827,5,5
0.78062,0.105284,829,5,5
0.780681,0.181246,830,5,5
0.781013,0.273356,831,5,5
0.781152,0.056366,832,5,5
0.781399,0.076169,827,5,5
0.781407,0.147671,833,5,5
0.781409,0.145219,833,5,5
0.781832,0.072613,827,5,5
0.781855,0.197412,830,5,5
0.781864,0.056995,832,5,5
0.782013,0.182299,830,5,5
0.782059,0.109615,829,5,5
0.78207,0.194514,830,5,5
0.782107,0.098351,834,5,5
0.782107,0.296933,835,5,5
0.782118,0.268858,831,5,5
0.782133,0.300559,836,5,5
0.782267,0.248045,837,5,5
0.782749,0.053805,832,5,5
0.782796,0.260463,831,5,5
0.782799,0.265935,831,5,5
0.782976,0.105714,829,5,5
0.783152,0.265406,831,5,5
0.783176,0.24411,837,5,5
0.783565,0.043423,832,5,5
0.783757,0.169126,838,5,5
0.783765,0.238486,839,5,5
0.783885,0.267561,831,5,5
0.783935,0.30045,836,5,5
0.784115,0.178837,838,5,5
0.784187,0.203981,840,5,5
0.784201,0.246236,837,5,5
0.784241,0.260447,831,5,5
0.784383,0.265348,831,5,5
0.784639,0.10238,829,5,5
0.784674,0.250184,837,5,5
0.784797,0.301387,836,5,5
0.785045,0.158869,833,5,5
0.785308,0.108952,829,5,5
0.785446,0.214335,840,5,5
0.785657,0.231965,839,5,5
0.785679,0.087289,834,5,5
0.785848,0.071235,827,5,5
0.785995,0.268018,831,5,5
0.786289,0.163642,838,5,5
0.786292,0.170644,838,5,5
0.786586,0.055944,832,5,5
0.786641,0.293572,835,5,5
0.786786,0.116727,829,5,5
0.786923,0.240471,837,5,5
0.787088,0.065484,827,5,5
0.787335,0.217145,840,5,5
0.787375,0.159829,833,5,5
0.787426,0.104974,829,5,5
0.787613,0.090618,834,5,5
0.787845,0.29438,835,5,5
0.787901,0.059176,832,5,5
0.788048,0.231297,839,5,5
0.788083,0.188816,830,5,5
