Id,Coord-0,Coord-1,gCluster-label,Class,X,Y
5595,0.638946,0.143446,4,4,413.980196,103.797196
5596,0.639022,0.271105,4,4,414.027772,183.71173
5597,0.639027,0.306067,4,4,414.030902,205.597942
5602,0.639847,0.164209,4,4,414.544222,116.794834
5605,0.640005,0.272455,4,4,414.64313,184.55683
5606,0.640035,0.283647,4,4,414.66191,191.563022
5607,0.640081,0.288722,4,4,414.690706,194.739972
5608,0.640117,0.21335,4,4,414.713242,147.5571
5609,0.640118,0.201879,4,4,414.713868,140.376254
5610,0.640204,0.170331,4,4,414.767704,120.627206
5612,0.640251,0.208113,4,4,414.797126,144.278738
5613,0.640326,0.162704,4,4,414.844076,115.852704
5614,0.640343,0.273652,4,4,414.854718,185.306152
5617,0.640565,0.280308,4,4,414.99369,189.472808
5618,0.640696,0.170665,4,4,415.075696,120.83629
5621,0.64078,0.165407,4,4,415.12828,117.544782
5622,0.640781,0.313508,4,4,415.128906,210.256008
5623,0.640807,0.307462,4,4,415.145182,206.471212
5624,0.640875,0.139227,4,4,415.18775,101.156102
5627,0.640982,0.326652,4,4,415.254732,218.484152
5630,0.641107,0.193331,4,4,415.332982,135.025206
5632,0.641165,0.270201,4,4,415.36929,183.145826
5636,0.641548,0.139679,4,4,415.609048,101.439054
5638,0.641666,0.28155,4,4,415.682916,190.2503
5639,0.641802,0.3107,4,4,415.768052,208.4982
5641,0.64199,0.254034,4,4,415.88574,173.025284
5645,0.642206,0.215955,4,4,416.020956,149.18783
5646,0.642275,0.18138,4,4,416.06415,127.54388
5648,0.642591,0.293323,4,4,416.261966,197.620198
5651,0.642867,0.217965,4,4,416.434742,150.44609
5655,0.643232,0.330173,4,4,416.663232,220.688298
5657,0.643371,0.25615,4,4,416.750246,174.3499
5661,0.643607,0.197096,4,4,416.897982,137.382096
5662,0.643689,0.315382,4,4,416.949314,211.429132
5663,0.643689,0.326516,4,4,416.949314,218.399016
5664,0.64373,0.30526,4,4,416.97498,205.09276
5665,0.643829,0.19124,4,4,417.036954,133.71624
5666,0.643875,0.170422,4,4,417.06575,120.684172
5668,0.644018,0.199641,4,4,417.155268,138.975266
5669,0.644133,0.16676,4,4,417.227258,118.39176
5670,0.644171,0.277246,4,4,417.251046,187.555996
5673,0.644356,0.17345,4,4,417.366856,122.5797
5676,0.644837,0.339377,4,4,417.667962,226.450002
5677,0.644947,0.157569,4,4,417.736822,112.638194
5678,0.644963,0.172538,4,4,417.746838,122.008788
5680,0.645066,0.139917,4,4,417.811316,101.588042
5681,0.645067,0.248682,4,4,417.811942,169.674932
5683,0.645425,0.204757,4,4,418.03605,142.177882
5684,0.645602,0.173267,4,4,418.146852,122.465142
5685,0.645607,0.326762,4,4,418.149982,218.553012
5686,0.645617,0.313403,4,4,418.156242,210.190278
5687,0.645641,0.183169,4,4,418.171266,128.663794
5688,0.645674,0.322042,4,4,418.191924,215.598292
5691,0.646077,0.297639,4,4,418.444202,200.322014
5692,0.646163,0.226262,4,4,418.498038,155.640012
5693,0.646296,0.302554,4,4,418.581296,203.398804
5694,0.646304,0.283096,4,4,418.586304,191.218096
5696,0.646577,0.326201,4,4,418.757202,218.201826
5698,0.646764,0.303569,4,4,418.874264,204.034194
5699,0.646765,0.329043,4,4,418.87489,219.980918
5701,0.646947,0.187399,4,4,418.988822,131.311774
5703,0.647281,0.212185,4,4,419.197906,146.82781
5704,0.647321,0.277181,4,4,419.222946,187.515306
5706,0.647601,0.240158,4,4,419.398226,164.338908
5707,0.647639,0.213016,4,4,419.422014,147.348016
5710,0.647861,0.145371,4,4,419.560986,105.002246
5711,0.64789,0.153244,4,4,419.57914,109.930744
5714,0.648153,0.220885,4,4,419.743778,152.27401
5718,0.648762,0.282746,4,4,420.125012,190.998996
5720,0.649037,0.289522,4,4,420.297162,195.240772
5721,0.649075,0.306636,4,4,420.32095,205.954136
5723,0.649077,0.284986,4,4,420.322202,192.401236
5724,0.649137,0.20172,4,4,420.359762,140.27672
5727,0.649557,0.188882,4,4,420.622682,132.240132
5728,0.649735,0.225179,4,4,420.73411,154.962054
5729,0.649847,0.193019,4,4,420.804222,134.829894
5730,0.650013,0.265395,4,4,420.908138,180.13727
5731,0.650074,0.210043,4,4,420.946324,145.486918
5732,0.650102,0.272166,4,4,420.963852,184.375916
5734,0.650219,0.140118,4,4,421.037094,101.713868
5735,0.650284,0.24811,4,4,421.077784,169.31686
5736,0.650324,0.209631,4,4,421.102824,145.229006
5738,0.650438,0.178848,4,4,421.174188,125.958848
5739,0.650465,0.205265,4,4,421.19109,142.49589
5740,0.650473,0.155128,4,4,421.196098,111.110128
5741,0.650604,0.250037,4,4,421.278104,170.523162
5742,0.650626,0.221732,4,4,421.291876,152.804232
5743,0.650684,0.205866,4,4,421.328184,142.872116
5744,0.650759,0.18305,4,4,421.375134,128.5893
5745,0.650775,0.301214,4,4,421.38515,202.559964
5748,0.650931,0.315495,4,4,421.482806,211.49987
5749,0.650947,0.286085,4,4,421.492822,193.08921
5750,0.650998,0.232272,4,4,421.524748,159.402272
5751,0.651021,0.306821,4,4,421.539146,206.069946
5752,0.651026,0.215995,4,4,421.542276,149.21287
5754,0.651211,0.240195,4,4,421.658086,164.36207
5755,0.65124,0.276751,4,4,421.67624,187.246126
5756,0.651369,0.295486,4,4,421.756994,198.974236
5757,0.651382,0.212925,4,4,421.765132,147.29105
5759,0.651567,0.281963,4,4,421.880942,190.508838
5760,0.651623,0.23924,4,4,421.915998,163.76424
5761,0.651773,0.197752,4,4,422.009898,137.792752
5766,0.652233,0.21166,4,4,422.297858,146.49916
5767,0.652324,0.217807,4,4,422.354824,150.347182
5769,0.652487,0.272716,4,4,422.456862,184.720216
5770,0.652519,0.151583,4,4,422.476894,108.890958
5773,0.652756,0.150236,4,4,422.625256,108.047736
5774,0.652821,0.147433,4,4,422.665946,106.293058
5776,0.652885,0.261791,4,4,422.70601,177.881166
5779,0.652958,0.182928,4,4,422.751708,128.512928
5782,0.653032,0.326738,4,4,422.798032,218.537988
5784,0.653038,0.246323,4,4,422.801788,168.198198
5786,0.653203,0.323212,4,4,422.905078,216.330712
5788,0.653374,0.190134,4,4,423.012124,133.023884
5789,0.653457,0.247281,4,4,423.064082,168.797906
5790,0.653581,0.235537,4,4,423.141706,161.446162
5792,0.653677,0.256326,4,4,423.201802,174.460076
5793,0.6537,0.140915,4,4,423.2162,102.21279
5794,0.653847,0.164962,4,4,423.308222,117.266212
5799,0.654465,0.288454,4,4,423.69509,194.572204
5801,0.65469,0.289046,4,4,423.83594,194.942796
5803,0.655038,0.311442,4,4,424.053788,208.962692
5804,0.655184,0.168335,4,4,424.145184,119.37771
5809,0.655637,0.291534,4,4,424.428762,196.500284
5811,0.655741,0.292169,4,4,424.493866,196.897794
5812,0.655759,0.268046,4,4,424.505134,181.796796
5814,0.655989,0.289216,4,4,424.649114,195.049216
5816,0.656324,0.265495,4,4,424.858824,180.19987
5817,0.656358,0.270796,4,4,424.880108,183.518296
5818,0.656364,0.279212,4,4,424.883864,188.786712
5819,0.656383,0.264379,4,4,424.895758,179.501254
5820,0.656407,0.195872,4,4,424.910782,136.615872
5827,0.657465,0.313431,4,4,425.57309,210.207806
5831,0.658016,0.235711,4,4,425.918016,161.555086
5833,0.658728,0.323682,4,4,426.363728,216.624932
5990,0.701064,0.097741,-1,-1,452.866064,75.185866
6043,0.713029,0.084946,5,5,460.356154,67.176196
6048,0.714027,0.084268,5,5,460.980902,66.751768
6049,0.714203,0.097765,-1,-1,461.091078,75.20089
6050,0.714209,0.09808,-1,-1,461.094834,75.39808
6056,0.715848,0.088631,5,5,462.120848,69.483006
6071,0.719109,0.081811,5,5,464.162234,65.213686
6076,0.720011,0.099666,5,5,464.726886,76.390916
6079,0.720623,0.071304,5,5,465.109998,58.636304
6083,0.721195,0.081035,5,5,465.46807,64.72791
6085,0.721808,0.092179,5,5,465.851808,71.704054
6086,0.721899,0.101061,5,5,465.908774,77.264186
6090,0.723105,0.088251,5,5,466.66373,69.245126
6093,0.7235,0.079681,5,5,466.911,63.880306
6096,0.723637,0.106176,5,5,466.996762,80.466176
6102,0.724294,0.099102,5,5,467.408044,76.037852
6104,0.724629,0.041134,-1,-1,467.617754,39.749884
6105,0.724629,0.079078,5,5,467.617754,63.502828
6107,0.724764,0.085105,5,5,467.702264,67.27573
6108,0.724775,0.087725,5,5,467.70915,68.91585
6110,0.724842,0.105494,5,5,467.751092,80.039244
6112,0.724859,0.101369,5,5,467.761734,77.456994
6117,0.725589,0.077597,5,5,468.218714,62.575722
6121,0.726177,0.065062,5,5,468.586802,54.728812
6123,0.726382,0.073982,5,5,468.715132,60.312732
6125,0.726618,0.087591,5,5,468.862868,68.831966
6126,0.726658,0.079927,5,5,468.887908,64.034302
6127,0.726684,0.091155,5,5,468.904184,71.06303
6137,0.729316,0.074267,5,5,470.551816,60.491142
6139,0.729503,0.093101,5,5,470.668878,72.281226
6140,0.729642,0.087042,5,5,470.755892,68.488292
6141,0.729677,0.080695,5,5,470.777802,64.51507
6142,0.729891,0.101097,5,5,470.911766,77.286722
6143,0.729962,0.08507,5,5,470.956212,67.25382
6145,0.730145,0.116805,-1,-1,471.07077,87.11993
6147,0.730407,0.106062,5,5,471.234782,80.394812
6148,0.730631,0.07173,5,5,471.375006,58.90298
6150,0.730682,0.059248,5,5,471.406932,51.089248
6155,0.731891,0.07646,5,5,472.163766,61.86396
6161,0.732903,0.081776,5,5,472.797278,65.191776
6163,0.732938,0.059308,5,5,472.819188,51.126808
6167,0.733304,0.076728,5,5,473.048304,62.031728
6172,0.734101,0.078919,5,5,473.547226,63.403294
6173,0.734136,0.069709,5,5,473.569136,57.637834
6182,0.73627,0.058291,5,5,474.90502,50.490166
6183,0.736377,0.070011,5,5,474.972002,57.826886
6186,0.736863,0.11022,5,5,475.276238,82.99772
6187,0.737168,0.101383,5,5,475.467168,77.465758
6188,0.737173,0.065343,5,5,475.470298,54.904718
6189,0.737396,0.093773,5,5,475.609896,72.701898
6192,0.737524,0.064053,5,5,475.690024,54.097178
6199,0.738043,0.058583,5,5,476.014918,50.672958
6201,0.73812,0.074104,5,5,476.06312,60.389104
6203,0.738273,0.106565,5,5,476.158898,80.70969
6205,0.738546,0.07565,5,5,476.329796,61.3569
6208,0.73876,0.063534,5,5,476.46376,53.772284
6209,0.738979,0.083002,5,5,476.600854,65.959252
6216,0.740163,0.067863,5,5,477.342038,56.482238
6217,0.740553,0.068733,5,5,477.586178,57.026858
6219,0.740657,0.226353,5,5,477.651282,155.696978
6220,0.740674,0.082922,5,5,477.661924,65.909172
6221,0.740703,0.101832,5,5,477.680078,77.746832
6224,0.741066,0.095091,5,5,477.907316,73.526966
6225,0.741184,0.099412,5,5,477.981184,76.231912
6227,0.741524,0.093869,5,5,478.194024,72.761994
6229,0.74195,0.102236,5,5,478.4607,77.999736
6230,0.741954,0.08651,5,5,478.463204,68.15526
6241,0.7443,0.270692,5,5,479.9318,183.453192
6243,0.744447,0.056652,5,5,480.023822,49.464152
6245,0.744711,0.096105,5,5,480.189086,74.16173
6246,0.744815,0.092519,5,5,480.25419,71.916894
6248,0.745118,0.075494,5,5,480.443868,61.259244
6251,0.745581,0.071305,5,5,480.733706,58.63693
6252,0.745775,0.088987,5,5,480.85515,69.705862
6253,0.746072,0.072085,5,5,481.041072,59.12521
6254,0.746326,0.263417,5,5,481.200076,178.899042
6255,0.746353,0.10293,5,5,481.216978,78.43418
6257,0.746502,0.073581,5,5,481.310252,60.061706
6258,0.746818,0.10154,5,5,481.508068,77.56404
6260,0.747581,0.054081,5,5,481.985706,47.854706
6261,0.747604,0.105236,5,5,482.000104,79.877736
6265,0.748661,0.210343,5,5,482.661786,145.674718
6268,0.748775,0.10849,5,5,482.73315,81.91474
6269,0.748853,0.066495,5,5,482.781978,55.62587
6270,0.748877,0.089003,5,5,482.797002,69.715878
6271,0.749115,0.226438,5,5,482.94599,155.750188
6272,0.749225,0.072613,5,5,483.01485,59.455738
6274,0.749375,0.085907,5,5,483.10875,67.777782
6275,0.749474,0.058885,5,5,483.170724,50.86201
6277,0.749567,0.095323,5,5,483.228942,73.672198
6280,0.750214,0.072695,5,5,483.633964,59.50707
6282,0.750339,0.100717,5,5,483.712214,77.048842
6283,0.750396,0.09411,5,5,483.747896,72.91286
6285,0.750597,0.237094,5,5,483.873722,162.420844
6288,0.751312,0.098909,5,5,484.321312,75.917034
6289,0.751393,0.275037,5,5,484.372018,186.173162
6291,0.751577,0.23222,5,5,484.487202,159.36972
6292,0.751583,0.087404,5,5,484.490958,68.714904
6293,0.751687,0.233701,5,5,484.556062,160.296826
6295,0.751743,0.108748,5,5,484.591118,82.076248
6296,0.751957,0.05142,5,5,484.725082,46.18892
6297,0.752326,0.238318,5,5,484.956076,163.187068
6298,0.752487,0.104872,5,5,485.056862,79.649872
6299,0.752516,0.070335,5,5,485.075016,58.02971
6300,0.753168,0.092837,5,5,485.483168,72.115962
6301,0.753412,0.261594,5,5,485.635912,177.757844
6303,0.753564,0.108946,5,5,485.731064,82.200196
6304,0.753835,0.21162,5,5,485.90071,146.47412
6305,0.75389,0.07307,5,5,485.93514,59.74182
6306,0.753958,0.062981,5,5,485.977708,53.426106
6307,0.754075,0.218238,5,5,486.05095,150.616988
6308,0.754318,0.058971,5,5,486.203068,50.915846
6310,0.754613,0.066696,5,5,486.387738,55.751696
6311,0.754645,0.075848,5,5,486.40777,61.480848
6313,0.754786,0.082893,5,5,486.496036,65.891018
6314,0.75495,0.0728,5,5,486.5987,59.5728
6315,0.755131,0.091395,5,5,486.712006,71.21327
6316,0.755254,0.213061,5,5,486.789004,147.376186
6317,0.755396,0.223066,5,5,486.877896,153.639316
6318,0.75555,0.262789,5,5,486.9743,178.505914
6319,0.755698,0.066917,5,5,487.066948,55.890042
6320,0.755807,0.25697,5,5,487.135182,174.86322
6321,0.756022,0.223225,5,5,487.269772,153.73885
6322,0.75611,0.094497,5,5,487.32486,73.155122
6323,0.756545,0.088267,5,5,487.59717,69.255142
6324,0.75661,0.216665,5,5,487.63786,149.63229
6325,0.756615,0.052157,5,5,487.64099,46.650282
6326,0.75677,0.066936,5,5,487.73802,55.901936
6327,0.756987,0.257463,5,5,487.873862,175.171838
6330,0.757387,0.218746,5,5,488.124262,150.934996
6332,0.757788,0.074998,5,5,488.375288,60.948748
6333,0.757812,0.224024,5,5,488.390312,154.239024
6334,0.757824,0.228246,5,5,488.397824,156.881996
6335,0.757827,0.095925,5,5,488.399702,74.04905
6336,0.757935,0.271265,5,5,488.46731,183.81189
6338,0.75801,0.084019,5,5,488.51426,66.595894
6339,0.758075,0.076262,5,5,488.55495,61.740012
6340,0.758264,0.070827,5,5,488.673264,58.337702
6341,0.758433,0.117083,-1,-1,488.779058,87.293958
6342,0.758446,0.246051,5,5,488.787196,168.027926
6343,0.758481,0.073588,5,5,488.809106,60.066088
6344,0.758786,0.220029,5,5,489.000036,151.738154
6347,0.759018,0.242343,5,5,489.145268,165.706718
6348,0.759179,0.092692,5,5,489.246054,72.025192
6349,0.759473,0.081645,5,5,489.430098,65.10977
6350,0.75953,0.237811,5,5,489.46578,162.869686
6352,0.75999,0.237511,5,5,489.75374,162.681886
6353,0.760077,0.241839,5,5,489.808202,165.391214
6354,0.760123,0.063519,5,5,489.836998,53.762894
6355,0.760204,0.217457,5,5,489.887704,150.128082
6357,0.760417,0.21855,5,5,490.021042,150.8123
6358,0.760772,0.061903,5,5,490.243272,52.751278
6359,0.760978,0.192173,5,5,490.372228,134.300298
6361,0.761059,0.07089,5,5,490.422934,58.37714
6362,0.761097,0.242578,5,5,490.446722,165.853828
6363,0.761188,0.087613,5,5,490.503688,68.845738
6364,0.761259,0.198206,5,5,490.548134,138.076956
6365,0.761575,0.081034,5,5,490.74595,64.727284
6366,0.761685,0.05701,5,5,490.81481,49.68826
6367,0.761687,0.276871,5,5,490.816062,187.321246
6368,0.762006,0.229066,5,5,491.015756,157.395316
6369,0.762342,0.247909,5,5,491.226092,169.191034
6370,0.762353,0.252003,5,5,491.232978,171.753878
6371,0.762545,0.227938,5,5,491.35317,156.689188
6372,0.762671,0.095778,5,5,491.432046,73.957028
6373,0.762693,0.219458,5,5,491.445818,151.380708
6374,0.762704,0.067788,5,5,491.452704,56.435288
6375,0.762976,0.196577,5,5,491.622976,137.057202
6376,0.763029,0.272593,5,5,491.656154,184.643218
6377,0.76319,0.228334,5,5,491.75694,156.937084
6378,0.76324,0.085316,5,5,491.78824,67.407816
6379,0.763249,0.060725,5,5,491.793874,52.01385
6380,0.763249,0.263962,5,5,491.793874,179.240212
6381,0.763371,0.276181,5,5,491.870246,186.889306
6382,0.76339,0.260623,5,5,491.88214,177.149998
6384,0.763845,0.07381,5,5,492.16697,60.20506
6385,0.763979,0.10349,5,5,492.250854,78.78474
6386,0.764069,0.106471,5,5,492.307194,80.650846
6387,0.764083,0.199131,5,5,492.315958,138.656006
6388,0.764184,0.095711,5,5,492.379184,73.915086
6389,0.764224,0.272248,5,5,492.404224,184.427248
6390,0.764276,0.095403,5,5,492.436776,73.722278
6391,0.764278,0.186409,5,5,492.438028,130.692034
6392,0.76435,0.096182,5,5,492.4831,74.209932
6393,0.76445,0.10546,5,5,492.5457,80.01796
6394,0.764502,0.061484,5,5,492.578252,52.488984
6395,0.76451,0.09231,5,5,492.58326,71.78606
6396,0.764634,0.062411,5,5,492.660884,53.069286
6397,0.764891,0.219757,5,5,492.821766,151.567882
6398,0.764935,0.093799,5,5,492.84931,72.718174
6399,0.764968,0.236962,5,5,492.869968,162.338212
6400,0.765227,0.090462,5,5,493.032102,70.629212
6401,0.765289,0.196829,5,5,493.070914,137.214954
6402,0.765292,0.183997,5,5,493.072792,129.182122
6403,0.765387,0.280561,5,5,493.132262,189.631186
6405,0.76584,0.185078,5,5,493.41584,129.858828
6406,0.765966,0.105476,5,5,493.494716,80.027976
6407,0.765982,0.248819,5,5,493.504732,169.760694
6408,0.766283,0.082572,5,5,493.693158,65.690072
6411,0.766706,0.112778,5,5,493.957956,84.599028
6412,0.766837,0.240385,5,5,494.039962,164.48101
6413,0.767048,0.079367,5,5,494.172048,63.683742
6414,0.767268,0.265367,5,5,494.309768,180.119742
6416,0.767286,0.198131,5,5,494.321036,138.030006
6417,0.767305,0.215398,5,5,494.33293,148.839148
6418,0.767458,0.061161,5,5,494.428708,52.286786
6419,0.767524,0.222896,5,5,494.470024,153.532896
6420,0.767725,0.083843,5,5,494.59585,66.485718
6421,0.767803,0.216196,5,5,494.644678,149.338696
6422,0.767827,0.235251,5,5,494.659702,161.267126
6423,0.767843,0.261152,5,5,494.669718,177.481152
6425,0.767936,0.20676,5,5,494.727936,143.43176
6426,0.768016,0.112134,5,5,494.778016,84.195884
6427,0.768073,0.270188,5,5,494.813698,183.137688
6428,0.76812,0.296934,5,5,494.84312,199.880684
6429,0.768208,0.191214,5,5,494.898208,133.699964
6430,0.768235,0.074016,5,5,494.91511,60.334016
6431,0.768252,0.184465,5,5,494.925752,129.47509
6432,0.768478,0.106062,5,5,495.067228,80.394812
6433,0.76872,0.099736,5,5,495.21872,76.434736
6434,0.769019,0.286621,5,5,495.405894,193.424746
6435,0.769086,0.218021,5,5,495.447836,150.481146
6437,0.769105,0.081657,5,5,495.45973,65.117282
6438,0.769179,0.244989,5,5,495.506054,167.363114
6439,0.769212,0.104818,5,5,495.526712,79.616068
6440,0.769313,0.190395,5,5,495.589938,133.18727
6441,0.769585,0.056324,5,5,495.76021,49.258824
6442,0.769628,0.067754,5,5,495.787128,56.414004
6443,0.769874,0.10811,5,5,495.941124,81.67686
6444,0.769923,0.21454,5,5,495.971798,148.30204
6445,0.770414,0.233885,5,5,496.279164,160.41201
6446,0.770495,0.245845,5,5,496.32987,167.89897
6447,0.77066,0.072665,5,5,496.43316,59.48829
6449,0.770942,0.201875,5,5,496.609692,140.37375
6450,0.77115,0.069123,5,5,496.7399,57.270998
6451,0.771324,0.268131,5,5,496.848824,181.850006
6452,0.771366,0.189657,5,5,496.875116,132.725282
6453,0.771671,0.214604,5,5,497.066046,148.342104
6454,0.772053,0.21201,5,5,497.305178,146.71826
6455,0.772097,0.239826,5,5,497.332722,164.131076
6457,0.772482,0.217783,5,5,497.573732,150.332158
6458,0.772494,0.095756,5,5,497.581244,73.943256
6460,0.772535,0.257821,5,5,497.60691,175.395946
6461,0.772551,0.268019,5,5,497.616926,181.779894
6462,0.772645,0.222543,5,5,497.67577,153.311918
6463,0.772741,0.208147,5,5,497.735866,144.300022
6465,0.772958,0.076604,5,5,497.871708,61.954104
6467,0.773024,0.056808,5,5,497.913024,49.561808
6470,0.773479,0.209556,5,5,498.197854,145.182056
6471,0.773572,0.072832,5,5,498.256072,59.592832
6473,0.773872,0.193756,5,5,498.443872,135.291256
6475,0.774125,0.179708,5,5,498.60225,126.497208
6476,0.774375,0.268288,5,5,498.75875,181.948288
6477,0.774452,0.195439,5,5,498.806952,136.344814
6478,0.774562,0.235299,5,5,498.875812,161.297174
6479,0.774912,0.112208,5,5,499.094912,84.242208
6480,0.774922,0.193558,5,5,499.101172,135.167308
6482,0.775195,0.108155,5,5,499.27207,81.70503
6483,0.775312,0.272859,5,5,499.345312,184.809734
6484,0.775538,0.210578,5,5,499.486788,145.821828
6485,0.775773,0.069227,5,5,499.633898,57.336102
6486,0.775896,0.256069,5,5,499.710896,174.299194
6487,0.776038,0.099634,5,5,499.799788,76.370884
6488,0.776062,0.088115,5,5,499.814812,69.15999
6489,0.776096,0.269166,5,5,499.836096,182.497916
6490,0.776115,0.203974,5,5,499.84799,141.687724
6491,0.776171,0.267712,5,5,499.883046,181.587712
6492,0.776228,0.210746,5,5,499.918728,145.926996
6493,0.776272,0.289494,5,5,499.946272,195.223244
6495,0.776786,0.291719,5,5,500.268036,196.616094
6496,0.776955,0.091594,5,5,500.37383,71.337844
6497,0.776976,0.164185,5,5,500.386976,116.77981
6498,0.777026,0.064815,5,5,500.418276,54.57419
6499,0.777244,0.068131,5,5,500.554744,56.650006
6500,0.777401,0.168869,5,5,500.653026,119.711994
6501,0.777414,0.164363,5,5,500.661164,116.891238
6503,0.777692,0.057113,5,5,500.835192,49.752738
6504,0.77784,0.090573,5,5,500.92784,70.698698
6505,0.777966,0.245748,5,5,501.006716,167.838248
6506,0.77797,0.113016,5,5,501.00922,84.748016
6507,0.778121,0.294235,5,5,501.103746,198.19111
6508,0.778228,0.180321,5,5,501.170728,126.880946
6509,0.778347,0.253896,5,5,501.245222,172.938896
6510,0.778559,0.068112,5,5,501.377934,56.638112
6511,0.778893,0.204508,5,5,501.587018,142.022008
6512,0.778935,0.205436,5,5,501.61331,142.602936
6513,0.778938,0.269431,5,5,501.615188,182.663806
6514,0.779235,0.297612,5,5,501.80111,200.305112
6515,0.779351,0.06197,5,5,501.873726,52.79322
6517,0.779641,0.280224,5,5,502.055266,189.420224
6518,0.779655,0.215911,5,5,502.06403,149.160286
6519,0.779746,0.18715,5,5,502.120996,131.1559
6520,0.779796,0.051668,5,5,502.152296,46.344168
6522,0.780037,0.073698,5,5,502.303162,60.134948
6523,0.780104,0.12204,5,5,502.345104,90.39704
6524,0.780232,0.062511,5,5,502.425232,53.131886
6525,0.78062,0.105284,5,5,502.66812,79.907784
6526,0.780681,0.181246,5,5,502.706306,127.459996
6527,0.781013,0.273356,5,5,502.914138,185.120856
6528,0.781152,0.056366,5,5,503.001152,49.285116
6530,0.781399,0.076169,5,5,503.155774,61.681794
6531,0.781407,0.147671,5,5,503.160782,106.442046
6532,0.781409,0.145219,5,5,503.162034,104.907094
6533,0.781832,0.072613,5,5,503.426832,59.455738
6534,0.781855,0.197412,5,5,503.44123,137.579912
6535,0.781864,0.056995,5,5,503.446864,49.67887
6536,0.782013,0.182299,5,5,503.540138,128.119174
6537,0.782059,0.109615,5,5,503.568934,82.61899
6538,0.78207,0.194514,5,5,503.57582,135.765764
6539,0.782107,0.098351,5,5,503.598982,75.567726
6540,0.782107,0.296933,5,5,503.598982,199.880058
6541,0.782118,0.268858,5,5,503.605868,182.305108
6542,0.782133,0.300559,5,5,503.615258,202.149934
6543,0.782267,0.248045,5,5,503.699142,169.27617
6544,0.782749,0.053805,5,5,504.000874,47.68193
6545,0.782796,0.260463,5,5,504.030296,177.049838
6546,0.782799,0.265935,5,5,504.032174,180.47531
6548,0.782976,0.105714,5,5,504.142976,80.176964
6549,0.783152,0.265406,5,5,504.253152,180.144156
6550,0.783176,0.24411,5,5,504.268176,166.81286
6552,0.783565,0.043423,5,5,504.51169,41.182798
6553,0.783757,0.169126,5,5,504.631882,119.872876
6554,0.783765,0.238486,5,5,504.63689,163.292236
6555,0.783885,0.267561,5,5,504.71201,181.493186
6556,0.783935,0.30045,5,5,504.74331,202.0817
6557,0.784115,0.178837,5,5,504.85599,125.951962
6558,0.784187,0.203981,5,5,504.901062,141.692106
6559,0.784201,0.246236,5,5,504.909826,168.143736
6560,0.784241,0.260447,5,5,504.934866,177.039822
6561,0.784383,0.265348,5,5,505.023758,180.107848
6562,0.784639,0.10238,5,5,505.184014,78.08988
6563,0.784674,0.250184,5,5,505.205924,170.615184
6564,0.784797,0.301387,5,5,505.282922,202.668262
6565,0.785045,0.158869,5,5,505.43817,113.451994
6566,0.785308,0.108952,5,5,505.602808,82.203952
6568,0.785446,0.214335,5,5,505.689196,148.17371
6569,0.785657,0.231965,5,5,505.821282,159.21009
6570,0.785679,0.087289,5,5,505.835054,68.642914
6571,0.785848,0.071235,5,5,505.940848,58.59311
6572,0.785995,0.268018,5,5,506.03287,181.779268
6573,0.786289,0.163642,5,5,506.216914,116.439892
6574,0.786292,0.170644,5,5,506.218792,120.823144
6576,0.786586,0.055944,5,5,506.402836,49.020944
6577,0.786641,0.293572,5,5,506.437266,197.776072
6578,0.786786,0.116727,5,5,506.528036,87.071102
6579,0.786923,0.240471,5,5,506.613798,164.534846
6580,0.787088,0.065484,5,5,506.717088,54.992984
6581,0.787335,0.217145,5,5,506.87171,149.93277
6582,0.787375,0.159829,5,5,506.89675,114.052954
6583,0.787426,0.104974,5,5,506.928676,79.713724
6585,0.787613,0.090618,5,5,507.045738,70.726868
6586,0.787845,0.29438,5,5,507.19097,198.28188
6587,0.787901,0.059176,5,5,507.226026,51.044176
6588,0.788048,0.231297,5,5,507.318048,158.791922
6589,0.788083,0.188816,5,5,507.339958,132.198816
6590,0.788112,0.139816,5,5,507.358112,101.524816
6591,0.788216,0.269347,5,5,507.423216,182.611222
6592,0.788232,0.104415,5,5,507.433232,79.36379
6593,0.788315,0.260665,5,5,507.48519,177.17629
6594,0.788417,0.28257,5,5,507.549042,190.88882
6595,0.788427,0.263569,5,5,507.555302,178.994194
6596,0.788484,0.103542,5,5,507.590984,78.817292
6597,0.7885,0.254265,5,5,507.601,173.16989
6598,0.78866,0.254695,5,5,507.70116,173.43907
6599,0.788789,0.233621,5,5,507.781914,160.246746
6601,0.788882,0.255701,5,5,507.840132,174.068826
6602,0.789022,0.294059,5,5,507.927772,198.080934
6603,0.789034,0.191649,5,5,507.935284,133.972274
6604,0.789086,0.263733,5,5,507.967836,179.096858
6605,0.7892,0.062896,5,5,508.0392,53.372896
6606,0.789284,0.194727,5,5,508.091784,135.899102
6607,0.789709,0.080307,5,5,508.357834,64.272182
6608,0.789938,0.061607,5,5,508.501188,52.565982
6609,0.790121,0.09749,5,5,508.615746,75.02874
6610,0.790168,0.294182,5,5,508.645168,198.157932
6611,0.790308,0.1575,5,5,508.732808,112.595
6612,0.790457,0.231419,5,5,508.826082,158.868294
6613,0.790473,0.131842,5,5,508.836098,96.533092
6614,0.790554,0.190085,5,5,508.886804,132.99321
6615,0.790633,0.299256,5,5,508.936258,201.334256
6616,0.790698,0.288671,5,5,508.976948,194.708046
6617,0.790936,0.090837,5,5,509.125936,70.863962
