x,y,class
0.874597,0.244547,1
0.695340,0.123149,3
0.208560,0.348004,8
0.359593,0.349648,8
0.254334,0.329063,8
0.554703,0.824164,6
0.939999,0.573048,-1
0.304096,0.252339,8
0.127567,0.289915,8
0.278331,0.489567,6
0.800794,0.364374,2
0.854560,0.525000,1
0.055904,0.178333,7
0.941300,0.172772,1
0.593027,0.180613,3
0.136257,0.180569,7
0.055951,0.257232,8
0.544940,0.555775,6
0.738353,0.900681,1
0.447143,0.881551,6
0.042554,0.729085,6
0.105729,0.110877,7
0.928834,0.140326,1
0.916204,0.147204,1
0.883004,0.370989,1
0.089626,0.739897,6
0.450529,0.865917,6
0.777866,0.791422,1
0.232799,0.286952,8
0.287837,0.527538,6
0.692446,0.408098,2
0.184839,0.714974,4
0.408581,0.330495,8
0.901904,0.733254,0
0.472151,0.240260,-1
0.324524,0.556466,6
0.812431,0.285645,2
0.470703,0.284344,8
0.734894,0.760875,1
0.515973,0.854179,6
0.242667,0.299880,8
0.519289,0.340864,-1
0.954060,0.126816,-1
0.912460,0.740694,0
0.034959,0.333431,8
0.888146,0.309937,1
0.944796,0.257602,1
0.876471,0.948313,1
0.571843,0.832786,6
0.817630,0.351849,2
0.045086,0.304534,8
0.286997,0.563136,6
0.538154,0.343923,-1
0.574290,0.429462,-1
0.215443,0.885503,6
0.292137,0.660554,-1
0.026250,0.638190,6
0.313070,0.488407,6
0.439293,0.701672,5
0.776681,0.854208,1
0.656274,0.737168,6
0.639691,0.590162,6
0.882343,0.916516,1
0.107797,0.134783,7
0.437297,0.520812,6
0.045876,0.037398,-1
0.076261,0.828000,6
0.725060,0.491046,2
0.149393,0.307768,8
0.264513,0.709648,4
0.425713,0.550387,6
0.239180,0.563512,6
0.083487,0.802488,6
0.456053,0.465435,-1
0.732930,0.738678,1
0.703094,0.138365,3
0.336446,0.179409,7
0.075820,0.328092,8
0.892960,0.078910,-1
0.574970,0.604427,6
0.748283,0.759385,1
0.761493,0.026210,-1
0.657697,0.098551,3
0.661909,0.325519,3
0.757893,0.444232,2
0.760826,0.751996,1
0.633679,0.114829,3
0.658757,0.309138,3
0.896270,0.564039,1
0.264470,0.334210,8
0.664290,0.660873,6
0.315659,0.540129,6
0.686941,0.527726,-1
0.802020,0.887234,1
0.788099,0.212123,2
0.285467,0.523018,6
0.722939,0.211976,2
0.924576,0.221954,1
0.784793,0.847867,1
0.710707,0.177864,2
0.685289,0.477365,2
0.918214,0.227396,1
0.772214,0.723654,1
0.500347,0.170059,-1
0.238489,0.327260,8
0.432250,0.147291,7
0.397299,0.166444,7
0.747179,0.832681,1
0.643793,0.680902,6
0.359323,0.333871,8
0.142121,0.539024,6
0.620534,0.706492,6
0.351549,0.144996,7
0.055786,0.270729,8
0.300499,0.283396,8
0.471009,0.572676,6
0.761440,0.149667,3
0.333821,0.550827,6
0.683350,0.298398,3
0.351793,0.265247,8
0.687074,0.326267,3
0.858614,0.047956,-1
0.416463,0.838298,6
0.406814,0.101893,7
0.894073,0.291775,1
0.749436,0.604899,1
0.888744,0.248770,1
0.808677,0.910716,1
0.286461,0.310147,8
0.964891,0.665996,0
0.986509,0.184976,-1
0.732244,0.112249,3
0.249286,0.150893,7
0.636261,0.118996,3
0.428687,0.560858,6
0.323853,0.526221,6
0.769113,0.725842,1
0.502097,0.534536,6
0.245599,0.905293,6
0.687997,0.548287,-1
0.655194,0.774320,6
0.723926,0.752239,1
0.260839,0.326357,8
0.859387,0.552284,1
0.179654,0.584138,6
0.456446,0.563847,6
0.840614,0.207716,-1
0.031737,0.186759,7
0.815269,0.934643,1
0.812227,0.765735,1
0.606916,0.759700,6
0.388300,0.216302,7
0.704433,0.538341,-1
0.703551,0.479317,2
0.420911,0.559486,6
0.929193,0.320444,1
0.558964,0.847775,6
0.766104,0.643805,1
0.799510,0.887678,1
0.139704,0.817105,6
0.884170,0.841534,1
0.406924,0.847617,6
0.882466,0.852768,1
0.847027,0.629947,1
0.812363,0.905751,1
0.534453,0.813527,6
0.623453,0.587628,6
0.262936,0.902617,6
0.822219,0.805571,1
0.854833,0.223586,-1
0.863651,0.432801,1
0.278744,0.266457,8
0.253403,0.279109,8
0.395276,0.521497,6
0.539944,0.893219,6
0.337614,0.173488,7
0.456431,0.538429,6
0.081226,0.197389,7
0.916220,0.461453,1
0.211161,0.757516,4
0.031956,0.727136,6
0.148984,0.808396,6
0.144904,0.317379,8
0.721897,0.451357,2
0.863874,0.798560,1
0.269087,0.903947,6
0.805361,0.455650,2
0.389129,0.312238,8
0.650029,0.763035,6
0.796864,0.316085,2
0.623006,0.803875,6
0.602289,0.207258,3
0.837970,0.820591,1
0.521896,0.253733,-1
0.078776,0.278831,8
0.803813,0.890643,1
0.836783,0.536090,1
0.792167,0.656641,1
0.051649,0.641346,6
0.116237,0.170685,7
0.519577,0.704976,5
0.652357,0.067147,3
0.051931,0.776031,6
0.452073,0.689932,5
0.195329,0.559495,6
0.906737,0.827667,1
0.899696,0.448875,1
0.300947,0.886720,6
0.259996,0.633000,4
0.539171,0.860466,6
0.204020,0.335853,8
0.087707,0.119748,7
0.104869,0.115702,7
0.786450,0.670317,1
0.105809,0.351039,8
0.227550,0.569033,6
0.948684,0.833046,1
0.745116,0.846698,1
0.136690,0.536142,6
0.129589,0.694497,-1
0.779656,0.697751,1
0.672667,0.330254,3
0.290834,0.494952,6
0.891866,0.579020,1
0.312227,0.178923,7
0.302116,0.856656,6
0.153940,0.848166,6
0.618313,0.450788,-1
0.911594,0.746271,0
0.033577,0.142869,7
0.749339,0.719411,1
0.137639,0.584015,6
0.638257,0.722114,6
0.620181,0.635628,6
0.449180,0.319748,8
0.538214,0.313405,-1
0.045030,0.388661,-1
0.435383,0.716116,5
0.913300,0.196263,1
0.434300,0.666306,5
0.161539,0.524278,6
0.265156,0.877280,6
0.678016,0.450893,2
0.924976,0.135177,1
0.626846,0.788385,6
0.967519,0.895481,1
0.654499,0.738766,6
0.259260,0.131751,7
0.218134,0.524136,6
0.974969,0.675838,0
0.686586,0.414575,2
0.643781,0.803129,6
0.342246,0.270899,8
0.918631,0.173411,1
0.825724,0.119998,-1
0.843196,0.503556,1
0.296126,0.165136,7
0.628876,0.210796,3
0.867624,0.856278,1
0.899003,0.903254,1
0.403859,0.289902,8
0.856043,0.891420,1
0.659431,0.069512,3
0.505589,0.552335,6
0.446454,0.649656,5
0.390467,0.153956,7
0.192370,0.824683,6
0.165410,0.268790,8
0.081781,0.282895,8
0.822571,0.267136,2
0.257266,0.324534,8
0.135656,0.570208,6
0.419380,0.905302,6
0.212491,0.252241,8
0.323020,0.192179,7
0.209944,0.591672,6
0.471916,0.283510,8
0.961077,0.920317,1
0.145930,0.129613,7
0.525821,0.568282,6
0.333623,0.493501,6
0.559331,0.555619,6
0.835049,0.870499,1
0.145274,0.562575,6
0.958221,0.686764,0
0.191681,0.676381,4
0.870806,0.557109,1
0.087324,0.166805,7
0.727421,0.731586,1
0.207077,0.632705,4
0.861954,0.601678,1
0.226100,0.334457,8
0.893026,0.433449,1
0.755996,0.613420,1
0.432961,0.350142,8
0.758541,0.732709,1
0.389494,0.489319,6
0.881569,0.254687,1
0.388964,0.925072,6
0.757933,0.736116,1
0.727350,0.736707,1
0.476484,0.632144,5
0.947607,0.741545,0
0.437814,0.285350,8
0.128541,0.825074,6
0.739741,0.912394,1
0.769810,0.743002,1
0.624286,0.196048,3
0.412180,0.748853,-1
0.928346,0.279700,1
0.192061,0.741696,4
0.205849,0.529888,6
0.027346,0.290611,8
0.155146,0.339368,8
0.368160,0.551845,6
0.441136,0.780298,5
0.086884,0.334643,8
0.131924,0.120897,7
0.920887,0.252766,1
0.799119,0.950403,1
0.593791,0.932543,-1
0.942189,0.065214,-1
0.753824,0.589613,1
0.613537,0.272768,3
0.280891,0.851096,6
0.668304,0.090764,3
0.064016,0.168503,7
0.312133,0.739860,-1
0.083416,0.637722,6
0.855386,0.810600,1
0.249713,0.715129,4
0.204733,0.149569,7
0.313029,0.104976,7
0.459506,0.752026,5
0.454187,0.894031,6
0.937040,0.674860,0
0.788540,0.717786,1
0.880566,0.323619,1
0.300921,0.338764,8
0.925161,0.909125,1
0.310429,0.123912,7
0.231804,0.329521,8
0.626364,0.725816,6
0.088256,0.963473,-1
0.898861,0.278825,1
0.731404,0.070814,3
0.857257,0.932304,1
0.693843,0.445149,2
0.732797,0.506379,2
0.270969,0.330160,8
0.339081,0.342149,8
0.601443,0.653026,6
0.756350,0.853694,1
0.784469,0.374534,2
0.293676,0.567085,6
0.492761,0.893438,6
0.766339,0.621131,1
0.056139,0.644247,6
0.906176,0.281733,1
0.729503,0.470790,2
0.286444,0.886116,6
0.382170,0.168241,7
0.145301,0.163849,7
0.846533,0.547571,1
0.328963,0.124127,7
0.041947,0.796492,6
0.218077,0.309376,8
0.407780,0.851199,6
0.048281,0.130059,7
0.296199,0.331492,8
0.399980,0.701186,-1
0.759249,0.848821,1
0.461414,0.304269,8
0.151680,0.589619,6
0.031674,0.278007,8
0.490574,0.691595,5
0.924104,0.103324,1
0.127736,0.326512,8
0.127486,0.840589,6
0.896060,0.863624,1
0.763363,0.822372,1
0.769203,0.213681,2
0.780214,0.393210,2
0.633251,0.762409,6
0.253856,0.890602,6
0.733167,0.874453,1
0.679710,0.451578,2
0.600247,0.805643,6
0.150300,0.576245,6
0.103666,0.632923,6
0.400350,0.325081,8
0.938413,0.845985,1
0.695666,0.296915,3
0.874461,0.306422,1
0.078059,0.677923,6
0.902920,0.941737,1
0.030709,0.690595,6
0.710273,0.748164,1
0.826210,0.644589,1
0.382696,0.833247,6
0.460693,0.680807,5
0.352526,0.769234,-1
0.617784,0.607424,6
0.245377,0.550950,6
0.324883,0.545659,6
0.670599,0.265766,3
0.272119,0.099521,7
0.272801,0.297926,8
0.858726,0.518389,1
0.094207,0.272414,8
0.181144,0.098967,7
0.889541,0.651735,0
0.214941,0.469510,-1
0.892679,0.317902,1
0.448514,0.194869,7
0.239024,0.783503,4
0.236064,0.540794,6
0.387511,0.911241,6
0.723717,0.473737,2
0.270336,0.266059,8
0.601537,0.653059,6
0.857159,0.827937,1
0.605226,0.222667,3
0.214133,0.165011,7
0.538637,0.867516,6
0.920820,0.189495,1
0.702837,0.077818,3
0.749907,0.251956,2
0.916514,0.346873,1
0.942857,0.929131,1
0.573503,0.550849,6
0.712953,0.415814,2
0.887869,0.378333,1
0.223266,0.838628,6
0.137393,0.533678,6
0.808031,0.297980,2
0.276437,0.517083,6
0.142293,0.581582,6
0.903923,0.453827,1
0.933381,0.746538,0
0.627229,0.185613,3
0.396991,0.300276,8
0.595696,0.638943,6
0.051796,0.351637,8
0.770810,0.662221,1
0.251871,0.750558,4
0.870127,0.908427,1
0.271819,0.855359,6
0.375759,0.198562,7
0.162730,0.192961,7
0.832316,0.948466,1
0.105994,0.605068,6
0.624119,0.628133,6
0.615900,0.716939,6
0.734869,0.245112,2
0.075876,0.767243,6
0.270319,0.506280,6
0.761420,0.846210,1
0.287727,0.774221,-1
0.203647,0.155376,7
0.055280,0.333094,8
0.148587,0.307519,8
0.677650,0.294709,3
0.439041,0.695190,5
0.530296,0.579941,6
0.309804,0.665007,-1
0.920156,0.898781,1
0.708760,0.188350,2
0.255929,0.752123,4
0.224669,0.895963,6
0.420649,0.348300,8
0.482091,0.351530,8
0.922866,0.172558,1
0.023964,0.765295,6
0.799589,0.898674,1
0.539657,0.413392,-1
0.940214,0.888689,1
0.709720,0.188665,2
0.248459,0.283035,8
0.217439,0.500832,6
0.184439,0.676197,4
0.635686,0.639613,6
0.787197,0.563372,1
0.859530,0.372354,1
0.814317,0.408978,2
0.336457,0.894545,6
0.901756,0.463379,1
0.390440,0.490530,6
0.410439,0.886667,6
0.201549,0.542304,6
0.466923,0.734162,5
0.651397,0.077989,3
0.235803,0.883912,6
0.918166,0.894589,1
0.600071,0.813593,6
0.454621,0.770676,5
0.322399,0.902429,6
0.353694,0.331753,8
0.079327,0.310232,8
0.939739,0.842604,1
0.629204,0.702884,6
0.280747,0.951976,-1
0.817693,0.639505,1
0.112274,0.570753,6
0.025530,0.268293,8
0.308786,0.839987,6
0.501701,0.895009,6
0.156533,0.124816,7
0.890086,0.411449,1
0.886477,0.308575,1
0.515924,0.639201,5
0.919137,0.367182,1
0.720299,0.068906,3
0.181046,0.260468,8
0.616199,0.276597,3
0.635133,0.173274,3
0.796991,0.923845,1
0.025660,0.170252,7
0.292587,0.103902,7
0.942819,0.166713,1
0.289989,0.526033,6
0.208087,0.735586,4
0.834864,0.593024,1
0.892977,0.469621,1
0.238457,0.774617,4
0.185006,0.629280,4
0.360241,0.897492,6
0.884020,0.905740,1
0.266197,0.302199,8
0.538381,0.767825,-1
0.893583,0.224278,1
0.452089,0.102770,7
0.614943,0.128510,3
0.821869,0.645582,1
0.486839,0.685068,5
0.674843,0.686046,6
0.622607,0.709149,6
0.620504,0.283551,3
0.305379,0.517322,6
0.740503,0.753074,1
0.351720,0.698186,-1
0.325050,0.889077,6
0.650113,0.766063,6
0.706369,0.349637,3
0.250134,0.654053,4
0.215196,0.322228,8
0.603863,0.296726,3
0.720466,0.832937,1
0.353666,0.197746,7
0.224441,0.563871,6
0.434354,0.523273,6
0.902761,0.908499,1
0.047537,0.195243,7
0.634523,0.104306,3
0.260724,0.322643,8
0.179010,0.134503,7
0.791837,0.694164,1
0.550457,0.546171,6
0.395831,0.393626,-1
0.841399,0.831932,1
0.280849,0.523766,6
0.365727,0.675958,-1
0.875697,0.951326,1
0.581091,0.569466,6
0.664299,0.701781,6
0.003443,0.775873,-1
0.245470,0.649801,4
0.944251,0.615372,0
0.752824,0.671390,1
0.426599,0.841136,6
0.734290,0.835263,1
0.468131,0.851626,6
0.037184,0.144864,7
0.419684,0.139912,7
0.925681,0.940398,1
0.868949,0.442453,1
0.810796,0.797538,1
0.313050,0.255757,8
0.227001,0.078801,-1
0.961650,0.275895,-1
0.721147,0.099129,3
0.786054,0.692617,1
0.099703,0.687766,-1
0.173730,0.184818,7
0.693437,0.374120,2
0.466230,0.259626,8
0.787629,0.302805,2
0.181129,0.158217,7
0.024831,0.722519,6
0.470157,0.533390,6
0.257361,0.760910,4
0.206551,0.891665,6
0.777890,0.394414,2
0.629816,0.258652,3
0.646114,0.698685,6
0.031494,0.345352,8
0.919840,0.146742,1
0.636999,0.797821,6
0.144084,0.128989,7
0.740180,0.443799,2
0.040376,0.257698,8
0.217466,0.853074,6
0.490843,0.844079,6
0.320061,0.847175,6
0.906966,0.396000,1
0.211903,0.336125,8
0.066103,0.327267,8
0.677256,0.046514,3
0.392011,0.296072,8
0.854711,0.891048,1
0.097086,0.258939,8
0.665139,0.650442,6
0.815007,0.759902,1
0.949746,0.674761,0
0.105417,0.334757,8
0.097449,0.232446,-1
0.223956,0.587985,6
0.430984,0.758722,5
0.699613,0.122571,3
0.785231,0.587313,1
0.458594,0.548219,6
0.597334,0.791910,6
0.681030,0.323059,3
0.263160,0.694267,4
0.928923,0.642860,0
0.304106,0.518982,6
0.232056,0.672652,4
0.914967,0.759956,0
0.929086,0.864875,1
0.755687,0.117449,3
0.711329,0.926241,-1
0.244349,0.148910,7
0.164314,0.824267,6
0.767873,0.588210,1
0.789659,0.757505,1
0.299136,0.312363,8
0.137863,0.071921,-1
0.140114,0.571656,6
0.819663,0.302302,2
0.914451,0.830477,1
0.126893,0.811856,6
0.777213,0.238063,2
0.898314,0.818875,1
0.305820,0.159972,7
0.046076,0.030691,-1
0.112017,0.830339,6
0.665340,0.471490,2
0.142550,0.803002,6
0.404537,0.127969,7
0.425409,0.135374,7
0.103646,0.774831,6
0.286056,0.892394,6
0.860407,0.766849,-1
0.648151,0.595547,6
0.883770,0.264685,1
0.601089,0.772230,6
0.057030,0.165930,7
0.709859,0.538302,-1
0.373784,0.531786,6
0.254689,0.126862,7
0.407957,0.145190,7
0.130404,0.596912,6
0.217199,0.710906,4
0.396857,0.913832,6
0.792846,0.559538,1
0.110529,0.127628,7
0.096264,0.181457,7
0.762947,0.230667,2
0.911020,0.217956,1
0.069240,0.717521,6
0.046591,0.936593,-1
0.384974,0.162118,7
0.822444,0.782037,1
0.661590,0.738974,6
0.882983,0.356646,1
0.607336,0.575635,6
0.196866,0.475608,-1
0.579390,0.772569,6
0.913844,0.365705,1
0.945537,0.868433,1
0.751444,0.898978,1
0.643310,0.695495,6
0.490530,0.748761,5
0.112757,0.559604,6
0.249291,0.759219,4
0.394039,0.120856,7
0.031606,0.211269,7
0.573034,0.878359,6
0.973684,0.848354,1
0.964064,0.149751,-1
0.277757,0.318827,8
0.078921,0.120186,7
0.410527,0.528449,6
0.584269,0.614716,6
0.684096,0.690505,6
0.662281,0.765619,6
0.906301,0.840832,1
0.938749,0.935407,1
0.747770,0.284947,2
0.856336,0.310921,1
0.936903,0.641125,0
0.255514,0.660140,4
0.203041,0.868685,6
0.914227,0.683243,0
0.110714,0.234208,-1
0.017327,0.679059,6
0.924780,0.916295,1
0.470426,0.621516,5
0.543863,0.820219,6
0.851541,0.865129,1
0.785351,0.726068,1
0.247923,0.181755,7
0.431077,0.716729,5
0.532620,0.548888,6
0.626396,0.802284,6
0.748367,0.723066,1
0.806290,0.391109,2
0.199689,0.858020,6
0.009030,0.794059,-1
0.939519,0.774753,0
0.481980,0.870906,6
0.047979,0.350926,8
0.268653,0.658260,4
0.935343,0.820958,1
0.618011,0.767770,6
0.913377,0.720659,0
0.044650,0.683300,6
0.885024,0.914037,1
0.198117,0.767228,4
0.302059,0.293667,8
0.782110,0.771217,1
0.686436,0.079799,3
0.272053,0.868204,6
0.186689,0.565066,6
0.402627,0.564072,6
0.107651,0.179059,7
0.405619,0.516392,6
0.835729,0.805794,1
0.602431,0.620234,6
0.742121,0.094274,3
0.448560,0.860168,6
0.570646,0.811499,6
0.667481,0.306379,3
0.053146,0.261499,8
0.942877,0.712810,0
0.972826,0.660107,0
0.960383,0.852963,1
0.686919,0.050823,3
0.749011,0.676904,1
0.754430,0.257488,2
0.976674,0.672941,0
0.043310,0.275689,8
0.611493,0.816646,6
0.276934,0.339902,8
0.139774,0.864676,6
0.232123,0.293398,8
0.547541,0.863536,6
0.112696,0.529295,-1
0.601053,0.244735,3
0.108240,0.795768,6
0.231013,0.902571,6
0.194761,0.694372,4
0.594024,0.850291,6
0.943604,0.627162,0
0.860104,0.924720,1
0.367304,0.198891,7
0.624301,0.693571,6
0.054926,0.322063,8
0.483899,0.744530,5
0.838676,0.537993,1
0.718713,0.875359,1
0.434570,0.257650,8
0.856617,0.611217,1
0.139931,0.880409,6
0.900736,0.127875,1
0.310537,0.417166,-1
0.271469,0.340547,8
0.355813,0.803339,-1
0.616791,0.777998,6
0.802206,0.866440,1
0.785569,0.349969,2
0.285553,0.325792,8
0.550227,0.817982,6
0.099063,0.833335,6
0.025810,0.328348,8
0.691400,0.104617,3
0.931469,0.896398,1
0.078356,0.098646,7
0.903456,0.845737,1
0.684226,0.406746,2
0.871054,0.844433,1
0.193377,0.534969,6
0.834834,0.905197,1
0.410040,0.965536,-1
0.920004,0.651127,0
0.520176,0.561624,6
0.779529,0.415311,2
0.307084,0.183803,7
0.643613,0.123696,3
0.137156,0.401427,-1
0.677230,0.131770,3
0.761163,0.597624,1
0.503351,0.574162,6
0.248534,0.147077,7
0.341903,0.752383,-1
0.139823,0.712129,-1
0.641351,0.139048,3
0.533997,0.068523,-1
0.259317,0.832812,6
0.141023,0.172501,7
0.089110,0.827950,6
0.314330,0.286928,8
0.361329,0.287274,8
0.240084,0.751212,4
0.851649,0.822663,1
0.540239,0.528042,6
0.129710,0.322991,8
0.371406,0.707274,-1
0.797276,0.770462,1
0.295180,0.137993,7
0.781134,0.903556,1
0.919193,0.507278,1
0.323751,0.136586,7
0.223009,0.899972,6
0.479650,0.854656,6
0.739353,0.446987,2
0.774820,0.773737,1
0.763534,0.710175,1
0.951989,0.696376,0
0.209237,0.307346,8
0.211686,0.106149,7
0.732573,0.704309,1
0.937687,0.598600,-1
0.181866,0.166729,7
0.072839,0.152753,7
0.858251,0.927722,1
0.841043,0.947869,1
0.064739,0.345856,8
0.175013,0.195411,7
0.183197,0.888492,6
0.455257,0.843632,6
0.539747,0.411952,-1
0.087891,0.343683,8
0.615123,0.621534,6
0.945493,0.924390,1
0.361421,0.334646,8
0.334577,0.289646,8
0.705694,0.939516,-1
0.099250,0.326543,8
0.311231,0.601764,-1
0.252804,0.329696,8
0.912603,0.212175,1
0.783246,0.582547,1
0.466657,0.276289,8
0.870064,0.907009,1
0.487074,0.547978,6
0.281470,0.699656,4
0.102879,0.790532,6
0.480111,0.717466,5
0.133126,0.448407,-1
0.744939,0.843818,1
0.875019,0.263018,1
0.788684,0.398757,2
0.196980,0.338547,8
0.510911,0.557580,6
0.790941,0.407350,2
0.911116,0.840722,1
0.175499,0.191742,7
0.329794,0.303770,8
0.677747,0.071974,3
0.722533,0.728389,1
0.294460,0.839755,6
0.675956,0.714840,6
0.835681,0.782724,1
0.269133,0.489729,6
0.391716,0.145777,7
0.737377,0.890772,1
0.229911,0.517074,6
0.383644,0.539600,6
0.084871,0.564346,6
0.622353,0.212147,3
0.132823,0.836376,6
0.460804,0.910505,6
0.337736,0.885626,6
0.517950,0.807028,6
0.387491,0.485906,6
0.817101,0.938186,1
0.858619,0.389376,1
0.551847,0.707508,-1
0.539577,0.750556,-1
0.781801,0.876856,1
0.849750,0.617554,1
0.616081,0.855079,6
0.241344,0.311829,8
0.179954,0.645580,4
0.601281,0.229009,3
0.336950,0.846326,6
0.161756,0.799882,6
0.269233,0.495066,6
0.625690,0.808438,6
0.272184,0.855107,6
0.397831,0.271505,8
0.927229,0.916860,1
0.278890,0.517074,6
0.387809,0.890433,6
0.539549,0.199683,-1
0.896177,0.697162,0
0.061720,0.728435,6
0.611207,0.254663,3
0.136841,0.855674,6
0.205246,0.102063,7
0.681053,0.133803,3
0.139474,0.488074,-1
0.888699,0.361031,1
0.200700,0.729993,4
0.645726,0.686169,6
0.059476,0.607162,6
0.092541,0.344326,8
0.389910,0.901061,6
0.062390,0.655540,6
0.738581,0.683361,1
0.767817,0.897989,1
0.939537,0.192112,1
0.523459,0.165947,-1
0.726026,0.908239,1
0.213331,0.654477,4
0.508006,0.540939,6
0.911190,0.362956,1
0.451459,0.726105,5
0.741063,0.444435,2
0.913379,0.307945,1
0.278994,0.100565,7
0.787467,0.557626,1
0.470269,0.282225,8
0.243497,0.187077,7
0.785707,0.577939,1
0.050189,0.629433,6
0.029097,0.718985,6
0.945194,0.650348,0
0.017457,0.737624,6
0.877563,0.568573,1
0.440123,0.350746,8
0.800076,0.928385,1
0.532460,0.949921,-1
0.767796,0.456895,2
0.253274,0.558125,6
0.771979,0.767663,1
0.345116,0.181637,7
0.808664,0.624630,1
0.545236,0.546460,6
0.537643,0.097228,-1
0.344567,0.854945,6
0.101976,0.144335,7
0.437664,0.725768,5
0.277929,0.889571,6
0.350939,0.274755,8
0.941157,0.645840,0
0.846616,0.502987,1
0.181440,0.178589,7
0.849121,0.569807,1
0.666531,0.100260,3
0.787159,0.276926,2
0.782781,0.428856,2
0.151443,0.525449,6
0.247133,0.159177,7
0.190910,0.100179,7
0.730283,0.451096,2
0.908637,0.347072,1
0.415514,0.140897,7
0.621497,0.794186,6
0.035633,0.332801,8
0.265824,0.888661,6
0.264647,0.749963,4
0.724099,0.806278,1
0.627936,0.614204,6
0.064583,0.633344,6
0.288127,0.152744,7
0.821124,0.617512,1
0.215341,0.149468,7
0.700786,0.333055,3
0.225646,0.588654,6
0.367927,0.271179,8
0.080727,0.605772,6
0.725953,0.440595,2
0.489000,0.755558,5
0.250340,0.311225,8
0.442430,0.896825,6
0.768337,0.483101,2
0.801407,0.437930,2
0.115899,0.336523,8
0.741114,0.793766,1
0.860471,0.691882,-1
0.681237,0.733560,6
0.001139,0.584265,-1
0.431921,0.157632,7
0.484586,0.856348,6
0.020733,0.398718,-1
0.270306,0.530755,6
0.898557,0.267486,1
0.445959,0.706626,5
0.141426,0.551893,6
0.154371,0.064540,-1
0.032354,0.610164,6
0.755240,0.611479,1
0.616660,0.884376,-1
0.083847,0.623190,6
0.398889,0.198777,7
0.901333,0.520950,1
0.134999,0.252387,8
0.530133,0.535459,6
0.813219,0.306214,2
0.282457,0.518418,6
0.333104,0.510912,6
0.362783,0.116733,7
0.219173,0.542893,6
0.929746,0.700249,0
0.469040,0.302799,8
0.650596,0.107591,3
0.123373,0.564175,6
0.759214,0.717271,1
0.413696,0.851853,6
0.864086,0.838282,1
0.274119,0.844236,6
0.071417,0.281797,8
0.096794,0.805088,6
0.137939,0.872453,6
0.195236,0.764105,4
0.069933,0.107024,7
0.949497,0.864420,1
0.410206,0.159954,7
0.046420,0.886545,-1
0.072304,0.115475,7
0.375840,0.119411,7
0.800189,0.922757,1
0.866407,0.457611,1
0.560391,0.417832,-1
0.903857,0.756486,0
0.912869,0.836088,1
0.122523,0.601576,6
0.364397,0.146446,7
0.901290,0.903602,1
0.095724,0.270926,8
0.786366,0.407109,2
0.734829,0.764013,1
0.884367,0.210466,1
0.918611,0.929087,1
0.151761,0.325120,8
0.227381,0.740256,4
0.577634,0.560521,6
0.978047,0.696687,0
0.877650,0.929897,1
0.952071,0.891101,1
0.957584,0.688969,0
0.859713,0.770595,-1
0.722273,0.714928,1
0.491336,0.836129,6
0.969583,0.356593,-1
0.849686,0.803074,1
0.875893,0.412659,1
0.792959,0.884112,1
0.150584,0.540254,6
0.448960,0.256683,8
0.831840,0.852921,1
0.855589,0.808764,1
0.893083,0.481007,1
0.236353,0.531232,6
0.497446,0.564431,6
0.818416,0.791302,1
0.187584,0.528201,6
0.346227,0.541674,6
0.478661,0.786724,5
0.564039,0.548937,6
0.769116,0.149711,3
0.175671,0.838026,6
0.754450,0.802812,1
0.193534,0.868031,6
0.044304,0.041389,-1
0.389447,0.306282,8
0.898693,0.200849,1
0.138459,0.209199,7
0.063440,0.195832,7
0.793196,0.914427,1
0.165446,0.266856,8
0.882591,0.395269,1
0.802971,0.948350,1
0.560157,0.542610,6
0.441849,0.334013,8
0.385099,0.527853,6
0.217420,0.284799,8
0.759127,0.910958,1
0.385253,0.307536,8
0.203727,0.259670,8
0.285766,0.073849,-1
0.929363,0.325847,1
0.557929,0.741884,-1
0.929159,0.265155,1
0.396167,0.279899,8
0.903666,0.522389,1
0.767986,0.848932,1
0.311390,0.322309,8
0.784821,0.355842,2
0.377611,0.442295,-1
0.307261,0.303582,8
0.169256,0.862352,6
0.404840,0.305982,8
0.184951,0.877746,6
0.258570,0.153985,7
0.052047,0.179621,7
0.786137,0.691753,1
0.200914,0.132628,7
0.895397,0.899643,1
0.517621,0.530814,6
0.176523,0.337470,8
0.091390,0.272195,8
0.861474,0.922239,1
0.795819,0.845667,1
0.722147,0.305142,3
0.236430,0.131772,7
0.549771,0.828370,6
0.316956,0.906455,6
0.285521,0.497094,6
0.309884,0.857926,6
0.659601,0.685680,6
0.742057,0.794954,1
0.068437,0.789208,6
0.377727,0.905066,6
0.278914,0.565466,6
0.048183,0.756114,6
0.664837,0.412403,2
0.032384,0.338584,8
0.132790,0.848867,6
0.294120,0.845063,6
0.612540,0.237333,3
0.369623,0.911013,6
0.239453,0.728989,4
0.405284,0.876495,6
0.269840,0.288724,8
0.359851,0.530007,6
0.511667,0.678199,5
0.472199,0.309917,8
0.641296,0.649120,6
0.219359,0.697324,4
0.919429,0.668582,0
0.095593,0.793549,6
0.923857,0.708274,0
0.905690,0.128571,1
0.257909,0.570302,6
0.478379,0.497199,6
0.755571,0.586306,1
0.166026,0.169330,7
0.429004,0.835497,6
0.123746,0.588182,6
0.758087,0.578221,1
0.885673,0.702057,0
0.845834,0.637580,1
0.539550,0.912930,-1
0.920781,0.564799,-1
0.129076,0.102418,7
