x,y,Class
0.425168,0.138919,3
0.909260,0.150443,-1
0.044104,0.350215,0
0.641786,0.430812,4
0.111732,0.733148,0
0.547903,0.231685,4
0.924265,0.697074,1
0.886300,0.685195,1
0.917807,0.671718,1
0.148188,0.445262,0
0.619170,0.193564,4
0.048031,0.541416,0
0.915050,0.166805,1
0.024898,0.489175,-1
0.947378,0.402772,1
0.602392,0.199430,4
0.619516,0.179926,4
0.173588,0.044376,-1
0.986618,0.317866,-1
0.625126,0.250396,4
0.622224,0.253423,4
0.953264,0.156349,1
0.286180,0.413483,5
0.687673,0.441208,-1
0.054677,0.964765,-1
0.714200,0.452389,2
0.289653,0.485228,5
0.410280,0.447577,-1
0.645871,0.263919,-1
0.536146,0.479477,-1
0.140696,0.558201,0
0.065276,0.443993,-1
0.408303,0.700121,3
0.136052,0.641356,0
0.903064,0.655664,1
0.953015,0.869591,-1
0.272536,0.659262,5
0.968415,0.756872,1
0.793627,0.611463,2
0.621156,0.766718,4
0.623927,0.230933,4
0.914236,0.410805,1
0.841020,0.885107,-1
0.634371,0.405960,4
0.558379,0.383477,4
0.635543,0.331685,4
0.741990,0.172960,2
0.921165,0.248725,1
0.375428,0.383221,3
0.545077,0.372826,4
0.624343,0.740289,4
0.394667,0.193523,3
0.752764,0.440436,-1
0.261676,0.444430,5
0.624697,0.369711,4
0.432220,0.170597,3
0.892245,0.331685,1
0.144859,0.581409,0
0.387221,0.409087,3
0.260540,0.719758,5
0.905524,0.731067,1
0.445477,0.679188,3
0.622946,0.390215,4
0.891459,0.486899,1
0.222557,0.319564,5
0.229912,0.291980,5
0.719357,0.257953,2
0.840682,0.260980,-1
0.900381,0.746013,1
0.940683,0.768154,1
0.129595,0.277383,0
0.106740,0.777342,0
0.065144,0.519349,0
0.573195,0.253946,4
0.220847,0.231268,5
0.878495,0.226597,1
0.890582,0.366047,1
0.779690,0.480523,2
0.376543,0.430812,3
0.693668,0.908705,-1
0.890033,0.405577,1
0.754631,0.355268,-1
0.557221,0.455859,4
0.621962,0.682631,4
0.654711,0.024221,-1
0.963260,0.804732,-1
0.389819,0.360832,3
0.392910,0.648154,3
0.375818,0.506329,3
0.561310,0.420940,4
0.465525,0.375960,3
0.102809,0.163322,0
0.189602,0.514470,-1
0.833388,0.404423,-1
0.760876,0.768973,2
0.043907,0.358832,0
0.125397,0.577148,0
0.691351,0.448691,-1
0.375283,0.622611,3
0.704307,0.569208,2
0.013987,0.876483,-1
0.752415,0.683879,2
0.366873,0.471383,3
0.240044,0.714617,5
0.796152,0.701342,2
0.364745,0.630248,-1
0.057028,0.470805,0
0.707286,0.348470,2
0.446804,0.754738,3
0.896402,0.696349,1
0.560822,0.705940,4
0.609106,0.246087,4
0.014405,0.212732,-1
0.896329,0.613403,1
0.103922,0.716557,0
0.568840,0.441396,4
0.875128,0.259919,-1
0.113138,0.661168,0
0.959155,0.724604,1
0.628565,0.274396,4
0.650969,0.857456,-1
0.299573,0.668443,5
0.768864,0.667436,2
0.570810,0.428087,4
0.782830,0.710389,2
0.138857,0.738329,0
0.931982,0.178658,1
0.785568,0.240067,2
0.245786,0.442396,5
0.249588,0.204960,5
0.434644,0.745235,3
0.220156,0.356651,5
0.726459,0.261732,2
0.545312,0.572255,4
0.789898,0.275953,2
0.960873,0.225711,1
0.133323,0.629671,0
0.914742,0.390128,1
0.053898,0.569483,0
0.391028,0.607926,3
0.430724,0.184450,3
0.107888,0.681866,0
0.726210,0.143087,-1
0.128926,0.564725,0
0.274402,0.745342,5
0.237628,0.524738,5
0.443786,0.698195,3
0.554476,0.618671,4
0.435959,0.206262,3
0.116994,0.508859,0
0.798822,0.570087,2
0.387293,0.255188,3
0.892850,0.659852,1
0.561524,0.449973,4
0.403008,0.686295,3
0.135707,0.249517,0
0.888884,0.645168,1
0.468883,0.249141,3
0.453976,0.316309,3
0.799485,0.733987,2
0.446156,0.709000,3
0.559969,0.310966,4
0.613964,0.245705,4
0.446862,0.719711,3
0.633871,0.225611,4
0.605450,0.170013,4
0.062475,0.341362,0
0.081947,0.175671,0
0.131467,0.286403,0
0.378278,0.327040,3
0.752815,0.728409,2
0.953660,0.739463,1
0.447504,0.699342,3
0.571082,0.199416,4
0.304595,0.722872,5
0.599111,0.505208,4
0.728786,0.434980,-1
0.705178,0.394557,2
0.942298,0.403584,1
0.937455,0.160060,1
0.464935,0.488705,3
0.247766,0.730315,5
0.117029,0.281490,0
0.107838,0.481020,0
0.270557,0.258322,5
0.772824,0.182960,2
0.076437,0.641866,0
0.714721,0.235497,2
0.738543,0.220564,2
0.710956,0.592960,2
0.066428,0.734134,0
0.933697,0.230188,1
0.730498,0.439993,-1
0.052373,0.316302,0
0.655039,0.439651,-1
0.110132,0.231215,0
0.322014,0.606161,-1
0.291549,0.152678,5
0.161317,0.398443,-1
0.229249,0.537899,5
0.047739,0.332376,0
0.066549,0.175228,0
0.213049,0.289248,5
0.737168,0.861698,-1
0.060397,0.316101,0
0.627221,0.207987,4
0.556279,0.750336,4
0.465098,0.405738,3
0.612381,0.694054,4
0.620505,0.281866,4
0.553725,0.231517,4
0.089157,0.731537,0
0.101063,0.214859,0
0.620583,0.474611,4
0.412004,0.248738,3
0.805111,0.448154,2
0.774214,0.512161,2
0.774023,0.166181,2
0.932188,0.397087,1
0.239814,0.618664,5
0.630668,0.290275,4
0.799008,0.653718,2
0.380353,0.313832,3
0.473188,0.399396,3
0.384368,0.433067,3
0.557711,0.563208,4
0.745660,0.139477,2
0.921847,0.240255,1
0.015587,0.380107,-1
0.048947,0.485987,0
0.901480,0.171906,1
0.238642,0.642054,5
0.458293,0.203081,3
0.965838,0.255732,1
0.560760,0.540671,4
0.721955,0.470403,2
0.249357,0.226181,5
0.039475,0.495564,0
0.771668,0.437154,2
0.252244,0.672933,5
0.801411,0.696523,2
0.620658,0.241490,4
0.898755,0.590262,1
0.933590,0.183369,1
0.076682,0.727268,0
0.938421,0.240617,1
0.437038,0.223906,3
0.192712,0.159691,-1
0.110070,0.251027,0
0.244094,0.206698,5
0.905967,0.764772,1
0.563930,0.483859,4
0.690314,0.001322,-1
0.241055,0.704423,5
0.617979,0.202007,4
0.630161,0.257913,4
0.130671,0.860477,-1
0.239896,0.315617,5
0.547041,0.386430,4
0.430578,0.695839,3
0.327514,0.795342,-1
0.923898,0.748107,1
0.472227,0.537792,3
0.583278,0.205275,4
0.127955,0.221342,0
0.136227,0.845497,-1
0.294005,0.202919,5
0.933506,0.183993,1
0.950095,0.691013,1
0.056776,0.455933,0
0.070426,0.169067,0
0.737020,0.652490,2
0.791163,0.469329,2
0.562585,0.503792,4
0.751153,0.708134,2
0.630461,0.734302,4
0.289553,0.477013,5
0.915283,0.161148,1
0.782162,0.468738,2
0.765350,0.725450,2
0.371508,0.376631,3
0.302379,0.688389,5
0.628730,0.629624,4
0.233196,0.314242,5
0.546634,0.753329,4
0.234673,0.423805,5
0.936226,0.660638,1
0.067681,0.756034,0
0.160648,0.439101,-1
0.754024,0.558356,-1
0.721333,0.695993,2
0.594567,0.467698,4
0.468916,0.259577,3
0.584122,0.439879,4
0.943467,0.680134,1
0.417011,0.740624,3
0.709520,0.589946,2
0.803624,0.614577,2
0.963371,0.762933,1
0.218902,0.211128,5
0.763852,0.482852,2
0.822295,0.632859,-1
0.142696,0.843336,-1
0.431647,0.878315,-1
0.470913,0.368188,3
0.902431,0.488248,1
0.223330,0.309201,5
0.689317,0.397973,-1
0.799678,0.438980,2
0.277695,0.228497,5
0.071378,0.259705,0
0.460979,0.632168,3
0.545607,0.633128,4
0.884283,0.642825,1
0.736192,0.767067,2
0.397810,0.221161,3
0.908675,0.419651,1
0.337362,0.049027,-1
0.742927,0.227336,2
0.757170,0.136940,2
0.661570,0.018611,-1
0.221283,0.605993,5
0.885584,0.463067,1
0.545089,0.174322,4
0.505531,0.570879,-1
0.412518,0.170443,3
0.737590,0.242698,2
0.474479,0.340785,3
0.807280,0.516926,2
0.266499,0.694383,5
0.590862,0.886336,-1
0.549982,0.258913,4
0.118486,0.752852,0
0.136303,0.283765,0
0.294549,0.473369,5
0.832663,0.578711,-1
0.427279,0.702624,3
0.375295,0.319403,3
0.048059,0.291899,0
0.779658,0.708537,2
0.460123,0.354248,3
0.295225,0.763537,5
0.287824,0.451128,5
0.081148,0.771081,0
0.653310,0.925557,-1
0.783966,0.672195,2
0.616205,0.250201,4
0.057835,0.645523,0
0.772391,0.663711,2
0.588367,0.187450,4
0.937524,0.713785,1
0.090633,0.729275,0
0.694065,0.129691,-1
0.681237,0.906960,-1
0.354197,0.445443,-1
0.377961,0.293483,3
0.445327,0.180591,3
0.954891,0.195175,1
0.965510,0.165517,1
0.790941,0.250839,2
0.786680,0.517470,2
0.434869,0.691866,3
0.408745,0.460436,-1
0.744250,0.218960,2
0.245021,0.400591,5
0.354878,0.449631,-1
0.600347,0.451980,4
0.254352,0.704074,5
0.775719,0.674993,2
0.931611,0.249604,1
0.025182,0.843805,-1
0.661617,0.661758,-1
0.386492,0.417758,3
0.802676,0.309369,2
0.289565,0.662946,5
0.637616,0.334362,4
0.057411,0.502980,0
0.294518,0.148275,5
0.247839,0.241966,5
0.464661,0.317711,3
0.590850,0.194148,4
0.897134,0.570584,1
0.311883,0.442181,-1
0.785654,0.185134,2
0.143486,0.271221,0
0.879183,0.872638,-1
0.771549,0.531805,2
0.776214,0.754987,2
0.119054,0.499738,0
0.956712,0.176409,1
0.579170,0.149510,4
0.619802,0.249349,4
0.556232,0.721020,4
0.257922,0.174792,5
0.117834,0.431544,0
0.222696,0.627047,5
0.447898,0.705993,3
0.389143,0.496383,3
0.237648,0.249638,5
0.787917,0.636477,2
0.258589,0.838960,-1
0.127171,0.499953,0
0.959554,0.743121,1
0.713829,0.437087,2
0.923606,0.468725,1
0.969067,0.519315,-1
0.897212,0.440094,1
0.760840,0.203114,2
0.799166,0.500154,2
0.067544,0.344732,-1
0.746825,0.760745,2
0.294151,0.249852,5
0.114212,0.762154,0
0.392249,0.289342,3
0.226485,0.485993,5
0.449499,0.728758,3
0.120921,0.440383,0
0.261337,0.414443,5
0.531163,0.438007,-1
0.916469,0.686262,1
0.557856,0.327550,4
0.282216,0.235383,5
0.632250,0.527315,4
0.052675,0.568195,0
0.094315,0.441819,0
0.620943,0.170550,4
0.880461,0.213403,1
0.816569,0.414503,-1
0.063626,0.400020,0
0.422580,0.688530,3
0.971877,0.928134,-1
0.116261,0.232067,0
0.234144,0.437617,5
0.138622,0.602691,0
0.570563,0.520302,4
0.712798,0.500738,2
0.431343,0.670074,3
0.050136,0.303617,0
0.471426,0.394020,3
0.112954,0.475879,0
0.461165,0.233940,3
0.620092,0.538711,4
0.942598,0.699523,1
0.883138,0.312362,1
0.280587,0.731886,5
0.721951,0.228141,2
0.142898,0.729940,0
0.728652,0.524993,2
0.376535,0.473242,3
0.718998,0.273161,2
0.914319,0.619188,-1
0.803912,0.563161,2
0.260572,0.432624,5
0.413078,0.231987,3
0.434205,0.150289,3
0.443771,0.197342,3
0.066794,0.707067,0
0.793505,0.241812,2
0.465824,0.495221,3
0.407741,0.171215,3
0.895921,0.693403,1
0.104040,0.709423,0
0.137163,0.281477,0
0.632516,0.304376,4
0.244514,0.453309,5
0.481779,0.556302,-1
0.266932,0.759020,5
0.434122,0.147195,3
0.394363,0.319396,3
0.456166,0.377322,3
0.898435,0.579389,1
0.458804,0.647879,3
0.257044,0.742248,5
0.284230,0.753228,5
0.601112,0.034181,-1
0.268848,0.433738,5
0.109691,0.246644,0
0.044052,0.529074,0
0.453167,0.526604,3
0.461861,0.271221,3
0.543074,0.618268,4
0.578381,0.453470,4
0.628917,0.509584,4
0.265681,0.695671,5
0.942420,0.469698,1
0.705188,0.354309,2
0.707031,0.607624,2
0.891422,0.658711,1
0.547883,0.563383,4
0.642665,0.445121,4
0.565551,0.163409,4
0.233613,0.675678,5
0.401406,0.730463,3
0.223421,0.688691,5
0.057098,0.672174,0
0.053206,0.574114,0
0.900891,0.361638,1
0.227942,0.724114,5
0.544368,0.396879,4
0.390320,0.598792,3
0.231745,0.718034,5
0.589030,0.148302,4
0.483315,0.724027,-1
0.406727,0.252356,3
0.456202,0.446698,3
0.763799,0.535799,2
0.595643,0.235027,4
0.785921,0.273362,2
0.904293,0.156826,1
0.400773,0.439779,-1
0.376258,0.475054,3
0.131938,0.322389,0
0.557335,0.601711,4
0.394157,0.313188,3
0.060495,0.389383,0
0.228387,0.706201,5
0.896109,0.690248,1
0.491652,0.070570,-1
0.464085,0.460705,3
0.383572,0.654329,3
0.403955,0.736893,3
0.555594,0.523926,4
0.583858,0.217497,4
0.090745,0.145047,0
0.547736,0.504336,4
0.893601,0.498899,1
0.427881,0.460148,-1
0.043325,0.587497,0
0.581524,0.186403,4
0.784079,0.437765,2
0.458295,0.566040,3
0.727920,0.231403,2
0.544945,0.625403,4
0.220092,0.452409,5
0.726251,0.299342,2
0.114363,0.824624,-1
0.510741,0.265161,-1
0.159646,0.441208,-1
0.285510,0.715517,5
0.198588,0.447148,-1
0.238134,0.347161,5
0.392568,0.253537,3
0.964712,0.432718,-1
0.559371,0.212611,4
0.045372,0.591510,0
0.102739,0.503416,0
0.263549,0.204154,5
0.558971,0.370322,4
0.424313,0.776537,3
0.967800,0.681906,1
0.049325,0.545725,0
0.563568,0.542067,4
0.241358,0.237034,5
0.184226,0.431664,-1
0.139736,0.475477,0
0.886748,0.686497,1
0.390046,0.517745,3
0.566353,0.261705,4
0.911791,0.483013,1
0.608827,0.479396,4
0.368378,0.450396,3
0.939627,0.434530,1
0.579290,0.629879,-1
0.134401,0.578772,0
0.435833,0.722490,3
0.416303,0.219362,3
0.779489,0.203631,2
0.971364,0.907275,-1
0.894392,0.230577,1
0.360197,0.094584,-1
0.333541,0.753060,-1
0.906716,0.244369,1
0.606368,0.156745,4
0.016014,0.434154,-1
0.944599,0.257604,1
0.544916,0.408329,4
0.068584,0.163141,0
0.891894,0.708658,1
0.240265,0.104101,-1
0.366340,0.483054,3
0.217398,0.617060,5
0.784822,0.625577,2
0.117202,0.463570,0
0.120941,0.439289,0
0.463064,0.393134,3
0.880641,0.447242,1
0.520237,0.966161,-1
0.794893,0.459054,2
0.763519,0.457570,2
0.086832,0.228248,0
0.060903,0.346094,0
0.021237,0.440121,-1
0.894825,0.424859,1
0.773942,0.722376,2
0.796274,0.737718,2
0.730340,0.311510,2
0.615568,0.926013,-1
0.465280,0.397738,3
0.603913,0.165087,4
0.590438,0.434161,4
0.757803,0.167047,2
0.430656,0.291275,-1
0.830356,0.447081,-1
0.416829,0.671154,3
0.615677,0.011577,-1
0.735240,0.738503,2
0.397234,0.244490,3
0.620794,0.850141,-1
0.191147,0.442081,-1
0.132025,0.584456,0
0.751751,0.209369,2
0.039986,0.046779,-1
0.760986,0.737054,2
0.292966,0.490805,5
0.588663,0.205329,4
0.902229,0.341208,1
0.719239,0.508295,2
0.283447,0.783215,5
0.045995,0.353228,0
0.398054,0.616141,3
0.750773,0.744799,2
0.954470,0.749362,1
0.933812,0.725409,1
0.385771,0.258040,3
0.786373,0.476819,2
0.709714,0.624685,2
0.381648,0.548295,3
0.551533,0.572275,4
0.077459,0.251564,0
0.365721,0.079886,-1
0.045681,0.525886,0
0.403535,0.755403,3
0.296779,0.753691,5
0.115814,0.463101,0
0.394119,0.231013,3
0.055569,0.403611,0
0.793347,0.757228,2
0.048470,0.652913,0
0.935307,0.184027,1
0.705324,0.487503,2
0.623019,0.207846,4
0.608745,0.244161,4
0.143790,0.279215,0
0.385366,0.621295,3
0.229461,0.574450,5
0.241044,0.475537,5
0.616273,0.560940,4
0.454873,0.316711,3
0.217544,0.297933,5
0.619984,0.602926,4
0.578441,0.204268,4
0.413079,0.205242,3
0.234028,0.279953,5
0.299742,0.750383,5
0.406878,0.221295,3
0.724219,0.288362,2
0.226214,0.638141,5
0.674332,0.918242,-1
0.777373,0.267711,2
0.067848,0.223121,0
0.069396,0.758564,0
0.904153,0.230859,1
0.139009,0.431450,0
0.454839,0.354215,3
0.136960,0.635651,0
0.568035,0.580322,4
0.946154,0.121510,-1
0.614127,0.758805,4
0.798261,0.699765,2
0.218995,0.644523,5
0.398990,0.201262,3
0.730544,0.647973,2
0.351397,0.557604,-1
0.523173,0.065396,-1
0.463202,0.409403,3
0.042231,0.360443,0
0.134133,0.223638,0
0.418690,0.141497,3
0.255857,0.658792,5
0.415073,0.431141,-1
0.346062,0.396503,-1
0.284735,0.210047,5
0.766891,0.457819,2
0.240065,0.444262,5
0.894886,0.177081,1
0.058123,0.668517,0
0.803432,0.255752,2
0.956876,0.150530,1
0.801114,0.660960,2
0.809237,0.469195,2
0.285572,0.779557,5
0.336937,0.161980,-1
0.283023,0.425396,5
0.978601,0.177946,-1
0.042950,0.397282,0
0.237237,0.285550,5
0.135686,0.150322,-1
0.799305,0.516168,2
0.939210,0.444980,1
0.216692,0.606980,5
0.853307,0.054114,-1
0.636163,0.009168,-1
0.057356,0.226034,0
0.114155,0.448745,0
0.897430,0.724282,1
0.072936,0.658987,0
0.528514,0.432577,-1
0.451676,0.375376,3
0.130648,0.495443,0
0.251847,0.254624,5
0.545054,0.180154,4
0.062583,0.411926,0
0.798759,0.707859,2
0.720500,0.338658,2
0.553560,0.257456,4
0.615632,0.266940,4
0.005143,0.822107,-1
0.783054,0.709510,2
0.294417,0.259336,5
0.459637,0.456409,3
0.917616,0.752201,1
0.073590,0.191879,0
0.145168,0.493644,0
0.776824,0.234752,2
0.203481,0.860953,-1
0.644408,0.624946,-1
0.141829,0.509007,0
0.044244,0.392584,0
0.963897,0.258483,1
0.237217,0.366262,5
0.463133,0.639658,3
0.870570,0.435114,-1
0.111677,0.716443,0
0.724295,0.351671,2
0.143760,0.501007,0
0.061675,0.661866,0
0.543809,0.285638,4
0.741540,0.316557,-1
0.257405,0.156946,5
0.148606,0.699866,0
0.715784,0.392114,2
0.471401,0.540638,3
0.472783,0.458940,3
0.796160,0.733812,2
0.885949,0.175329,1
0.620925,0.753664,4
0.225634,0.729785,5
0.889709,0.237047,1
0.381597,0.347826,3
0.218533,0.438604,5
0.385543,0.345987,3
0.802440,0.456409,2
0.952569,0.165483,1
0.043073,0.341886,0
0.374604,0.647336,3
0.029010,0.474470,-1
0.341350,0.130919,-1
0.601541,0.164161,4
0.562680,0.361906,4
0.710926,0.333980,2
0.459207,0.404584,3
0.475574,0.361872,3
0.381109,0.665127,3
0.770077,0.247859,2
0.394822,0.316604,3
0.217093,0.478201,5
0.125588,0.440973,0
0.247172,0.255859,5
0.224256,0.293007,5
0.283412,0.240403,5
0.284793,0.661289,5
0.055099,0.697638,0
0.079279,0.744617,0
0.614557,0.682738,4
0.922711,0.685490,1
0.235454,0.193054,5
0.893756,0.378436,1
0.617564,0.407027,4
0.503087,0.562591,-1
0.049845,0.504490,0
0.043592,0.406537,0
0.073513,0.266242,0
0.225848,0.536060,5
0.408147,0.128799,3
0.810249,0.562443,2
0.667710,0.442785,-1
0.626916,0.744671,4
0.100447,0.520067,0
0.613882,0.770564,4
0.890143,0.679570,1
0.414312,0.246289,3
0.780564,0.696228,2
0.299954,0.718973,5
0.959853,0.668913,1
0.945688,0.219295,1
0.467080,0.647074,3
0.376225,0.540107,3
0.234467,0.266812,5
0.904261,0.715919,1
0.560675,0.684671,4
0.222160,0.151940,5
0.141264,0.752658,0
0.787743,0.677181,2
0.588873,0.517476,4
0.547080,0.181933,4
0.555859,0.700926,4
0.109997,0.509470,0
0.246931,0.759685,5
0.806815,0.556436,2
0.061984,0.573067,0
0.603628,0.607336,-1
0.383858,0.373839,3
0.512833,0.019859,-1
0.238344,0.578235,5
0.552073,0.198275,4
0.108279,0.759215,0
0.611774,0.266752,4
0.046033,0.352758,0
0.786308,0.480658,2
0.628383,0.445779,4
0.720513,0.455302,2
0.771496,0.148993,2
0.058913,0.468329,0
0.125697,0.555309,0
0.619965,0.484416,4
0.740634,0.767235,2
0.408529,0.434497,-1
0.935055,0.723248,1
0.548822,0.398570,4
0.386018,0.548027,3
0.564951,0.393503,4
0.730716,0.319624,2
0.274073,0.720443,5
0.266305,0.251933,5
0.583726,0.474832,4
0.771989,0.706698,2
0.935023,0.470745,1
0.303798,0.685128,5
0.216485,0.213846,5
0.100193,0.499329,0
0.761628,0.488859,2
0.561259,0.670577,4
0.556142,0.657309,4
0.792775,0.610409,2
0.721932,0.309436,2
0.394456,0.678228,3
0.140054,0.639349,0
0.981467,0.853060,-1
0.062126,0.638168,0
0.219593,0.535758,5
0.475330,0.843181,-1
0.138142,0.436490,0
0.291818,0.474557,5
0.332332,0.388819,-1
0.808533,0.290846,2
0.545460,0.297275,4
0.216898,0.183154,5
0.902204,0.388342,1
0.128818,0.636960,0
0.632513,0.671275,4
0.426908,0.742087,3
0.003043,0.208926,-1
0.144147,0.118490,-1
0.546736,0.587913,4
0.091712,0.447282,-1
0.556940,0.556913,4
0.784281,0.296617,2
0.534991,0.855034,-1
0.957423,0.251000,1
0.546935,0.632926,4
0.547283,0.324007,4
0.614564,0.611591,4
0.920283,0.434295,1
0.799688,0.762383,2
0.147769,0.899765,-1
0.932338,0.258879,1
0.762187,0.198443,2
0.371720,0.612040,3
0.125131,0.612846,0
0.896680,0.628564,1
0.125075,0.496826,0
0.431270,0.165906,3
0.617886,0.166067,4
0.767578,0.438376,2
0.898722,0.603094,1
0.040245,0.543309,0
0.087922,0.430732,-1
0.452878,0.713376,3
0.801506,0.685812,2
0.728340,0.180128,2
0.949775,0.389960,1
0.451340,0.655799,3
0.239732,0.342644,5
0.141046,0.441960,0
0.267185,0.502758,5
0.897545,0.148362,1
0.096884,0.797477,0
0.800837,0.769074,2
0.186413,0.960906,-1
0.257251,0.196295,5
0.714106,0.504020,2
0.913533,0.592094,-1
0.382781,0.474403,3
0.386214,0.490101,3
0.268802,0.447832,5
0.759290,0.747383,2
0.908303,0.248443,1
0.221673,0.189423,5
0.394524,0.631067,3
0.397573,0.265483,3
0.914584,0.182497,1
0.565063,0.775020,4
0.613866,0.599711,4
0.050840,0.437893,0
0.389628,0.641074,3
0.081727,0.188101,0
0.721541,0.595114,2
0.882378,0.307651,1
0.365475,0.511859,3
0.395901,0.188866,3
0.086745,0.324295,-1
0.372536,0.393383,3
0.761763,0.333987,-1
0.130247,0.431000,0
0.732842,0.171664,2
0.549528,0.419799,4
0.760616,0.185987,2
0.915926,0.468691,1
0.060318,0.345993,0
0.671315,0.200550,-1
0.118982,0.274577,0
0.251215,0.172966,5
0.216845,0.732067,5
0.404981,0.287087,3
0.402828,0.726517,3
0.544443,0.640349,4
0.894830,0.501752,1
0.134969,0.628604,0
0.065906,0.583772,0
0.937676,0.461201,1
0.898043,0.563188,1
0.722632,0.472315,2
0.137464,0.535933,0
0.232866,0.218497,5
0.471279,0.616611,3
0.557563,0.689517,4
0.157779,0.447289,-1
0.534872,0.433584,-1
0.279471,0.195336,5
0.607736,0.486362,4
0.923710,0.754893,1
0.124300,0.214463,0
0.899112,0.458128,1
0.244178,0.204624,5
0.616305,0.710846,4
0.459857,0.492866,3
0.442152,0.276503,3
0.723655,0.684987,2
0.634271,0.287624,4
0.240389,0.788329,-1
0.107598,0.688812,0
0.081942,0.046644,-1
0.549680,0.255201,4
0.242623,0.732315,5
0.897587,0.399799,1
0.707295,0.321953,2
0.105082,0.456664,0
0.713462,0.642591,2
0.945408,0.754584,1
0.327104,0.440698,-1
0.117624,0.279383,0
0.132372,0.683403,0
0.625758,0.226577,4
0.555198,0.309987,4
0.112447,0.193752,0
0.468082,0.521195,3
0.389699,0.718537,3
0.160361,0.442228,-1
0.882623,0.548289,1
0.563241,0.151691,4
0.439366,0.650450,3
0.054935,0.258141,0
0.237960,0.575564,5
0.436193,0.745544,3
0.284085,0.452658,5
0.634812,0.243819,4
0.393975,0.601315,3
0.720783,0.306638,2
0.103741,0.758886,0
0.111183,0.443926,0
0.077124,0.726691,0
0.952786,0.189523,1
0.945585,0.556591,-1
0.593837,0.506577,4
0.912560,0.572060,-1
0.883165,0.551342,1
0.117486,0.749248,0
0.122420,0.501658,0
0.623446,0.720282,4
0.576049,0.193926,4
0.139153,0.273409,0
0.418823,0.754047,3
0.108759,0.207295,0
0.543239,0.237034,4
0.954374,0.414000,1
0.550019,0.447349,4
0.181598,0.423282,-1
0.218225,0.621221,5
0.595899,0.382215,-1
0.626719,0.318940,4
0.797871,0.684718,2
0.767519,0.277409,-1
0.959126,0.755195,1
0.739985,0.446745,-1
0.480663,0.767926,-1
0.761041,0.169725,2
0.737805,0.181745,2
0.062016,0.251879,0
0.254268,0.452711,5
0.085178,0.145852,0
0.110195,0.664121,0
0.698474,0.773785,-1
0.938367,0.399591,1
0.678722,0.942604,-1
0.244078,0.763436,5
0.915579,0.479879,1
0.793359,0.295678,2
0.286908,0.156262,5
0.626177,0.737094,4
0.577236,0.152007,4
0.900069,0.488805,1
0.588261,0.478295,4
0.754677,0.726101,2
0.715621,0.606544,2
0.710805,0.353651,2
0.800902,0.598577,2
0.023494,0.655792,-1
0.800597,0.684409,2
0.776206,0.462839,2
0.364345,0.427570,3
0.294984,0.243805,5
0.955312,0.156678,1
0.939850,0.697779,1
0.880338,0.317799,1
0.234536,0.314993,5
0.543783,0.731336,4
0.125805,0.560027,0
0.743761,0.546221,-1
0.938085,0.453295,1
0.552941,0.163799,4
0.894302,0.475758,1
0.056408,0.566678,0
0.559858,0.756456,4
0.798275,0.341658,2
0.543322,0.284879,4
0.768530,0.115047,-1
0.610382,0.507705,4
0.888324,0.754517,1
0.368270,0.540973,-1
0.806362,0.694174,2
0.227587,0.538973,5
0.289956,0.174114,5
0.043441,0.547523,0
0.614456,0.941175,-1
0.043232,0.401027,0
0.769285,0.462295,2
0.740466,0.764074,2
0.990137,0.166611,-1
0.874822,0.034564,-1
0.130956,0.639745,0
0.370946,0.316148,3
0.384350,0.668705,3
0.773340,0.449973,2
0.153070,0.435799,-1
0.617205,0.323765,4
0.385531,0.719973,3
0.769106,0.143148,2
0.946906,0.675859,1
0.147304,0.690141,0
0.764928,0.361725,-1
0.177521,0.171517,-1
0.120296,0.650987,0
0.617117,0.283047,4
0.441964,0.950087,-1
0.416818,0.191282,3
0.046863,0.505772,0
0.463866,0.294490,3
0.050514,0.386725,0
0.932589,0.723362,1
0.552623,0.228409,4
0.262039,0.174966,5
0.015881,0.248678,-1
0.272308,0.408409,5
0.765552,0.180745,2
0.086401,0.179383,0
0.447109,0.742255,3
0.938063,0.249705,1
0.239290,0.558087,5
0.229391,0.658356,5
0.452284,0.628597,3
0.366727,0.052503,-1
0.132867,0.519336,0
0.723035,0.464678,2
0.282574,0.455174,5
0.539183,0.639403,4
0.560761,0.153872,4
0.223403,0.394839,5
0.118764,0.452087,0
0.403553,0.144644,3
0.964671,0.661242,1
0.041118,0.516946,0
0.707079,0.295430,2
0.613500,0.624993,4
0.758133,0.721094,2
0.102368,0.755201,0
0.787381,0.508738,2
0.121075,0.709275,0
0.267882,0.428356,5
0.894033,0.199671,1
0.049863,0.457537,0
0.738435,0.238369,2
0.546481,0.730651,4
0.144844,0.556926,0
0.575295,0.183094,4
0.466470,0.531013,3
0.052116,0.499785,0
0.222183,0.209181,5
0.085198,0.230208,0
0.913293,0.468550,1
0.397704,0.393517,-1
0.783649,0.487678,2
0.106930,0.248000,0
0.108491,0.518933,0
0.678940,0.445698,-1
0.891739,0.674919,1
0.714666,0.620718,2
0.560663,0.637141,4
0.106587,0.765302,0
0.625345,0.219550,4
0.394082,0.700242,3
0.229729,0.722899,5
0.801191,0.764020,2
0.742114,0.083154,-1
0.069579,0.236611,0
0.629518,0.848000,-1
0.597805,0.299302,-1
0.970697,0.433047,-1
0.743318,0.454866,-1
0.265481,0.545456,-1
0.263700,0.231362,5
0.896481,0.642503,1
0.248011,0.753711,5
