Coord-0,Coord-1,class-label,gCluster-label,_#NO_CLASS#_
0.827994,0.31515,5641,-1,-1
0.541414,0.402682,5642,-1,-1
0.566679,0.387086,5643,-1,-1
0.865353,0.139141,5644,-1,-1
0.837075,0.280206,5645,-1,-1
0.573209,0.050733,5646,-1,-1
0.632842,0.110369,5647,-1,-1
0.857187,0.13138,5648,-1,-1
0.241112,0.356973,4269,-1,-1
0.08724,0.222786,5649,-1,-1
0.579166,0.324701,5650,-1,-1
0.551887,0.125331,5651,-1,-1
0.536246,0.143414,5652,-1,-1
0.292447,0.240073,5653,-1,-1
0.22634,0.292299,5654,-1,-1
0.447118,0.064799,5655,-1,-1
0.580819,0.208839,5656,-1,-1
0.621666,0.251637,2185,-1,-1
0.852869,0.216383,4716,-1,-1
0.406377,0.386858,5657,-1,-1
0.499109,0.364529,5658,-1,-1
0.560359,0.169043,5659,-1,-1
0.104316,0.196407,3362,-1,-1
0.332195,0.36393,5660,-1,-1
0.976636,0.019995,5661,-1,-1
0.338256,0.398204,5662,-1,-1
0.188966,0.189249,5663,-1,-1
0.882947,0.099427,5664,-1,-1
0.664136,0.372254,5665,-1,-1
0.741858,0.330166,5666,-1,-1
0.190704,0.153872,5667,-1,-1
0.191503,0.066367,5668,-1,-1
0.580275,0.380936,5669,-1,-1
0.18851,0.307417,5670,-1,-1
0.815639,0.306786,5671,-1,-1
0.439661,0.316099,5672,-1,-1
0.079244,0.219962,5673,-1,-1
0.442935,0.07247,5674,-1,-1
0.719286,0.225211,5675,-1,-1
0.445414,0.307425,5676,-1,-1
0.699998,0.375281,5677,-1,-1
0.40857,0.337165,5678,-1,-1
0.487206,0.105008,5679,-1,-1
0.083843,0.202526,5680,-1,-1
0.769628,0.067754,5681,-1,-1
0.168784,0.111754,5682,-1,-1
0.337171,0.291545,3785,-1,-1
0.017387,0.060131,5683,-1,-1
0.308481,0.293083,5684,-1,-1
0.068038,0.154974,5685,-1,-1
0.91461,0.153005,5686,-1,-1
0.416173,0.344658,5687,-1,-1
0.230644,0.331195,5688,-1,-1
0.846601,0.337058,5689,-1,-1
0.183896,0.266,5690,-1,-1
0.401026,0.366053,5691,-1,-1
0.828796,0.30142,5542,-1,-1
0.389403,0.388952,5692,-1,-1
0.237457,0.270915,5693,-1,-1
0.281853,0.285412,153,-1,-1
0.647671,0.119819,5694,-1,-1
0.395954,0.341653,5695,-1,-1
0.66995,0.398021,5696,-1,-1
0.186922,0.281698,5697,-1,-1
0.066192,0.33526,5698,-1,-1
0.412671,0.189626,211,-1,-1
0.831243,0.229219,2473,-1,-1
0.196388,0.092858,5699,-1,-1
0.444203,0.051283,5700,-1,-1
0.88724,0.179201,5701,-1,-1
0.188388,0.183455,5702,-1,-1
0.698946,0.404268,2347,-1,-1
0.319804,0.172212,5703,-1,-1
0.785679,0.087289,5704,-1,-1
0.505121,0.276657,5705,-1,-1
0.775773,0.069227,5706,-1,-1
0.361877,0.111367,4181,-1,-1
0.152182,0.078888,5707,-1,-1
0.31976,0.045487,5708,-1,-1
0.351425,0.085045,5709,-1,-1
0.565714,0.300006,5710,2346,-1
0.60896,0.400524,5711,-1,-1
0.338521,0.065919,5712,-1,-1
0.308559,0.240128,5713,-1,-1
0.507695,0.15057,5714,-1,-1
0.400601,0.258516,5715,-1,-1
0.4278,0.186069,5716,-1,-1
0.548904,0.321278,5717,-1,-1
0.797312,0.150243,5718,-1,-1
0.879334,0.383837,5719,-1,-1
0.284973,0.37646,3971,-1,-1
0.522142,0.189783,5720,-1,-1
0.789022,0.294059,3935,1455,-1
0.089417,0.189107,5721,-1,-1
0.330308,0.316867,5722,-1,-1
0.249695,0.362003,5723,-1,-1
0.064046,0.228388,5724,-1,-1
0.5263,0.379093,5725,-1,-1
0.397067,0.188532,5726,-1,-1
0.299673,0.247024,472,-1,-1
0.249288,0.385021,3782,-1,-1
0.417895,0.402003,5727,-1,-1
0.110129,0.270874,5728,-1,-1
0.886315,0.356054,4529,-1,-1
0.714203,0.097765,3233,-1,-1
0.423419,0.316998,5729,-1,-1
0.240422,0.4182,5730,-1,-1
0.202532,0.344827,5731,-1,-1
0.240917,0.076968,4368,-1,-1
0.853891,0.289193,5732,-1,-1
0.152181,0.102744,5733,-1,-1
0.075204,0.11708,470,-1,-1
0.67462,0.416278,5734,-1,-1
0.095331,0.256478,5735,-1,-1
0.443859,0.200538,5736,-1,-1
0.645067,0.248682,5737,-1,-1
0.342698,0.393819,5738,-1,-1
0.899586,0.36534,5739,-1,-1
0.609562,0.38116,5740,-1,-1
0.38424,0.371762,5741,-1,-1
0.710816,0.401029,2869,-1,-1
0.690158,0.108559,1868,-1,-1
0.509764,0.063056,5742,-1,-1
0.311316,0.10889,5743,-1,-1
0.790121,0.09749,5744,-1,-1
0.804244,0.308942,5745,-1,-1
0.34097,0.385097,5746,-1,-1
0.419347,0.325965,5747,-1,-1
0.60212,0.159888,5748,-1,-1
0.475946,0.087589,5749,-1,-1
0.580395,0.297224,5750,-1,-1
0.602831,0.078727,5751,-1,-1
0.949644,0.023502,5752,-1,-1
0.43111,0.26169,4035,-1,-1
0.407674,0.087537,5753,-1,-1
0.117329,0.07681,5754,-1,-1
0.694775,0.370058,5755,-1,-1
0.671273,0.425284,2428,-1,-1
0.838744,0.095835,2904,-1,-1
0.502075,0.389882,5756,-1,-1
0.300796,0.311489,5757,-1,-1
0.410906,0.28715,5758,-1,-1
0.548891,0.370484,5759,-1,-1
0.311118,0.079329,5760,-1,-1
0.503446,0.207457,5761,-1,-1
0.127177,0.06935,5762,-1,-1
0.209708,0.16651,5763,-1,-1
0.384137,0.161005,5764,-1,-1
0.402369,0.054054,5765,-1,-1
0.448081,0.207816,5766,-1,-1
0.766837,0.240385,5767,-1,-1
0.844355,0.286243,5768,-1,-1
0.074788,0.320714,5769,-1,-1
0.428644,0.226899,5770,-1,-1
0.595559,0.390899,5771,-1,-1
0.884319,0.182524,5772,-1,-1
0.734375,0.382778,5773,-1,-1
0.864045,0.116692,421,-1,-1
0.024752,0.029494,5774,-1,-1
0.313323,0.184393,5355,3382,-1
0.555085,0.117492,5775,-1,-1
0.20154,0.103409,5776,-1,-1
0.640781,0.313508,5777,-1,-1
0.405431,0.177139,3548,-1,-1
0.782749,0.053805,5778,-1,-1
0.529823,0.0688,5779,-1,-1
0.326751,0.054851,5780,-1,-1
0.221078,0.307184,1962,-1,-1
0.653847,0.164962,5781,-1,-1
0.009717,0.112442,5782,-1,-1
0.802137,0.192099,5783,-1,-1
0.444791,0.346867,4245,-1,-1
0.757935,0.271265,5784,-1,-1
0.863984,0.236808,5785,-1,-1
0.401997,0.198573,5786,-1,-1
0.327505,0.139115,5787,-1,-1
0.110067,0.266775,5788,-1,-1
0.495767,0.035433,5789,-1,-1
0.901671,0.330917,5790,-1,-1
0.793513,0.196748,5791,-1,-1
0.152821,0.420976,5792,-1,-1
0.321339,0.240259,5793,-1,-1
0.825869,0.257455,3743,-1,-1
0.610158,0.140593,1291,-1,-1
0.880696,0.082489,5794,-1,-1
0.313104,0.146348,5795,-1,-1
0.192359,0.060848,5796,-1,-1
0.556343,0.271688,5797,-1,-1
0.194923,0.080741,5798,-1,-1
0.311045,0.233463,5799,-1,-1
0.604256,0.22326,5800,-1,-1
0.896502,0.378216,5801,-1,-1
0.347952,0.082337,5802,-1,-1
0.857613,0.382275,5803,-1,-1
0.757824,0.228246,5804,-1,-1
0.754735,0.384508,5640,-1,-1
0.112457,0.320249,5805,-1,-1
0.810717,0.050692,5806,-1,-1
0.35584,0.382096,5807,-1,-1
0.621842,0.275439,5808,-1,-1
0.692072,0.419297,1309,-1,-1
0.644794,0.426474,5809,-1,-1
0.764069,0.106471,5810,860,-1
0.189196,0.217224,5811,-1,-1
0.077022,0.277599,5812,-1,-1
0.586919,0.083565,5813,-1,-1
0.532131,0.166431,5814,-1,-1
0.213462,0.17778,725,-1,-1
0.08788,0.198954,5815,-1,-1
0.500034,0.045577,5816,-1,-1
0.3883,0.055043,5817,-1,-1
0.102524,0.130486,5818,-1,-1
0.433018,0.158623,5819,-1,-1
0.744024,0.348596,5820,-1,-1
0.697391,0.409808,1348,-1,-1
0.634208,0.184979,5821,-1,-1
0.816379,0.07369,3661,-1,-1
0.544286,0.2233,3446,-1,-1
0.905377,0.348066,5822,-1,-1
0.403361,0.369002,5823,-1,-1
0.403794,0.18769,5824,-1,-1
0.607169,0.306099,5825,-1,-1
0.291856,0.317658,5826,-1,-1
0.480134,0.057866,5827,-1,-1
0.799302,0.16942,5828,-1,-1
0.531013,0.161596,5829,-1,-1
0.760978,0.192173,5830,-1,-1
0.81204,0.049185,5831,-1,-1
0.176535,0.226581,5832,-1,-1
0.670538,0.367559,5833,-1,-1
0.316604,0.150971,1011,-1,-1
0.447305,0.370754,5834,-1,-1
0.219382,0.116313,5835,-1,-1
0.622899,0.279955,128,-1,-1
0.320949,0.323399,5836,-1,-1
0.855388,0.061407,5837,-1,-1
0.630005,0.216589,5838,-1,-1
0.101177,0.126112,5497,-1,-1
0.490193,0.096927,5839,-1,-1
0.237728,0.365053,5840,-1,-1
0.182021,0.254669,5841,-1,-1
0.295562,0.186823,5842,-1,-1
0.851901,0.294471,5843,-1,-1
0.236826,0.093316,5844,-1,-1
0.194113,0.36253,5845,-1,-1
0.291318,0.303669,5846,-1,-1
0.51778,0.231149,5205,-1,-1
0.842395,0.199893,5847,-1,-1
0.190676,0.040839,5848,-1,-1
0.313597,0.316607,5849,-1,-1
0.611789,0.475807,5850,-1,-1
0.636081,0.105877,5851,-1,-1
0.561936,0.309704,5852,-1,-1
0.914837,0.19522,5853,-1,-1
0.66705,0.447896,5854,-1,-1
0.777692,0.057113,5855,-1,-1
0.33155,0.086716,5856,-1,-1
0.286986,0.2205,5857,-1,-1
0.140669,0.051851,5858,-1,-1
0.795329,0.177904,5859,-1,-1
0.512794,0.154968,5860,-1,-1
0.538051,0.182986,5861,-1,-1
0.65873,0.372136,5862,-1,-1
0.380759,0.342858,5863,-1,-1
0.418744,0.231291,5864,-1,-1
0.424021,0.161752,5865,-1,-1
0.593452,0.090658,5866,-1,-1
0.184851,0.056781,5867,-1,-1
0.452219,0.045173,5868,-1,-1
0.132042,0.359874,5869,-1,-1
0.608225,0.324188,5870,-1,-1
0.512053,0.072133,5871,-1,-1
0.091519,0.065321,5872,-1,-1
0.406837,0.394847,5873,-1,-1
0.876986,0.202601,5874,-1,-1
0.424043,0.343647,5875,-1,-1
0.220353,0.235629,5876,-1,-1
0.289998,0.406927,719,-1,-1
0.215105,0.153893,5877,-1,-1
0.218847,0.210628,5552,-1,-1
0.823754,0.053452,374,-1,-1
0.792827,0.288874,2376,-1,-1
0.573043,0.244578,5878,-1,-1
0.099911,0.071893,5879,-1,-1
0.986578,0.162669,5880,-1,-1
0.234943,0.10519,5881,-1,-1
0.278617,0.082671,5882,-1,-1
0.309546,0.077802,5760,-1,-1
0.879249,0.380367,5883,-1,-1
0.598856,0.226695,5884,-1,-1
0.834907,0.305594,5885,-1,-1
0.713284,0.427264,5886,-1,-1
0.286885,0.219575,5887,-1,-1
0.122783,0.27204,5888,-1,-1
0.444463,0.422487,1865,-1,-1
0.571981,0.288887,5889,-1,-1
0.597409,0.226123,5884,-1,-1
0.279556,0.363201,5890,-1,-1
0.849278,0.370189,5891,-1,-1
0.350085,0.387634,2645,-1,-1
0.432118,0.096093,5892,-1,-1
0.883489,0.191225,5893,-1,-1
0.827339,0.246532,3563,-1,-1
0.809161,0.183195,5894,-1,-1
0.123955,0.116936,5895,-1,-1
0.337794,0.366923,5896,-1,-1
0.413038,0.222083,5897,-1,-1
0.817094,0.233752,5898,-1,-1
0.676898,0.371746,5899,-1,-1
0.498188,0.206216,5900,-1,-1
0.220855,0.159284,2200,-1,-1
0.729962,0.08507,5901,-1,-1
0.504232,0.226018,5902,-1,-1
0.202728,0.262029,5483,-1,-1
0.085038,0.140498,1343,-1,-1
0.326465,0.146677,5903,-1,-1
0.871859,0.178558,5904,-1,-1
0.322855,0.464888,5905,-1,-1
0.679412,0.373626,1045,-1,-1
0.624086,0.164149,5906,-1,-1
0.691243,0.422965,3837,-1,-1
0.406388,0.1965,1978,-1,-1
0.175099,0.449412,5907,-1,-1
0.640081,0.288722,5908,-1,-1
0.415535,0.283928,5909,-1,-1
0.793016,0.316236,5910,-1,-1
0.457601,0.073144,1849,-1,-1
0.660251,0.443498,5911,-1,-1
0.846142,0.257224,5912,-1,-1
0.599302,0.169823,5913,-1,-1
0.578813,0.411404,5914,-1,-1
0.540725,0.092738,5915,-1,-1
0.260027,0.373051,5916,-1,-1
0.621046,0.239054,5917,-1,-1
0.557423,0.139048,5918,-1,-1
0.419064,0.407831,5919,-1,-1
0.11128,0.265704,5920,-1,-1
0.511927,0.18316,5921,-1,-1
0.711252,0.18619,324,-1,-1
0.42362,0.264152,1730,-1,-1
0.333383,0.266558,5922,-1,-1
0.239869,0.286719,5923,-1,-1
0.588342,0.183034,5032,-1,-1
0.818489,0.05347,3628,-1,-1
0.054534,0.205816,5924,-1,-1
0.477989,0.460797,5925,-1,-1
0.228716,0.218425,5926,-1,-1
0.876981,0.358115,5927,-1,-1
0.339808,0.370827,5928,-1,-1
0.128187,0.097048,5929,-1,-1
0.87166,0.071725,5930,-1,-1
0.750597,0.237094,5931,-1,-1
0.430789,0.377182,5932,-1,-1
0.616767,0.146498,5933,-1,-1
0.214586,0.087629,5934,-1,-1
0.610249,0.239791,5935,-1,-1
0.206091,0.24785,5936,-1,-1
0.771324,0.268131,5937,-1,-1
0.829551,0.145853,5938,502,-1
0.270904,0.378613,1072,-1,-1
0.49855,0.44134,5939,-1,-1
0.403617,0.217134,5940,-1,-1
0.429187,0.257125,1004,-1,-1
0.316573,0.212567,5941,579,-1
0.076013,0.014756,5942,-1,-1
0.325527,0.275495,5943,-1,-1
0.675998,0.427342,5944,-1,-1
0.819048,0.100797,2868,-1,-1
0.28003,0.385026,5945,-1,-1
0.592022,0.092882,5946,-1,-1
0.39458,0.22003,5947,-1,-1
0.551214,0.28595,5948,-1,-1
0.263877,0.376618,5949,-1,-1
0.643482,0.404294,5130,-1,-1
0.901644,0.206995,5950,-1,-1
0.180784,0.283708,5951,-1,-1
0.796407,0.163016,5952,-1,-1
0.551859,0.200286,5953,-1,-1
0.894315,0.319788,5954,-1,-1
0.879449,0.136399,5955,-1,-1
0.663823,0.404165,5956,-1,-1
0.637035,0.071676,2644,-1,-1
0.526302,0.137104,5957,-1,-1
0.125051,0.093158,5958,-1,-1
0.650775,0.301214,5959,-1,-1
0.596727,0.379545,5960,-1,-1
0.148954,0.114273,5961,-1,-1
0.409952,0.04205,5962,-1,-1
0.835133,0.179395,5963,-1,-1
0.376649,0.331658,5964,-1,-1
0.634345,0.095811,5965,-1,-1
0.410176,0.306329,5966,-1,-1
0.604981,0.04884,5967,-1,-1
0.41696,0.215645,5968,-1,-1
0.327772,0.111883,2447,-1,-1
0.5005,0.368188,5969,-1,-1
0.777414,0.164363,5970,-1,-1
0.645989,0.414946,5971,-1,-1
0.518372,0.103778,985,-1,-1
0.182331,0.339513,5972,-1,-1
0.60212,0.239455,5973,-1,-1
0.310554,0.072944,4594,-1,-1
0.076594,0.215236,5974,-1,-1
0.116907,0.31035,5975,-1,-1
0.226008,0.35651,5976,-1,-1
0.090526,0.163583,5977,621,-1
0.211334,0.090558,5978,-1,-1
0.678834,0.476171,5979,-1,-1
0.290688,0.355693,5980,-1,-1
0.318891,0.121717,5981,-1,-1
0.193244,0.058165,1111,-1,-1
0.448518,0.379818,5982,-1,-1
0.129794,0.084573,5983,-1,-1
0.634011,0.089573,5984,-1,-1
0.628626,0.368522,5985,-1,-1
0.768235,0.074016,5986,-1,-1
0.42889,0.084452,5186,-1,-1
0.297235,0.254268,5987,-1,-1
0.337668,0.172674,5988,-1,-1
0.287631,0.08419,5989,-1,-1
0.853395,0.095824,5990,-1,-1
0.798254,0.170292,5828,-1,-1
0.731992,0.393994,5991,-1,-1
0.640875,0.139227,2770,-1,-1
0.794288,0.123772,5992,-1,-1
0.840323,0.251252,877,339,-1
0.919586,0.217339,5993,-1,-1
0.655594,0.057708,3194,-1,-1
0.530516,0.409364,5994,-1,-1
0.120091,0.32212,5995,-1,-1
0.758264,0.070827,5996,-1,-1
0.876923,0.113441,5997,-1,-1
0.100307,0.222653,48,-1,-1
0.740674,0.082922,5998,-1,-1
0.308583,0.095254,5999,-1,-1
0.321331,0.2225,6000,-1,-1
0.823228,0.050617,6001,-1,-1
0.215133,0.317494,6002,-1,-1
0.600906,0.298054,3822,-1,-1
0.829101,0.113912,5015,3195,-1
0.767843,0.261152,6003,-1,-1
0.293216,0.065708,6004,-1,-1
0.640326,0.162704,6005,-1,-1
0.266855,0.369021,6006,-1,-1
0.586411,0.356618,6007,-1,-1
0.618867,0.153505,6008,-1,-1
0.592462,0.3133,6009,-1,-1
0.341791,0.222748,3479,-1,-1
0.40558,0.315978,6010,-1,-1
0.821458,0.162503,5445,-1,-1
0.842559,0.345625,6011,-1,-1
0.803861,0.091554,6012,187,-1
0.210433,0.218109,6013,-1,-1
0.773727,0.448027,6014,-1,-1
0.844321,0.338112,6015,-1,-1
0.852927,0.388756,6016,-1,-1
0.236661,0.400938,4415,-1,-1
0.969521,0.075002,6017,-1,-1
0.144105,0.081586,6018,-1,-1
0.690374,0.380585,2106,-1,-1
0.333735,0.362335,6019,-1,-1
0.096484,0.128783,6020,-1,-1
0.108075,0.239211,6021,-1,-1
0.557034,0.20174,6022,-1,-1
0.807081,0.18653,6023,-1,-1
0.1903,0.414978,5011,2639,-1
0.407917,0.355347,6024,-1,-1
0.866736,0.162466,4556,-1,-1
0.222681,0.349388,4714,-1,-1
0.876888,0.206521,6025,-1,-1
0.231021,0.35172,6026,-1,-1
0.884623,0.279417,6027,-1,-1
0.126419,0.265302,6028,-1,-1
0.395607,0.309974,6029,-1,-1
0.618297,0.27499,6030,-1,-1
0.174978,0.058016,6031,-1,-1
0.074034,0.082829,6032,-1,-1
0.320064,0.286655,6033,-1,-1
0.315498,0.062128,6034,-1,-1
0.428719,0.158126,6035,-1,-1
0.79592,0.296938,6036,-1,-1
0.198371,0.078153,6037,-1,-1
0.264735,0.103741,6038,-1,-1
0.440685,0.385508,1848,-1,-1
0.039176,0.098698,1628,-1,-1
0.81226,0.182209,6039,-1,-1
0.756987,0.257463,6040,-1,-1
0.284091,0.249337,6041,-1,-1
0.32034,0.382212,6042,-1,-1
0.589673,0.191265,6043,-1,-1
0.638946,0.143446,6044,-1,-1
0.315821,0.186617,3549,3382,-1
0.85589,0.188989,6045,-1,-1
0.041856,0.125757,6046,-1,-1
0.850799,0.303294,6047,-1,-1
0.077556,0.094195,6048,-1,-1
0.239347,0.318781,6049,-1,-1
0.778559,0.068112,6050,-1,-1
0.871842,0.110872,6051,-1,-1
0.875211,0.24357,4929,-1,-1
0.71607,0.201748,6052,-1,-1
0.764634,0.062411,638,-1,-1
0.696752,0.394719,6053,-1,-1
0.433147,0.39361,1206,-1,-1
0.021588,0.082137,6054,-1,-1
0.196443,0.32665,6055,-1,-1
0.702498,0.157562,6056,-1,-1
0.444952,0.34405,1925,-1,-1
0.86826,0.172722,6057,-1,-1
0.833367,0.315811,6058,-1,-1
0.439658,0.216,6059,-1,-1
0.322056,0.258593,6060,-1,-1
0.26505,0.41512,6061,-1,-1
0.752326,0.238318,6062,-1,-1
0.290198,0.101153,6063,-1,-1
0.902631,0.054133,1371,-1,-1
0.744526,0.417604,6064,-1,-1
0.609101,0.060724,2958,-1,-1
0.093663,0.293137,6065,-1,-1
0.099145,0.161463,2570,-1,-1
0.475522,0.094222,6066,-1,-1
0.823791,0.101398,566,-1,-1
0.750827,0.124556,6067,-1,-1
0.18435,0.083639,6068,-1,-1
0.760204,0.217457,3572,-1,-1
0.614104,0.145521,6069,-1,-1
0.212505,0.105396,3424,512,-1
0.505922,0.181275,3088,-1,-1
0.496775,0.150768,6070,-1,-1
0.865101,0.218492,6071,3237,-1
0.092674,0.171129,6072,-1,-1
0.23642,0.367395,6073,-1,-1
0.319783,0.155842,579,-1,-1
0.65328,0.095545,6074,-1,-1
0.737848,0.316133,6075,-1,-1
0.88766,0.111733,6076,-1,-1
0.806621,0.11396,6077,-1,-1
0.82711,0.268617,6078,-1,-1
0.631324,0.290455,6079,-1,-1
0.628589,0.303366,6080,-1,-1
0.305473,0.080591,6081,-1,-1
0.217856,0.162607,6082,-1,-1
0.506073,0.04515,4167,-1,-1
0.632896,0.33178,6083,-1,-1
0.196538,0.314824,6084,-1,-1
0.777244,0.068131,6050,-1,-1
0.542439,0.197775,466,-1,-1
0.582438,0.048061,3451,-1,-1
0.545062,0.15739,3368,-1,-1
0.7892,0.062896,2343,-1,-1
0.668489,0.363794,1217,-1,-1
0.601744,0.100561,6085,-1,-1
0.112957,0.177597,6086,-1,-1
0.333268,0.276543,1100,-1,-1
0.084391,0.161129,3247,-1,-1
0.186236,0.182189,6087,-1,-1
0.329436,0.190166,6088,-1,-1
0.704943,0.416016,6089,-1,-1
0.390153,0.202442,6090,-1,-1
0.414466,0.384617,4811,-1,-1
0.411808,0.053407,1209,1182,-1
0.472313,0.077454,6091,-1,-1
0.8598,0.136514,6092,-1,-1
0.315177,0.413013,6093,-1,-1
0.449848,0.054165,6094,-1,-1
0.433003,0.216799,6095,-1,-1
0.202815,0.293466,6096,-1,-1
0.083618,0.273971,6097,-1,-1
0.792677,0.183272,6098,-1,-1
0.290096,0.107829,6099,-1,-1
0.599077,0.375736,2633,-1,-1
0.634043,0.369442,6100,-1,-1
0.366842,0.346233,6101,-1,-1
0.653457,0.247281,3717,-1,-1
0.482417,0.072104,3191,-1,-1
0.611506,0.377013,6102,-1,-1
0.476403,0.079093,6103,-1,-1
0.869441,0.21223,6104,-1,-1
0.113834,0.243909,6105,-1,-1
0.222874,0.213398,4689,-1,-1
0.789034,0.191649,6106,-1,-1
0.611848,0.406735,6107,-1,-1
0.946909,0.144374,6108,-1,-1
0.423896,0.31474,5729,-1,-1
0.389677,0.254185,6109,-1,-1
0.32699,0.084463,6110,-1,-1
0.211131,0.193524,881,-1,-1
0.395198,0.157649,6111,-1,-1
0.508657,0.044204,6112,-1,-1
0.83424,0.097746,6113,-1,-1
0.318778,0.16534,6114,-1,-1
0.113732,0.204931,6115,-1,-1
0.558893,0.22489,842,-1,-1
0.433979,0.250495,6116,-1,-1
0.821014,0.050508,6117,-1,-1
0.705372,0.124369,6118,-1,-1
0.850264,0.287772,1814,-1,-1
0.291593,0.158526,6119,-1,-1
0.423599,0.179861,6120,-1,-1
0.437668,0.36072,6121,-1,-1
0.501144,0.058141,6122,-1,-1
0.825334,0.330789,6123,-1,-1
0.415204,0.372912,6124,-1,-1
0.650927,0.048532,6125,-1,-1
0.616879,0.380586,6126,-1,-1
0.773479,0.209556,6127,-1,-1
0.82138,0.447719,6128,-1,-1
0.875083,0.373193,5305,-1,-1
0.427856,0.220304,6129,-1,-1
0.434109,0.201919,1977,-1,-1
0.642591,0.293323,6130,-1,-1
0.524219,0.16247,6131,-1,-1
0.543283,0.105821,6132,-1,-1
0.533125,0.198593,1247,-1,-1
0.865959,0.219701,6133,3237,-1
0.444016,0.166989,6134,-1,-1
0.721195,0.081035,6135,-1,-1
0.845933,0.181906,6136,-1,-1
0.089855,0.234312,6137,-1,-1
0.336085,0.28319,6138,-1,-1
0.712866,0.374201,6139,-1,-1
0.604502,0.308861,6140,-1,-1
0.655741,0.292169,1085,245,-1
0.567411,0.292835,3697,-1,-1
0.624153,0.083847,6141,-1,-1
0.237888,0.341542,6142,-1,-1
0.26369,0.376427,5949,-1,-1
0.232075,0.195455,6143,-1,-1
0.109005,0.196494,5604,-1,-1
0.441524,0.100458,3768,-1,-1
0.306939,0.205489,6144,-1,-1
0.115839,0.208075,6145,-1,-1
0.211404,0.280104,6146,-1,-1
0.909599,0.239594,3790,-1,-1
0.612919,0.281241,6147,-1,-1
0.097299,0.283941,6148,-1,-1
0.814195,0.303086,6149,-1,-1
0.045468,0.246417,6150,-1,-1
0.392934,0.212347,6151,-1,-1
0.53653,0.084093,724,-1,-1
0.199808,0.398093,6152,-1,-1
0.864436,0.217605,6071,3237,-1
0.332917,0.308433,6153,-1,-1
0.505029,0.134144,6154,-1,-1
0.383073,0.363936,3230,-1,-1
0.182018,0.282732,6155,-1,-1
0.278818,0.126992,6156,-1,-1
0.087422,0.063634,2415,-1,-1
0.848682,0.146268,697,-1,-1
0.720225,0.422732,6157,-1,-1
0.580391,0.083612,6158,-1,-1
0.88195,0.377602,6159,-1,-1
0.311588,0.078129,6160,-1,-1
0.789284,0.194727,6161,-1,-1
0.205441,0.056599,152,-1,-1
0.105839,0.18638,6162,-1,-1
0.326422,0.379839,175,-1,-1
0.406543,0.34974,6163,-1,-1
0.336072,0.135581,6164,-1,-1
0.64,0.36608,4846,-1,-1
0.42361,0.248546,4738,-1,-1
0.859294,0.379091,6165,-1,-1
0.088642,0.257569,6166,-1,-1
0.438257,0.268681,6167,-1,-1
0.737406,0.379661,6168,-1,-1
0.256142,0.094179,6169,-1,-1
0.810326,0.194029,6170,3853,-1
0.839321,0.422901,2874,-1,-1
0.862572,0.360022,1391,-1,-1
0.615727,0.218775,6171,-1,-1
0.821896,0.132168,5400,-1,-1
0.621468,0.411514,741,732,-1
0.093011,0.286006,1397,-1,-1
0.85585,0.268401,1508,-1,-1
0.410478,0.263997,6172,-1,-1
0.397024,0.25453,6173,-1,-1
0.85099,0.36608,6174,-1,-1
0.5162,0.038901,838,-1,-1
0.343027,0.071845,6175,-1,-1
0.600411,0.390045,6176,-1,-1
0.298442,0.307113,310,-1,-1
0.439361,0.296425,734,-1,-1
0.878232,0.039559,6177,-1,-1
0.619746,0.086484,6178,-1,-1
0.794863,0.170466,6179,-1,-1
0.860573,0.091187,5499,-1,-1
0.300446,0.134827,6180,-1,-1
0.437516,0.155548,6181,-1,-1
0.400858,0.053772,5765,-1,-1
0.294925,0.388714,6182,-1,-1
0.063652,0.432783,6183,-1,-1
0.409177,0.381288,6184,-1,-1
0.602005,0.251588,1607,-1,-1
0.135387,0.060674,6185,-1,-1
0.546219,0.063147,6186,-1,-1
0.657027,0.370946,6187,-1,-1
0.689633,0.097609,6188,-1,-1
0.210083,0.413388,6189,-1,-1
0.903206,0.266537,6190,-1,-1
0.355613,0.48684,6191,-1,-1
0.663835,0.389607,6192,-1,-1
0.793802,0.131474,6193,-1,-1
0.238436,0.318069,6049,-1,-1
0.534078,0.458184,6194,-1,-1
0.235101,0.232375,6195,-1,-1
0.096101,0.103901,6196,-1,-1
0.529,0.408158,6197,-1,-1
0.168585,0.143703,6198,-1,-1
0.612294,0.249682,6199,-1,-1
0.199136,0.311379,6200,-1,-1
0.521291,0.185112,6201,-1,-1
0.039345,0.093273,6202,-1,-1
0.067083,0.270198,6203,-1,-1
0.38865,0.179957,6204,-1,-1
0.425869,0.2042,6205,-1,-1
0.239546,0.313372,6206,-1,-1
0.448537,0.098941,6207,-1,-1
0.612454,0.123885,6208,-1,-1
0.311641,0.166765,6209,-1,-1
0.595272,0.090006,6210,-1,-1
0.855799,0.258639,6211,-1,-1
0.548206,0.370872,6212,-1,-1
0.645008,0.400189,6213,-1,-1
0.156321,0.420792,6214,-1,-1
0.728369,0.425725,2507,-1,-1
0.487901,0.455011,2547,-1,-1
0.571744,0.270556,125,-1,-1
0.44432,0.419166,146,-1,-1
0.202824,0.270412,6215,-1,-1
0.34851,0.374952,6216,-1,-1
0.228987,0.168351,6217,-1,-1
0.552526,0.310992,5315,2264,-1
0.567856,0.415008,6218,-1,-1
0.853022,0.257347,1007,-1,-1
0.623107,0.295489,6219,-1,-1
0.87454,0.159292,6220,-1,-1
0.218125,0.179329,687,-1,-1
