CM-0,CM-1,label-gC,label-GT
0.699339,0.445458,532,26,26
0.699849,0.517694,533,7,26
0.699849,0.517694,533,7,26
0.786629,0.470644,534,7,26
0.786629,0.470644,534,7,26
0.654613,0.512316,535,7,26
0.754675,0.53243,536,7,26
0.754675,0.53243,536,7,26
0.756458,0.558665,537,7,26
0.785653,0.444365,538,7,26
0.785653,0.444365,538,7,26
0.710712,0.50392,539,7,26
0.679055,0.514502,540,7,26
0.733118,0.541787,541,7,26
0.741351,0.556042,542,7,26
0.747037,0.428536,543,7,26
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.730431,0.275232,544,27,27
0.7795,0.30372,545,7,27
0.7795,0.30372,545,7,27
0.7795,0.30372,545,7,27
0.7795,0.30372,545,7,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.700514,0.324315,546,27,27
0.701699,0.273955,547,27,27
0.701699,0.273955,547,27,27
0.701699,0.273955,547,27,27
0.701699,0.273955,547,27,27
0.701699,0.273955,547,27,27
0.707261,0.299719,548,27,27
0.707261,0.299719,548,27,27
0.707261,0.299719,548,27,27
0.707261,0.299719,548,27,27
0.707261,0.299719,548,27,27
0.707261,0.299719,548,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.727574,0.301396,549,27,27
0.7666,0.354551,550,7,27
0.7666,0.354551,550,7,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.727082,0.323528,551,27,27
0.644683,0.275757,552,7,27
0.752921,0.277389,553,27,27
0.752921,0.277389,553,27,27
0.752921,0.277389,553,27,27
0.750686,0.372129,554,7,27
0.681856,0.310213,555,7,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.753215,0.32661,556,27,27
0.729978,0.360454,557,7,27
0.729978,0.360454,557,7,27
0.729978,0.360454,557,7,27
0.729978,0.360454,557,7,27
0.680498,0.357875,558,7,27
0.753636,0.298429,559,27,27
0.753636,0.298429,559,27,27
0.753636,0.298429,559,27,27
0.753636,0.298429,559,27,27
0.785908,0.272259,560,7,27
0.776827,0.323156,561,7,27
0.776827,0.323156,561,7,27
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.275942,0.760172,562,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.271648,0.785107,563,28,28
0.295694,0.81254,564,28,28
0.295694,0.81254,564,28,28
0.295694,0.81254,564,28,28
0.295694,0.81254,564,28,28
0.295694,0.81254,564,28,28
0.295694,0.81254,564,28,28
0.215887,0.811549,565,7,28
0.215887,0.811549,565,7,28
0.215887,0.811549,565,7,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.247426,0.760543,566,28,28
0.270827,0.848833,567,7,28
0.270827,0.848833,567,7,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.242454,0.813266,568,28,28
0.305369,0.847783,569,7,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.295366,0.783456,570,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.246954,0.785642,571,28,28
0.316657,0.788316,572,7,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.271262,0.808801,573,28,28
0.326756,0.771087,574,7,28
0.243923,0.84551,575,7,28
0.288395,0.735844,576,7,28
0.282369,0.730247,577,7,28
0.319373,0.811403,578,7,28
0.330491,0.845422,579,7,28
0.425631,0.695004,580,29,29
0.425631,0.695004,580,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.44303,0.727525,581,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.440083,0.698664,582,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.469888,0.697748,583,29,29
0.500105,0.704077,584,29,29
0.500105,0.704077,584,29,29
0.500105,0.704077,584,29,29
0.500105,0.704077,584,29,29
0.493825,0.670277,585,29,29
0.493825,0.670277,585,29,29
0.493825,0.670277,585,29,29
0.493825,0.670277,585,29,29
0.485804,0.716517,586,29,29
0.531253,0.65084,587,7,29
0.531253,0.65084,587,7,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.474485,0.721994,588,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.470906,0.671694,589,29,29
0.502269,0.75058,590,7,29
0.502269,0.75058,590,7,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.447256,0.670185,591,29,29
0.435419,0.746601,592,29,29
0.435419,0.746601,592,29,29
0.435419,0.746601,592,29,29
0.421303,0.744852,593,7,29
0.469,0.646876,594,29,29
0.469,0.646876,594,29,29
0.469,0.646876,594,29,29
0.520686,0.689669,595,7,29
0.481518,0.751323,596,7,29
0.481518,0.751323,596,7,29
0.505919,0.655738,597,7,29
0.122303,0.303129,598,7,30
0.100236,0.299106,599,7,30
0.100236,0.299106,599,7,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.096848,0.243312,600,30,30
0.039401,0.267991,601,30,30
0.039401,0.267991,601,30,30
0.039401,0.267991,601,30,30
0.039401,0.267991,601,30,30
0.039401,0.267991,601,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.098114,0.270341,602,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.046023,0.244973,603,30,30
0.120831,0.241359,604,30,30
0.120831,0.241359,604,30,30
0.120831,0.241359,604,30,30
0.069131,0.198405,605,30,30
0.069131,0.198405,605,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.09803,0.215721,606,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.069428,0.267089,607,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.071748,0.243467,608,30,30
0.052581,0.210255,609,30,30
0.052581,0.210255,609,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.0677,0.217052,610,30,30
0.072271,0.301162,611,7,30
0.072271,0.301162,611,7,30
0.072271,0.301162,611,7,30
0.072271,0.301162,611,7,30
0.070362,0.168802,612,7,30
0.120577,0.266953,613,30,30
0.120577,0.266953,613,30,30
0.120577,0.266953,613,30,30
0.055255,0.192414,614,7,30
0.053218,0.298494,615,7,30
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.100824,0.526876,616,31,31
0.073077,0.534026,617,31,31
0.073077,0.534026,617,31,31
0.073077,0.534026,617,31,31
0.073077,0.534026,617,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.123958,0.470102,618,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.103769,0.474296,619,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.101558,0.500066,620,31,31
0.077123,0.49758,621,31,31
0.077123,0.49758,621,31,31
0.077123,0.49758,621,31,31
0.077123,0.49758,621,31,31
0.077123,0.49758,621,31,31
0.077123,0.49758,621,31,31
0.052369,0.492814,622,7,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.125481,0.526804,623,31,31
0.09967,0.447805,624,7,31
0.09967,0.447805,624,7,31
0.09967,0.447805,624,7,31
0.153892,0.501944,625,31,31
0.153892,0.501944,625,31,31
0.153892,0.501944,625,31,31
0.153892,0.501944,625,31,31
0.153892,0.501944,625,31,31
0.052793,0.515464,626,7,31
0.122006,0.455078,627,31,31
0.122006,0.455078,627,31,31
0.071147,0.468458,628,7,31
0.071147,0.468458,628,7,31
0.071147,0.468458,628,7,31
0.071147,0.468458,628,7,31
0.121369,0.548171,629,7,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.125125,0.500816,630,31,31
0.150819,0.514764,631,7,31
0.162234,0.553549,632,7,31
0.162234,0.553549,632,7,31
